:START_ID(Disease)	:END_ID(Gene)
DOID:13223	4061
DOID:1612	7035
DOID:9008	23352
DOID:0050741	7913
DOID:1909	25884
DOID:8778	283579
DOID:8893	55186
DOID:5419	55353
DOID:8778	128360
DOID:10652	10438
DOID:0050156	79987
DOID:2531	3176
DOID:9008	221044
DOID:3083	26135
DOID:1324	6233
DOID:219	3570
DOID:11612	4283
DOID:219	79646
DOID:14330	51727
DOID:8778	120
DOID:2531	9709
DOID:219	79947
DOID:5419	9879
DOID:14330	8623
DOID:263	83543
DOID:0050742	5058
DOID:418	51209
DOID:0050156	11222
DOID:0050742	130576
DOID:10652	8721
DOID:1793	6745
DOID:1793	7067
DOID:1324	3561
DOID:1612	25891
DOID:3083	23369
DOID:9744	201562
DOID:1612	3131
DOID:3083	54492
DOID:9008	55893
DOID:12365	11315
DOID:0050742	2915
DOID:3083	9698
DOID:2986	1428
DOID:9206	2690
DOID:14330	2937
DOID:14330	5935
DOID:7147	3978
DOID:14330	27109
DOID:1793	22897
DOID:8893	1410
DOID:8778	4722
DOID:10652	22866
DOID:10283	4627
DOID:3083	647589
DOID:10652	23647
DOID:8577	23443
DOID:11612	10713
DOID:10652	8941
DOID:9206	1207
DOID:14330	10944
DOID:14227	1630
DOID:418	81502
DOID:219	81563
DOID:7148	79039
DOID:14227	11086
DOID:1793	10907
DOID:0050741	6428
DOID:0050156	6638
DOID:10652	51382
DOID:263	1272
DOID:332	83939
DOID:10652	10486
DOID:14227	245802
DOID:824	1602
DOID:9008	91
DOID:263	26999
DOID:1324	55582
DOID:9206	23568
DOID:1612	6285
DOID:10763	256979
DOID:14227	25886
DOID:332	5292
DOID:11612	2262
DOID:8893	9413
DOID:1909	79755
DOID:10652	80831
DOID:219	8835
DOID:7147	23318
DOID:635	5569
DOID:1612	7555
DOID:2394	2980
DOID:3083	51300
DOID:2531	3119
DOID:986	89891
DOID:7693	7049
DOID:10652	1047
DOID:8893	79188
DOID:11612	6908
DOID:8577	7678
DOID:0050156	23118
DOID:8778	10399
DOID:11612	26240
DOID:3083	85449
DOID:10283	6993
DOID:14330	3796
DOID:1909	54981
DOID:8893	10886
DOID:5419	537
DOID:263	548596
DOID:8893	1859
DOID:986	1748
DOID:8778	51642
DOID:9008	79016
DOID:3083	26298
DOID:418	3033
DOID:11612	642597
DOID:332	1983
DOID:1612	100528017
DOID:0050742	10980
DOID:7148	1663
DOID:7693	9643
DOID:2986	5288
DOID:0050741	26234
DOID:332	55722
DOID:14330	81929
DOID:635	6595
DOID:2531	23136
DOID:5419	92106
DOID:13223	148022
DOID:2986	23498
DOID:12365	7267
DOID:0050742	83987
DOID:12365	54543
DOID:635	901
DOID:7148	54994
DOID:14227	2243
DOID:8893	127066
DOID:9206	28966
DOID:2986	27097
DOID:2531	5332
DOID:8893	7499
DOID:14227	2978
DOID:7693	4638
DOID:2986	81566
DOID:8778	8726
DOID:14227	84329
DOID:11612	5090
DOID:10283	9877
DOID:7693	84417
DOID:219	51228
DOID:13223	79180
DOID:986	2317
DOID:7147	5993
DOID:3083	55605
DOID:10652	9915
DOID:2531	27018
DOID:2531	9467
DOID:14227	654463
DOID:8893	57492
DOID:2394	8313
DOID:635	5016
DOID:14227	388799
DOID:219	10455
DOID:1793	291
DOID:14227	9056
DOID:219	10241
DOID:263	282679
DOID:2986	7422
DOID:7148	2952
DOID:8577	1573
DOID:12365	54463
DOID:418	83943
DOID:8778	125972
DOID:1793	8999
DOID:11612	5810
DOID:635	351
DOID:9206	8895
DOID:0050156	54800
DOID:8577	57179
DOID:14330	10128
DOID:5419	7166
DOID:7148	23373
DOID:14227	84691
DOID:263	1579
DOID:1612	827
DOID:3083	83707
DOID:7147	5583
DOID:7147	11072
DOID:2986	83447
DOID:7693	143903
DOID:5419	84514
DOID:263	51181
DOID:1909	10653
DOID:0050156	441024
DOID:1793	391192
DOID:418	2308
DOID:2531	23236
DOID:3083	351
DOID:14330	6845
DOID:8778	4714
DOID:0050156	11044
DOID:263	810
DOID:7693	4352
DOID:2394	140807
DOID:10652	781
DOID:635	3384
DOID:635	54463
DOID:263	89927
DOID:3083	55327
DOID:8778	55893
DOID:263	10752
DOID:1612	2995
DOID:219	79762
DOID:635	259173
DOID:10652	1549
DOID:13223	55796
DOID:7148	54963
DOID:7693	11145
DOID:13223	81563
DOID:5419	51160
DOID:9008	64718
DOID:2531	26052
DOID:8893	222166
DOID:8577	275
DOID:14227	138724
DOID:11612	10873
DOID:5419	10038
DOID:1909	3854
DOID:12365	10528
DOID:986	7846
DOID:2394	4053
DOID:5419	5965
DOID:332	57117
DOID:8893	114795
DOID:8893	7775
DOID:1793	8736
DOID:3083	79742
DOID:3083	149095
DOID:7148	23195
DOID:219	81618
DOID:3083	221981
DOID:7147	8797
DOID:332	54471
DOID:986	8125
DOID:2531	114112
DOID:0050742	80321
DOID:7148	10342
DOID:5419	5518
DOID:332	56950
DOID:8893	685
DOID:2986	4189
DOID:10652	460
DOID:9008	23429
DOID:0050742	24147
DOID:332	64863
DOID:10652	1687
DOID:9206	4501
DOID:418	4696
DOID:3083	84249
DOID:1324	5345
DOID:1793	56624
DOID:332	284613
DOID:9206	64218
DOID:5419	9777
DOID:8577	154661
DOID:11612	90317
DOID:9970	152286
DOID:12365	127255
DOID:0050156	55299
DOID:1793	1800
DOID:5419	1642
DOID:0050742	51706
DOID:0050742	3914
DOID:11612	8634
DOID:7148	728841
DOID:11612	84693
DOID:13223	25778
DOID:332	283212
DOID:7148	1052
DOID:8893	2152
DOID:0050156	79960
DOID:8893	26682
DOID:11612	9745
DOID:11612	7417
DOID:3083	319101
DOID:418	221955
DOID:9206	10048
DOID:635	2186
DOID:0050156	28999
DOID:8893	10579
DOID:1793	116841
DOID:824	830
DOID:2394	7572
DOID:1909	667
DOID:0050742	9465
DOID:2531	5549
DOID:635	6432
DOID:0050156	1785
DOID:986	10152
DOID:0050742	80022
DOID:9008	4215
DOID:1324	53917
DOID:986	55191
DOID:0050742	9767
DOID:14330	2235
DOID:1793	129080
DOID:9008	57545
DOID:1612	7049
DOID:3083	55198
DOID:219	54979
DOID:986	8456
DOID:12365	145853
DOID:1324	197131
DOID:635	8100
DOID:8778	344752
DOID:14227	51059
DOID:14227	2521
DOID:14330	52
DOID:332	284018
DOID:418	221908
DOID:10283	2332
DOID:7693	84171
DOID:8778	1937
DOID:986	27254
DOID:11612	388327
DOID:3083	81558
DOID:418	84269
DOID:635	8916
DOID:263	58489
DOID:5419	26284
DOID:1612	5239
DOID:14330	7534
DOID:8893	8019
DOID:263	84830
DOID:1612	4915
DOID:7148	9972
DOID:418	5439
DOID:0050156	64924
DOID:9206	65124
DOID:14330	51617
DOID:11612	60343
DOID:8778	22934
DOID:1909	5275
DOID:0050156	51678
DOID:1909	23650
DOID:332	148423
DOID:0050742	60494
DOID:8577	4677
DOID:2986	55234
DOID:1612	9882
DOID:8893	5784
DOID:986	79760
DOID:12365	29087
DOID:2531	649
DOID:986	10383
DOID:8577	23469
DOID:14227	10524
DOID:0050156	79652
DOID:1612	79974
DOID:1793	441549
DOID:332	158584
DOID:9206	10528
DOID:2986	4234
DOID:13223	285672
DOID:263	686
DOID:7148	118
DOID:8893	55031
DOID:8577	5160
DOID:1612	7402
DOID:2394	22900
DOID:635	23142
DOID:2531	4267
DOID:9744	389816
DOID:3083	140731
DOID:12365	2971
DOID:2394	5781
DOID:332	132884
DOID:8577	728492
DOID:635	32
DOID:219	599
DOID:5419	4109
DOID:2986	51187
DOID:7693	2947
DOID:2986	2294
DOID:7693	85456
DOID:11612	11222
DOID:1793	2157
DOID:2377	5573
DOID:9206	10302
DOID:10763	375616
DOID:5419	7389
DOID:263	51302
DOID:2377	1399
DOID:219	51660
DOID:8778	9486
DOID:8778	2967
DOID:0050156	4897
DOID:635	48
DOID:10652	8851
DOID:8893	284391
DOID:8577	1832
DOID:1324	5172
DOID:219	9429
DOID:13223	84302
DOID:9008	5971
DOID:7148	727832
DOID:1612	8910
DOID:1793	587
DOID:1793	51451
DOID:219	3612
DOID:635	57007
DOID:12365	219402
DOID:10763	5878
DOID:5419	513
DOID:8577	25875
DOID:5419	55009
DOID:1909	987
DOID:12365	84908
DOID:2986	5494
DOID:11612	8409
DOID:1612	58499
DOID:11612	388552
DOID:986	400506
DOID:3083	54437
DOID:1612	9397
DOID:7693	25822
DOID:1793	4774
DOID:7693	3708
DOID:332	81888
DOID:11612	1944
DOID:10652	9746
DOID:7693	196527
DOID:12365	29057
DOID:7148	389895
DOID:635	11059
DOID:5419	1819
DOID:8893	677
DOID:11612	79974
DOID:8778	382
DOID:219	1130
DOID:0050156	23331
DOID:14330	6782
DOID:13223	5092
DOID:0050741	1786
DOID:9206	79832
DOID:0050156	54882
DOID:13223	55303
DOID:2531	7010
DOID:12365	1939
DOID:263	115817
DOID:332	339965
DOID:0050741	123811
DOID:219	80310
DOID:1909	56889
DOID:635	2043
DOID:418	84433
DOID:263	9077
DOID:1612	84159
DOID:2531	2069
DOID:8577	349565
DOID:2986	687
DOID:12365	939
DOID:1612	1327
DOID:12365	6189
DOID:10652	11092
DOID:13223	57228
DOID:5419	161882
DOID:1793	23015
DOID:14330	55364
DOID:10652	57795
DOID:8893	23380
DOID:9206	54577
DOID:7148	1936
DOID:1612	55857
DOID:14330	57226
DOID:635	51230
DOID:0050156	2277
DOID:2986	6964
DOID:11612	1370
DOID:0050156	23560
DOID:7693	114907
DOID:1793	84866
DOID:9008	247
DOID:2531	9841
DOID:13223	64853
DOID:7693	1052
DOID:14227	100528020
DOID:2394	482
DOID:8893	221223
DOID:10763	79145
DOID:219	80011
DOID:0050741	387496
DOID:8893	83658
DOID:0050156	4931
DOID:14330	10438
DOID:2531	2322
DOID:10283	8678
DOID:2531	5165
DOID:2531	57698
DOID:14227	64232
DOID:0050156	28984
DOID:1793	160518
DOID:7693	7105
DOID:986	9260
DOID:11612	8539
DOID:5419	55759
DOID:1909	286887
DOID:12365	55719
DOID:9008	147906
DOID:8778	905
DOID:635	7707
DOID:11612	123228
DOID:418	4792
DOID:7148	25976
DOID:0050742	9957
DOID:8893	10746
DOID:0050741	1665
DOID:986	6520
DOID:332	5581
DOID:12365	6001
DOID:1909	36
DOID:0050156	54995
DOID:1793	9727
DOID:1612	6854
DOID:3083	254887
DOID:418	29115
DOID:7147	10194
DOID:9206	5226
DOID:13223	4118
DOID:9970	23604
DOID:14227	204474
DOID:332	11005
DOID:9206	2878
DOID:14330	4705
DOID:11612	9533
DOID:986	91289
DOID:986	23215
DOID:1909	55268
DOID:1793	51386
DOID:7693	8996
DOID:12365	23471
DOID:1793	1506
DOID:7693	51277
DOID:2394	56905
DOID:3083	57120
DOID:5419	9002
DOID:8577	129807
DOID:7148	6433
DOID:8577	148418
DOID:1324	7852
DOID:418	4839
DOID:7147	7508
DOID:14330	23305
DOID:8577	1942
DOID:1793	38
DOID:9206	79441
DOID:0050741	130574
DOID:219	115201
DOID:10652	23461
DOID:8778	157285
DOID:263	842
DOID:14227	1843
DOID:635	7699
DOID:418	52
DOID:9970	100129852
DOID:8577	4651
DOID:12365	113655
DOID:2531	7851
DOID:8577	5859
DOID:332	54861
DOID:14227	100506888
DOID:8778	139562
DOID:263	306
DOID:635	1901
DOID:7148	23469
DOID:635	1235
DOID:1909	4250
DOID:9206	989
DOID:824	81696
DOID:2531	5325
DOID:263	211
DOID:263	83478
DOID:2531	79843
DOID:8577	23239
DOID:1909	4094
DOID:12365	139105
DOID:7693	6840
DOID:9206	55577
DOID:332	5071
DOID:13223	10023
DOID:7147	9739
DOID:13223	3661
DOID:332	50855
DOID:0050741	54529
DOID:2394	151516
DOID:1324	199974
DOID:7148	8087
DOID:219	3294
DOID:8893	90203
DOID:7148	5007
DOID:263	414
DOID:263	416
DOID:418	55841
DOID:1793	7780
DOID:986	10713
DOID:1909	9071
DOID:2394	11059
DOID:1909	2707
DOID:5419	6629
DOID:12365	4214
DOID:14330	5799
DOID:10652	9508
DOID:635	51339
DOID:10652	786
DOID:332	27439
DOID:418	64760
DOID:10652	58
DOID:12365	100113407
DOID:986	85439
DOID:219	8850
DOID:8577	79090
DOID:8577	1836
DOID:14330	51652
DOID:13223	57658
DOID:9008	9792
DOID:14227	55722
DOID:0050741	55344
DOID:0050742	4773
DOID:13223	29882
DOID:1324	157724
DOID:9970	90673
DOID:11612	328
DOID:635	58486
DOID:8778	9847
DOID:2986	89870
DOID:1612	25875
DOID:14227	64518
DOID:418	2975
DOID:10652	23305
DOID:418	8926
DOID:2986	55258
DOID:9008	4853
DOID:418	259197
DOID:1793	56204
DOID:263	50617
DOID:1324	151556
DOID:2986	23109
DOID:11612	286151
DOID:1612	4601
DOID:332	2686
DOID:14227	29999
DOID:986	8986
DOID:1612	10752
DOID:14330	708
DOID:9008	85450
DOID:263	121551
DOID:7148	10229
DOID:10652	23141
DOID:0050741	3638
DOID:332	83719
DOID:8577	10050
DOID:332	728911
DOID:12365	521
DOID:10283	9741
DOID:10652	65980
DOID:1612	64283
DOID:12365	340562
DOID:0050156	2330
DOID:3083	9635
DOID:2394	64423
DOID:7693	203068
DOID:635	10949
DOID:11612	9124
DOID:14227	389493
DOID:9008	23108
DOID:219	166647
DOID:1793	339965
DOID:0050742	55605
DOID:332	605
DOID:418	23368
DOID:332	391104
DOID:9008	1730
DOID:0050156	7294
DOID:7148	8428
DOID:1612	3033
DOID:0050742	8456
DOID:8893	22887
DOID:12365	54753
DOID:8778	23608
DOID:332	9203
DOID:1909	6500
DOID:0050741	8760
DOID:2531	78991
DOID:7693	6263
DOID:0050156	6235
DOID:12365	23369
DOID:1793	925
DOID:8778	4706
DOID:10652	51510
DOID:635	4054
DOID:12365	1359
DOID:986	54873
DOID:8577	8165
DOID:635	9987
DOID:1793	36
DOID:219	4259
DOID:5419	22827
DOID:7693	185
DOID:1612	79745
DOID:263	203
DOID:7148	55629
DOID:9008	8553
DOID:1612	23284
DOID:12365	29920
DOID:2531	2731
DOID:9206	23200
DOID:9206	10228
DOID:219	26040
DOID:263	130
DOID:219	8574
DOID:0050741	55552
DOID:0050742	39
DOID:5419	8803
DOID:7148	3280
DOID:8577	220963
DOID:14227	26165
DOID:2531	6776
DOID:1324	5393
DOID:13223	3487
DOID:1612	10628
DOID:7148	7874
DOID:0050156	10969
DOID:7147	1848
DOID:1612	2920
DOID:1793	6446
DOID:1793	79831
DOID:0050156	10808
DOID:986	2119
DOID:418	10483
DOID:986	5333
DOID:12365	644353
DOID:219	3815
DOID:11612	27146
DOID:11612	375298
DOID:1793	54566
DOID:8893	375190
DOID:7693	65987
DOID:9008	79026
DOID:11612	6484
DOID:418	51106
DOID:2377	64795
DOID:1324	6775
DOID:635	79673
DOID:418	6629
DOID:219	5144
DOID:14227	116179
DOID:1793	8646
DOID:8893	123096
DOID:332	9636
DOID:13223	80207
DOID:12365	114926
DOID:8577	3202
DOID:1909	162517
DOID:10652	55290
DOID:8778	57645
DOID:14227	7288
DOID:2531	664
DOID:7148	57104
DOID:2531	5979
DOID:3393	285172
DOID:0050156	4133
DOID:8778	5469
DOID:332	56941
DOID:13223	9182
DOID:12365	6480
DOID:10652	29118
DOID:14330	81034
DOID:8778	3558
DOID:14227	221191
DOID:11612	220382
DOID:332	91689
DOID:3083	11244
DOID:0050156	3373
DOID:0050742	29841
DOID:5419	391189
DOID:8577	5729
DOID:986	55013
DOID:8893	51523
DOID:7693	29970
DOID:3083	100130519
DOID:2986	10209
DOID:7148	94134
DOID:3083	140606
DOID:7693	5796
DOID:5419	27043
DOID:14227	11113
DOID:1909	10879
DOID:8577	1491
DOID:8778	7381
DOID:2986	10221
DOID:2394	5978
DOID:12365	328
DOID:263	1804
DOID:219	55281
DOID:10283	11034
DOID:11612	221749
DOID:824	8672
DOID:9970	1368
DOID:8577	124491
DOID:11612	92106
DOID:3083	729288
DOID:14330	155066
DOID:14330	85453
DOID:2531	5588
DOID:1793	4494
DOID:8778	1112
DOID:9008	9969
DOID:2986	5252
DOID:11612	222234
DOID:12365	91664
DOID:418	4145
DOID:1793	55086
DOID:7693	5087
DOID:418	6047
DOID:5419	23399
DOID:13223	3204
DOID:418	286527
DOID:7693	252839
DOID:10763	22888
DOID:14330	28957
DOID:9008	23580
DOID:8893	84952
DOID:1909	57402
DOID:14227	200523
DOID:12365	6154
DOID:5419	2224
DOID:8893	130576
DOID:10652	64693
DOID:1936	254048
DOID:0050156	9821
DOID:986	1952
DOID:11612	28998
DOID:9008	5611
DOID:9744	9479
DOID:7148	4926
DOID:0050742	10038
DOID:2986	7280
DOID:1793	117247
DOID:1612	6622
DOID:7693	1909
DOID:8778	4708
DOID:8893	33
DOID:9008	5819
DOID:14330	3190
DOID:1612	306
DOID:7148	29062
DOID:2531	3109
DOID:2986	30844
DOID:12365	81539
DOID:418	9308
DOID:14227	22985
DOID:0050742	4001
DOID:219	3820
DOID:2986	9021
DOID:1324	29933
DOID:418	83658
DOID:219	27344
DOID:10652	9077
DOID:13223	79134
DOID:263	290
DOID:10652	51805
DOID:8893	389336
DOID:7693	114928
DOID:14227	160762
DOID:7693	3269
DOID:7148	3188
DOID:9008	10221
DOID:1324	7092
DOID:5419	256394
DOID:8577	5151
DOID:13223	4978
DOID:2531	9620
DOID:14227	1977
DOID:1909	25842
DOID:9008	219771
DOID:0050742	197370
DOID:14227	3337
DOID:10652	1352
DOID:12365	80183
DOID:14330	5577
DOID:9970	9590
DOID:7693	652
DOID:8577	150864
DOID:10652	9472
DOID:2986	9252
DOID:1793	49854
DOID:3083	6093
DOID:332	11197
DOID:5419	83844
DOID:219	7360
DOID:0050156	8807
DOID:10652	439
DOID:824	2321
DOID:5419	1351
DOID:8778	4927
DOID:8577	26053
DOID:2394	23632
DOID:418	274
DOID:332	5973
DOID:0050742	80824
DOID:14227	140680
DOID:635	7294
DOID:8893	7994
DOID:0050742	257062
DOID:7693	403
DOID:3083	90381
DOID:8577	80157
DOID:5419	28958
DOID:14227	9150
DOID:8778	6146
DOID:12365	11215
DOID:2394	55504
DOID:7693	55638
DOID:7148	3638
DOID:263	283358
DOID:7693	56963
DOID:219	4329
DOID:0050156	3178
DOID:7693	8939
DOID:7693	6695
DOID:263	55526
DOID:986	1470
DOID:2986	90355
DOID:9008	80204
DOID:9008	51422
DOID:0050741	25836
DOID:1612	5152
DOID:1909	1112
DOID:1793	122773
DOID:14227	5232
DOID:332	57393
DOID:8893	22905
DOID:9970	7289
DOID:0050741	10671
DOID:2986	26999
DOID:1324	7178
DOID:14227	55821
DOID:9008	359948
DOID:10763	8468
DOID:0050156	5578
DOID:332	79642
DOID:1909	9796
DOID:5419	2873
DOID:1909	57111
DOID:0050156	8975
DOID:10652	10295
DOID:2986	6376
DOID:1793	8459
DOID:10652	242
DOID:13223	90362
DOID:10652	1749
DOID:11612	8609
DOID:7693	9481
DOID:418	3603
DOID:2986	445815
DOID:5419	6597
DOID:2986	3777
DOID:219	51111
DOID:0050156	196528
DOID:0050742	170689
DOID:13223	5283
DOID:8778	285231
DOID:8577	22796
DOID:1793	93426
DOID:8893	2145
DOID:5419	340980
DOID:0050742	9873
DOID:8893	126731
DOID:2986	10560
DOID:0050156	137682
DOID:9206	639
DOID:5419	10195
DOID:14330	54987
DOID:986	894
DOID:3083	4781
DOID:5419	28988
DOID:12365	91582
DOID:10652	88
DOID:332	7374
DOID:0050156	55052
DOID:263	54494
DOID:9008	50807
DOID:263	3426
DOID:9206	7594
DOID:1612	64397
DOID:10652	9308
DOID:263	55
DOID:9206	57447
DOID:9970	1386
DOID:5419	11316
DOID:2986	10249
DOID:1612	5010
DOID:7693	5915
DOID:9008	23095
DOID:1793	729
DOID:8778	54935
DOID:14227	4477
DOID:2394	9491
DOID:0050742	84886
DOID:332	11264
DOID:1324	23398
DOID:8577	120
DOID:14227	283450
DOID:1793	3843
DOID:3083	58480
DOID:7148	1984
DOID:1909	6138
DOID:14330	5947
DOID:986	9870
DOID:219	10668
DOID:1909	53940
DOID:418	221178
DOID:10283	85294
DOID:332	196383
DOID:8577	5243
DOID:10652	1123
DOID:8778	23522
DOID:12365	55251
DOID:2394	54964
DOID:986	55740
DOID:14330	23673
DOID:11612	10678
DOID:10652	63924
DOID:3083	9037
DOID:0050156	134218
DOID:418	60412
DOID:263	56892
DOID:7147	10847
DOID:5419	4701
DOID:2531	10000
DOID:9206	7374
DOID:5419	64968
DOID:13223	54621
DOID:8778	55342
DOID:219	80157
DOID:2394	4799
DOID:7693	64400
DOID:332	9545
DOID:7148	155435
DOID:2986	4929
DOID:14330	51024
DOID:9206	5525
DOID:635	7048
DOID:219	5827
DOID:332	7138
DOID:14227	84073
DOID:263	1114
DOID:0050741	1325
DOID:1612	667
DOID:332	57555
DOID:1909	64919
DOID:2394	83694
DOID:1793	5519
DOID:7148	7048
DOID:1612	2934
DOID:7693	23213
DOID:8893	254295
DOID:8577	284391
DOID:1793	486
DOID:7693	51616
DOID:2986	64080
DOID:8893	57613
DOID:263	210
DOID:8577	222171
DOID:1909	3868
DOID:8893	56997
DOID:219	55214
DOID:5419	56648
DOID:1612	947
DOID:2986	56994
DOID:9206	5947
DOID:332	57594
DOID:8577	587
DOID:0050156	51193
DOID:8893	253782
DOID:8577	3706
DOID:9206	22807
DOID:635	5530
DOID:14330	5805
DOID:9206	1241
DOID:10652	844
DOID:1909	83481
DOID:1612	2908
DOID:2394	55251
DOID:986	26053
DOID:2531	3778
DOID:9206	57019
DOID:219	8402
DOID:10652	1525
DOID:2531	11010
DOID:1324	85319
DOID:2531	274
DOID:1612	7704
DOID:3083	23506
DOID:14227	131375
DOID:1793	27250
DOID:1909	3898
DOID:3083	11155
DOID:10652	9093
DOID:1793	7639
DOID:8577	1783
DOID:13223	79932
DOID:9206	29117
DOID:3083	353500
DOID:14227	29799
DOID:12365	63939
DOID:635	203547
DOID:9206	79608
DOID:14227	284067
DOID:635	221037
DOID:8778	11240
DOID:8893	7088
DOID:10652	1007
DOID:7693	2135
DOID:11612	8802
DOID:2531	1178
DOID:8577	1644
DOID:263	762
DOID:8577	1979
DOID:8893	118663
DOID:8778	147837
DOID:3083	100505555
DOID:1612	5156
DOID:7148	200734
DOID:418	51495
DOID:332	56911
DOID:986	4354
DOID:2531	1292
DOID:13223	1007
DOID:418	1896
DOID:2531	7433
DOID:8893	3400
DOID:7148	26137
DOID:2986	9499
DOID:9008	9517
DOID:9008	63935
DOID:0050742	840
DOID:2986	1026
DOID:9206	2872
DOID:5419	5162
DOID:13223	223
DOID:1909	54462
DOID:14330	7979
DOID:9970	563
DOID:635	4609
DOID:8577	10891
DOID:11612	89887
DOID:3083	23559
DOID:0050742	728689
DOID:13223	729230
DOID:0050741	6426
DOID:0050741	378708
DOID:2531	10077
DOID:12849	81565
DOID:2986	10588
DOID:0050741	10651
DOID:2531	7078
DOID:1909	27076
DOID:10652	1496
DOID:0050741	54205
DOID:8893	26084
DOID:14227	5024
DOID:8778	619279
DOID:8893	667
DOID:0050156	395
DOID:635	7220
DOID:0050742	4501
DOID:12365	81027
DOID:14330	6772
DOID:9008	54108
DOID:219	126
DOID:3083	25970
DOID:1793	1650
DOID:1909	307
DOID:1324	114793
DOID:635	1975
DOID:11612	22883
DOID:2394	10195
DOID:2986	9249
DOID:3083	54766
DOID:13223	57576
DOID:7148	23301
DOID:2394	9851
DOID:9008	8106
DOID:1324	11118
DOID:0050156	54910
DOID:11612	26263
DOID:9206	6249
DOID:0050156	1665
DOID:7148	3313
DOID:7148	2241
DOID:7693	26472
DOID:2531	6017
DOID:219	863
DOID:10652	27121
DOID:0050741	10924
DOID:263	573
DOID:1324	6392
DOID:2531	10643
DOID:3083	5627
DOID:8577	81689
DOID:8577	2627
DOID:3083	260293
DOID:986	9448
DOID:10652	23568
DOID:7693	4976
DOID:219	8492
DOID:3083	164153
DOID:263	1349
DOID:0050742	441478
DOID:13223	8347
DOID:1324	309
DOID:11612	4499
DOID:0050741	83460
DOID:1324	10261
DOID:2531	55211
DOID:7693	5396
DOID:635	7095
DOID:332	112476
DOID:14330	23155
DOID:986	3074
DOID:9970	4522
DOID:1793	729092
DOID:635	7476
DOID:5419	343413
DOID:10652	55107
DOID:7147	10401
DOID:3083	3755
DOID:2986	8835
DOID:10652	1812
DOID:0050742	23354
DOID:332	161176
DOID:10652	10229
DOID:9008	79139
DOID:7693	65983
DOID:0050156	79752
DOID:14330	81579
DOID:13223	9275
DOID:10763	339448
DOID:8778	6595
DOID:1909	10845
DOID:332	54998
DOID:2531	10972
DOID:1793	112817
DOID:1793	210
DOID:0050156	84101
DOID:0050742	2631
DOID:0050742	9633
DOID:14330	445815
DOID:0050156	84319
DOID:5419	9131
DOID:10283	7389
DOID:12365	55827
DOID:10652	80127
DOID:13223	3290
DOID:14330	55041
DOID:1909	80157
DOID:1324	671
DOID:1909	8857
DOID:7693	10614
DOID:0050156	5028
DOID:0050156	23592
DOID:263	9547
DOID:332	8427
DOID:10652	617
DOID:986	5362
DOID:8577	9637
DOID:10763	497190
DOID:2986	64077
DOID:8577	57563
DOID:12365	55531
DOID:12365	2035
DOID:9008	729515
DOID:10652	1908
DOID:1909	30061
DOID:9206	25996
DOID:12365	85012
DOID:2394	51646
DOID:8778	729540
DOID:7693	9322
DOID:7147	8975
DOID:14330	10492
DOID:0050156	84525
DOID:7693	10536
DOID:9008	5446
DOID:3083	26122
DOID:5419	89978
DOID:9206	51398
DOID:1612	285313
DOID:3083	10518
DOID:9008	6400
DOID:1793	8200
DOID:0050741	9801
DOID:12365	92344
DOID:1909	55266
DOID:263	5825
DOID:7148	23199
DOID:10652	80823
DOID:1909	79730
DOID:12365	91775
DOID:2986	10957
DOID:8778	161502
DOID:13223	6338
DOID:986	54796
DOID:11612	51501
DOID:3083	57469
DOID:9206	22978
DOID:8778	6124
DOID:1909	79098
DOID:1793	55178
DOID:219	7905
DOID:8893	221477
DOID:10652	107
DOID:11612	10667
DOID:1612	8462
DOID:263	368
DOID:2394	10772
DOID:12365	7784
DOID:13223	6285
DOID:8893	27178
DOID:332	155368
DOID:635	389816
DOID:10763	284086
DOID:8577	58480
DOID:1909	3855
DOID:9206	1410
DOID:8577	5105
DOID:1612	120
DOID:2986	2571
DOID:11612	8443
DOID:418	10505
DOID:10763	4897
DOID:1793	93058
DOID:9008	84440
DOID:14330	54849
DOID:9970	23235
DOID:8893	2778
DOID:219	2273
DOID:5419	57143
DOID:9008	4771
DOID:3083	4338
DOID:1909	9547
DOID:2531	22800
DOID:5419	5184
DOID:8778	84950
DOID:14330	5631
DOID:8778	80237
DOID:0050156	121642
DOID:14227	133688
DOID:7147	9667
DOID:8893	108
DOID:14330	8869
DOID:5419	6293
DOID:219	79641
DOID:2377	372
DOID:986	9902
DOID:0050741	84833
DOID:2986	79568
DOID:1324	29945
DOID:14227	22984
DOID:10652	50
DOID:8577	90624
DOID:5419	79447
DOID:219	7386
DOID:1324	27334
DOID:3083	6218
DOID:1324	54716
DOID:9008	11091
DOID:9970	285704
DOID:0050741	10015
DOID:3083	28514
DOID:3083	8396
DOID:9008	4794
DOID:0050741	10445
DOID:2394	6431
DOID:2531	9922
DOID:1612	4088
DOID:7693	100506164
DOID:2531	5079
DOID:0050156	23731
DOID:8893	3306
DOID:263	23066
DOID:0050741	123169
DOID:1793	2104
DOID:9008	7090
DOID:8577	4128
DOID:9206	2557
DOID:12365	51433
DOID:9008	5141
DOID:8778	7465
DOID:2531	1289
DOID:9206	384
DOID:0050742	4907
DOID:824	3428
DOID:5419	7376
DOID:0050741	51241
DOID:263	10458
DOID:0050742	1635
DOID:14330	5955
DOID:2531	4159
DOID:2986	4829
DOID:8577	4698
DOID:263	54951
DOID:1793	2848
DOID:7148	728642
DOID:7148	94015
DOID:9206	2004
DOID:11612	84287
DOID:14227	404220
DOID:1909	84293
