:START_ID(Compound)	:END_ID(Gene)
DB00501	6584
DB05039	5243
DB01110	1548
DB00273	2554
DB01176	1559
DB01000	6565
DB00655	1543
DB01216	6716
DB00334	3358
DB01095	54659
DB00703	9356
DB00338	1544
DB00205	1719
DB00432	7083
DB04845	203068
DB00200	4552
DB00117	3035
DB00191	1544
DB06616	10461
DB00128	80150
DB01110	3783
DB00175	10864
DB00920	5141
DB01588	2563
DB00387	1131
DB01100	1576
DB08881	4363
DB00208	1557
DB08901	613
DB00669	3351
DB01015	10
DB00622	5153
DB00130	2162
DB01156	1555
DB00451	28234
DB00244	3551
DB00903	213
DB00448	1557
DB01268	3791
DB00143	2878
DB04953	54659
DB00575	6580
DB01588	2561
DB00318	4988
DB00310	11238
DB00246	1544
DB00604	1559
DB00988	6531
DB00390	5243
DB08907	213
DB00997	5243
DB00726	147
DB00987	978
DB00883	2983
DB00224	1557
DB00178	6564
DB00241	2557
DB00458	1813
DB04948	3350
DB00477	3362
DB00468	1576
DB00398	100861540
DB00712	54659
DB01236	27032
DB00553	1548
DB00909	8913
DB01136	153
DB00247	3351
DB00889	1543
DB00696	151
DB01142	147
DB01336	1135
DB06710	213
DB00935	3357
DB00130	10991
DB00363	3354
DB08807	154
DB00543	3359
DB01118	7067
DB00445	1105
DB01065	4835
DB00444	7153
DB00363	1544
DB01154	2554
DB00530	27
DB00731	10257
DB01212	6565
DB00519	6565
DB01254	7016
DB01354	2556
DB01601	1559
DB01220	1576
DB01583	6579
DB00503	1558
DB04855	153
DB01327	9356
DB00499	1545
DB01579	147
DB00669	3352
DB00616	1636
DB00904	4988
DB00250	1559
DB00300	1244
DB01069	1128
DB06716	249
DB00152	6582
DB01135	1129
DB01268	238
DB00398	6885
DB01595	2554
DB00264	5243
DB00794	2898
DB06144	147
DB00558	4759
DB00248	1816
DB01189	2563
DB00131	270
DB00472	1544
DB01169	5594
DB00475	2556
DB01098	3156
DB01544	54659
DB00938	1558
DB00588	1576
DB01162	90134
DB00945	10864
DB00174	440
DB01236	55879
DB01167	1576
DB06710	1588
DB04868	3815
DB00661	774
DB00934	3358
DB08865	4233
DB00624	4128
DB00917	123264
DB00777	148
DB00446	1604
DB00831	3358
DB06216	3350
DB01148	5144
DB06196	624
DB00444	8202
DB01254	2328
DB00953	3351
DB01118	8912
DB00908	1571
DB00118	27232
DB00808	763
DB00493	6565
DB01144	760
DB01173	6336
DB00390	353189
DB06589	3815
DB00622	776
DB08936	3269
DB00755	100861540
DB00286	28232
DB00393	785
DB00651	5142
DB00254	1576
DB00696	147
DB01268	3654
DB00408	1132
DB01295	154
DB00313	9376
DB00316	1565
DB00735	10280
DB01100	3362
DB00426	316
DB00480	5743
DB04855	784
DB06772	347733
DB00250	1558
DB01583	7068
DB01215	2560
DB01268	9448
DB00498	79001
DB00667	1576
DB01030	116447
DB00941	590
DB00133	6301
DB00231	2567
DB00145	219970
DB01136	150
DB08827	4547
DB06770	1543
DB01238	153
DB00854	4986
DB01623	150
DB00637	1576
DB00703	763
DB00145	27232
DB00526	6582
DB01268	1576
DB00377	1544
DB00531	1559
DB00934	5004
DB00656	1565
DB00917	5739
DB00398	2322
DB00797	150
DB01068	10
DB01241	5465
DB06777	1593
DB00401	1551
DB00763	1571
DB00349	2561
DB00139	8985
DB00200	25974
DB00904	3350
DB00734	1577
DB00637	3757
DB01191	1548
DB00728	1135
DB00917	6579
DB01440	79581
DB04953	3785
DB00741	1585
DB01119	476
DB00753	801
DB01232	1551
DB00213	1557
DB08871	7280
DB00721	590
DB01049	1576
DB06691	3269
DB00014	2798
DB00964	148
DB00091	9356
DB00909	6330
DB01232	5243
DB01069	801
DB00943	2030
DB00724	1576
DB00523	5915
DB01418	1576
DB00443	2908
DB01351	2555
DB01009	3576
DB00605	5743
DB04967	7150
DB09014	1814
DB08932	1909
DB06702	1565
DB01466	100861540
DB00398	10114
DB01030	9429
DB06616	65975
DB01204	1571
DB00143	2098
DB00208	1565
DB00561	51305
DB01035	6326
DB00438	6564
DB08896	2260
DB01054	781
DB00586	1557
DB06335	353189
DB00331	4728
DB08847	206358
DB01015	1558
DB00628	2562
DB00202	57053
DB08901	1577
DB01194	23632
DB00122	1120
DB06616	660
DB00379	6331
DB00887	1080
DB01016	1559
DB06335	91039
DB01045	5243
DB00540	213
DB00268	3350
DB01132	1557
DB08820	5004
DB00986	1132
DB00536	6583
DB01053	6583
DB00475	2554
DB01395	4306
DB01181	5742
DB00433	1814
DB00656	1577
DB00333	1557
DB00909	1576
DB01045	11309
DB00604	1544
DB00188	5742
DB00889	1576
DB00469	5742
DB00745	6531
DB00116	4522
DB00400	1544
DB00943	1565
DB08901	25
DB00121	1545
DB00588	2908
DB00802	213
DB08912	10599
DB00747	6476
DB00514	100861540
DB01403	1132
DB01205	2557
DB06616	7786
DB01254	10188
DB00300	204
DB01227	1577
DB00652	10682
DB00121	5096
DB01594	2564
DB00160	23428
DB00252	1576
DB00252	1551
DB00248	3356
DB00501	6581
DB00244	1147
DB00284	279
DB00297	1576
DB00966	185
DB00163	9446
DB00166	11019
DB04967	328
DB00191	6532
DB00730	1544
DB00678	116085
DB00318	6580
DB00515	5243
DB01160	6582
DB01352	2557
DB08799	3269
DB04841	3269
DB00280	6582
DB06800	1565
DB00433	3269
DB00619	1557
DB00202	1129
DB00199	1555
DB00380	7155
DB00206	6570
DB06155	1576
DB00246	3269
DB00744	1241
DB01159	2567
DB01171	1544
DB00450	3757
DB00306	2555
DB00643	10383
DB00420	1129
DB04845	81027
DB01254	1436
DB00434	1129
DB00877	1577
DB01267	1814
DB01227	100861540
DB01009	9376
DB00624	9376
DB00425	2555
DB01100	3757
DB01200	3357
DB00501	1551
DB00977	6554
DB00242	6241
DB00091	89845
DB00228	2741
DB00541	81027
DB01233	1128
DB00842	2557
DB00313	7366
DB01098	28234
DB00413	6582
DB08811	5138
DB00252	1559
DB00275	10599
DB04842	786
DB01037	1576
DB00603	2099
DB00333	1577
DB00390	478
DB00363	3351
DB01280	100
DB08860	9429
DB06616	6725
DB00227	3683
DB00270	1576
DB06204	4986
DB08907	5243
DB01142	5243
DB01069	1131
DB08860	213
DB00697	11188
DB00543	1812
DB00688	1558
DB00286	55867
DB01403	146
DB00536	3738
DB01026	1543
DB01103	8398
DB00678	1576
DB06207	147
DB01161	6531
DB00966	1244
DB01043	3359
DB00780	4128
DB00281	6335
DB01601	1557
DB00347	1559
DB00451	1576
DB00999	759
DB01025	5144
DB01115	1548
DB01355	1139
DB01059	1576
DB00331	4725
DB00635	1557
DB00933	1814
DB00933	3757
DB00668	152
DB00514	1555
DB04920	1571
DB01024	7364
DB00563	9429
DB00273	2898
DB00227	3066
DB00363	1576
DB01051	8647
DB00158	4524
DB00714	146
DB00831	808
DB00500	3576
DB01595	2566
DB00966	1557
DB00669	6579
DB01120	1557
DB00932	1557
DB00850	808
DB01232	1559
DB00860	6579
DB01234	5241
DB00763	1548
DB00857	6713
DB01235	117247
DB00772	1544
DB00677	43
DB00787	55244
DB01352	2555
DB00879	1633
DB01011	1576
DB00795	1577
DB00331	4694
DB01576	6531
DB00338	1543
DB01628	1544
DB00246	3356
DB00490	1813
DB08865	91754
DB00310	6559
DB00413	1812
DB00193	4988
DB01268	80122
DB00487	1544
DB00331	56901
DB01346	3757
DB00975	10057
DB00280	1576
DB00143	2952
DB00530	5607
DB00130	883
DB00216	5243
DB00960	3351
DB00456	10864
DB01418	1557
DB00659	2554
DB01064	5296
DB00428	6514
DB01175	6530
DB00495	10257
DB00846	2908
DB08873	1520
DB00716	2357
DB00780	1557
DB00334	2328
DB00255	1571
DB00665	1559
DB00334	152
DB00877	55244
DB00934	1813
DB06290	5243
DB00659	2903
DB01184	1576
DB00313	54575
DB06770	1571
DB01037	1571
DB00980	1544
DB01406	2798
DB00674	1144
DB08868	1576
DB00968	150
DB01406	5241
DB00907	100861540
DB01621	3356
DB00555	54657
DB00570	10383
DB01090	1136
DB00131	1385
DB00424	1129
DB08944	762
DB00977	8856
DB00898	2741
DB00915	6580
DB00917	5732
DB00116	4524
DB00160	64902
DB00728	1129
DB01294	7018
DB00773	1244
DB01559	2560
DB00973	290
DB01204	1576
DB00203	10057
DB01025	5142
DB01009	9356
DB01595	2569
DB00536	169522
DB01352	2559
DB01329	10864
DB00317	1559
DB00419	7357
DB00726	148
DB00335	154
DB00246	3351
DB00882	1548
DB01174	1558
DB04844	1565
DB04845	7280
DB00962	706
DB01069	3269
DB00148	1159
DB01192	1565
DB00312	2557
DB00673	6870
DB00401	781
DB06777	9971
DB00842	2566
DB01136	152
DB01104	10280
DB00623	1813
DB00614	4129
DB00246	1131
DB00312	2898
DB08865	6789
DB00541	1576
DB06589	4293
DB01238	3757
DB00292	151
DB00701	4363
DB01151	153
DB00140	4128
DB00171	439
DB01076	1555
DB00924	1565
DB08916	1859
DB00279	7068
DB00171	10939
DB00199	1577
DB01198	2562
DB00397	153
DB04839	1588
DB00674	1139
DB00261	5139
DB00586	3785
DB00206	5243
DB00731	6566
DB00808	11238
DB00143	2877
DB00592	2562
DB01338	1140
DB06148	6531
DB00126	79676
DB00473	6326
DB00333	1555
DB01138	8714
DB00143	51060
DB01124	3758
DB00331	4731
DB00770	10057
DB06228	1577
DB00199	1544
DB00259	768
DB00390	9376
DB01355	2559
DB01245	11255
DB00861	5742
DB06151	2904
DB01234	4306
DB00273	2897
DB00541	10382
DB00897	2561
DB06151	23657
DB00334	1814
DB06616	6714
DB01194	762
DB04845	347688
DB04868	5156
DB01129	1543
DB00564	1559
DB04842	3350
DB01234	1577
DB00780	1551
DB01149	6530
DB06605	1576
DB01184	5243
DB06201	6332
DB00821	5742
DB00595	10864
DB01006	1588
DB00753	513
DB00761	57468
DB01112	6564
DB00224	5243
DB00484	150
DB00128	6505
DB00571	5243
DB00364	2243
DB00917	53919
DB00921	1557
DB00758	1557
DB00897	2560
DB00134	22921
DB00149	6567
DB01226	1135
DB08865	7010
DB01083	26090
DB00363	3363
DB06209	1559
DB08877	2872
DB00773	8714
DB08896	5243
DB00801	2561
DB00268	1816
DB00918	1576
DB00327	54600
DB00277	1576
DB00997	7498
DB00339	316
DB00204	1576
DB00252	6334
DB01075	1555
DB00682	1543
DB00641	1576
DB00726	3350
DB01337	6580
DB00328	5468
DB01217	1576
DB04855	783
DB01229	5243
DB00280	6331
DB00279	9376
DB00455	1565
DB00485	6565
DB00482	1432
DB01232	4363
DB08864	9429
DB08877	85443
DB00152	27010
DB01614	3356
DB00917	11309
DB00563	9356
DB00595	9356
DB00818	213
DB04855	147
DB06594	1559
DB06148	3356
DB01577	1565
DB00246	1128
DB00627	160728
DB01591	1132
DB00783	6579
DB01010	43
DB00908	100861540
DB00141	8704
DB04946	152
DB00973	9429
DB08889	5243
DB00665	5447
DB00368	152
DB00683	2554
DB00328	5742
DB00679	1571
DB01171	1557
DB00864	5530
DB01167	1543
DB00856	5743
DB00381	1544
DB06702	1133
DB00246	1129
DB00264	1557
DB00999	3778
DB00958	1244
DB01237	55244
DB01217	1544
DB00996	9254
DB00451	7068
DB00746	7498
DB00993	2938
DB00589	150
DB00245	1129
DB00904	100861540
DB01122	590
DB01041	1571
DB00741	301
DB08877	131890
DB00316	1571
DB01268	10257
DB02546	190
DB06155	1565
DB06218	11238
DB00449	590
DB00313	6566
DB08842	6584
DB09028	1136
DB00152	6584
DB00563	28232
DB00661	1558
DB00774	759
DB01583	6567
DB00841	153
DB01394	1576
DB00298	146
DB01169	7296
DB00951	1544
DB00343	100861540
DB00908	6583
DB06414	5243
DB00297	5731
DB00361	203068
DB01390	9498
DB00709	8714
DB00201	5142
DB01600	5743
DB00754	6334
DB01221	5742
DB01068	706
DB01438	6334
DB00586	1555
DB06707	148
DB00544	10864
DB01167	1577
DB00402	2556
DB01097	9429
DB00640	136
DB06207	5243
DB00158	85320
DB00184	6582
DB08811	1576
DB01185	6462
DB01206	81551
DB01146	6531
DB01023	775
DB00240	1576
DB01050	3576
DB00220	6579
DB00255	2099
DB00945	6197
DB00738	1579
DB00202	1144
DB04920	779
DB00703	1559
DB00925	6581
DB01393	5468
DB00759	9356
DB00331	4695
DB00783	6582
DB00243	1576
DB00468	6582
DB00409	3356
DB01201	100861540
DB06589	3932
DB00368	6582
DB00530	1544
DB01026	1559
DB00877	1977
DB04868	2050
DB00909	8912
DB00504	4988
DB00833	4353
DB00945	1558
DB01352	2554
DB00148	548596
DB01065	1557
DB00628	2556
DB00201	100861540
DB00496	1133
DB00143	4257
DB01361	1558
DB00379	196
DB05294	5159
DB01008	2944
DB06216	3358
DB00163	6647
DB01198	1576
DB00260	153201
DB00668	7124
DB01131	1576
DB00324	2908
DB04868	7075
DB00334	1131
DB01078	486
DB00134	117247
DB00248	148
DB00431	8001
DB00945	3551
DB00843	10280
DB00543	3350
DB00357	1544
DB00831	84650
DB00889	3359
DB00978	1544
DB06701	6531
DB00290	3980
DB00122	80736
DB01224	3354
DB00975	5145
DB00950	28234
DB08822	185
DB00127	23632
DB00515	8714
DB00725	1133
DB00160	85007
DB01200	1814
DB01154	3764
DB01100	801
DB00604	3360
DB00306	55879
DB01065	801
DB01169	3551
DB00050	3973
DB00909	6323
DB01267	152
DB00836	4986
DB06714	6571
DB04920	775
DB06616	7444
DB00668	155
DB00285	5243
DB01583	28231
DB01375	7417
DB06616	27148
DB01220	8856
DB00643	5243
DB00804	1543
DB01041	1577
DB00667	1565
DB00759	55867
DB00942	1128
DB01558	2556
DB00694	8647
DB01016	1576
DB00115	6947
DB08816	5243
DB06616	3932
DB00206	1577
DB00934	3356
DB00184	1576
DB00801	2565
DB00473	6336
DB00695	760
DB00310	759
DB01601	1555
DB00474	2554
DB00259	771
DB00728	1144
DB00602	2562
DB00613	1559
DB00210	5915
DB00918	2328
DB01069	1555
DB00257	1576
DB00451	5243
DB00922	3764
DB00398	5979
DB00396	1576
DB00937	6530
DB00813	1576
DB01137	6583
DB01229	4133
DB01093	1576
DB04837	3269
DB00661	1559
DB00753	213
DB00381	1543
DB00284	278
DB01622	147
DB01118	1559
DB01171	1559
DB01268	1455
DB01242	213
DB06212	552
DB01354	2555
DB00988	1544
DB01015	9
DB00454	213
DB00309	1576
DB00962	1577
DB00605	5467
DB00536	2593
DB00996	134
DB01159	4535
DB08871	84617
DB06616	140901
DB00170	4524
DB01086	6334
DB00713	6564
DB03147	2671
DB00198	6564
DB00123	3735
DB06616	1452
DB01065	811
DB01065	1559
DB00622	1557
DB00960	155
DB00997	368
DB01064	5295
DB01199	6580
DB00798	4036
DB01268	102800317
DB06702	1128
DB00683	54657
DB00661	8714
DB00680	6331
DB01065	2099
DB00695	765
DB00624	6581
DB00571	1576
DB01174	1559
DB01081	4988
DB01211	10864
DB01032	6580
DB05109	1571
DB00636	1548
DB00622	805
DB08877	5347
DB06589	5607
DB00495	6582
DB00321	5243
DB00198	4759
DB00458	5004
DB00988	1815
DB00170	79001
DB00370	152
DB01337	1129
DB00880	6559
DB06738	1558
DB00122	136
DB00215	3358
DB01138	368
DB00627	4837
DB00396	1545
DB01136	148
DB00357	1576
DB04861	1565
DB00864	100861540
DB00316	1544
DB00312	2558
DB01010	590
DB00477	150
DB06729	1558
DB00555	54659
DB06689	2167
DB00668	151
DB01232	100861540
DB01193	1565
DB08868	1565
DB01025	6283
DB06709	1129
DB00104	6752
DB00860	2908
DB00852	148
DB00900	4860
DB00536	3752
DB01370	7018
DB00908	1555
DB08815	3356
DB09008	9356
DB00412	1565
DB00540	147
DB00631	6240
DB00687	367
DB00134	4144
DB00520	6580
DB01236	3777
DB00935	3356
DB06144	148
DB00825	79054
DB00317	1557
DB00425	1565
DB06711	11188
DB00206	6571
DB08873	5243
DB01205	2562
DB00575	6584
DB01043	2902
DB00898	126
DB01221	4988
DB00824	134
DB00379	6336
DB01136	154
DB01032	24145
DB00975	2030
DB00695	763
DB01242	2950
DB00331	4709
DB00673	1577
DB00619	1551
DB01067	1576
DB01268	10733
DB00544	7298
DB00725	1131
DB08906	2908
DB00661	6580
DB00961	6336
DB00759	5621
DB01211	1551
DB04868	1969
DB00694	6582
DB06216	1813
DB00563	2356
DB00889	1565
DB06201	213
DB00540	3356
DB00696	3352
DB00175	55867
DB01233	1584
DB01200	1812
DB00999	9356
DB00784	5742
DB00210	5914
DB05109	1557
DB08864	1555
DB00958	540
DB00922	7134
DB01393	5467
DB01156	1559
DB00173	6733
DB00315	1544
DB01236	2563
DB01023	7134
DB01136	1576
DB01054	783
DB06684	6532
DB08881	9429
DB01346	2555
DB01159	6010
DB00401	1576
DB00246	1576
DB01595	5243
DB00119	6566
DB00273	6331
DB00573	213
DB00709	51727
DB00393	4306
DB00130	5859
DB00242	4860
DB00920	5151
DB00128	95
DB00420	1812
DB01076	10057
DB00456	213
DB00228	3777
DB00863	1565
DB00156	80222
DB00836	1565
DB00694	7498
DB00501	1559
DB01239	3362
DB00925	6580
DB00617	1571
DB01050	1559
DB06589	6795
DB00248	147
DB04953	56479
DB00184	1139
DB01213	1548
DB00717	5241
DB01268	5159
DB00349	2554
DB00215	1544
DB01003	3778
DB01244	776
DB04552	9194
DB00531	1576
DB01032	85320
DB00770	5732
DB00622	1577
DB00690	2570
DB01154	2559
DB00502	873
DB00852	6531
DB01102	155
DB00363	1812
DB01151	1129
DB01032	116085
DB06216	3357
DB01180	6571
DB00441	5243
DB01624	3362
DB00878	3176
DB01087	1576
DB00675	1555
DB00396	2099
DB00773	89845
DB00545	590
DB00891	1559
DB01622	213
DB00909	11238
DB00541	10381
DB01016	1244
DB00376	1131
DB06637	56479
DB09014	3358
DB00816	154
DB01225	462
DB01186	3350
DB00409	10280
DB00343	1565
DB00868	6331
DB06772	1576
DB05294	2268
DB00250	2328
DB00313	6584
DB00540	3358
DB00916	1559
DB00472	5004
DB06216	3269
DB00701	1559
DB00908	6579
DB00182	6581
DB00410	3376
DB00358	3039
DB00524	768
DB00231	55879
DB00359	1559
DB00495	1559
DB00184	1565
DB00270	781
DB00500	6999
DB06335	4363
DB00151	875
DB01268	23476
DB04786	2492
DB00978	6584
DB00851	23649
DB01394	6581
DB00831	1129
DB00794	2557
DB00714	50632
DB00334	5004
DB00370	3358
DB00933	3350
DB01614	148
DB00718	9376
DB00682	1562
DB01248	5243
DB00818	1562
DB00977	2100
DB01214	153
DB03147	1806
DB00201	1559
DB00602	4363
DB00501	10864
DB00756	2746
DB00248	3350
DB08877	23604
DB01254	2049
DB04842	1813
DB01048	54658
DB01211	1576
DB01050	54659
DB01154	2555
DB00408	3356
DB00751	1555
DB00421	2908
DB04868	760
DB00688	213
DB00589	147
DB01577	151
DB06605	5243
DB00482	1576
DB00503	5243
DB01437	1565
DB01006	1548
DB00418	1137
DB01288	153
DB00904	1576
DB01119	2752
DB01162	148
DB00909	6329
DB00379	6326
DB00619	5156
DB01613	4881
DB00562	6559
DB01022	2677
DB00126	1621
DB00917	1588
DB00257	1558
DB00217	6530
DB00936	387775
DB00243	6331
DB06616	147746
DB00692	11188
DB00131	3094
DB00143	10257
DB01248	1545
DB00599	2555
DB01143	5167
DB00531	1562
DB00706	1814
DB01118	1557
DB01567	2560
DB08865	2322
DB01135	1144
DB00927	6582
DB00884	2224
DB00390	11309
DB00577	6564
DB00998	1544
DB00692	147
DB01384	1576
DB00642	2030
DB00404	2554
DB00966	9429
DB01014	240
DB01238	147
DB00477	3358
DB00777	1129
DB00468	6579
DB00370	1815
DB00313	54657
DB01104	1557
DB01189	2564
DB06616	1454
DB00839	6833
DB01224	1133
DB01544	2558
DB01184	1565
DB00122	6583
DB00268	3351
DB00413	151
DB08896	2444
DB08820	1080
DB00938	154
DB01174	8714
DB00363	1814
DB06204	4985
DB01041	4790
DB06216	1565
DB00361	347688
DB05271	1812
DB00754	6331
DB01236	2558
DB00695	9356
DB00575	6583
DB00495	9356
DB00997	4843
DB05266	5144
DB01138	1576
DB01196	4130
DB01403	1571
DB00820	8654
DB01015	1576
DB00777	1132
DB08877	255239
DB00300	9376
DB00530	8856
DB01041	1557
DB00280	1131
DB00332	6584
DB06616	613
DB01614	3350
DB00297	1544
DB00540	1133
DB00591	2908
DB00321	4915
DB00169	1565
DB01151	1565
DB00788	8644
DB00407	3053
DB00186	2554
DB00554	5742
DB06684	3350
DB00528	1576
DB01239	3357
DB01062	1133
DB00535	6564
DB00257	1588
DB01028	2562
DB01586	6555
DB00179	1241
DB00668	154
DB01409	1128
DB01156	5004
DB00145	8001
DB06201	2915
DB01044	213
DB00441	5422
DB01016	3767
DB00683	2564
DB00564	1244
DB00270	775
DB00818	1571
DB01238	3363
DB06701	6530
DB06716	2560
DB01033	64078
DB00570	51175
DB01254	660
DB01191	1565
DB00939	5742
DB00975	27115
DB01183	213
DB00358	1588
DB01028	1565
DB00162	57665
DB00277	1545
DB00780	8639
DB01409	1576
DB06335	54878
DB01268	9263
DB00222	1559
DB00987	5424
DB03147	4129
DB06616	51347
DB00184	1588
DB06772	10383
DB01028	4535
DB01289	6833
DB01600	5742
DB00203	1565
DB00170	2677
DB06616	7465
DB03147	4842
DB00695	5226
DB00622	783
DB00602	9429
DB01238	1577
DB00943	10864
DB00755	1576
DB00331	4718
DB00337	2280
DB00201	1551
DB01252	3767
DB01342	185
DB01165	9356
DB01110	1544
DB01023	1576
DB00772	590
DB00134	4143
DB00331	6580
DB00482	765
DB01219	1576
DB01576	134864
DB01268	131890
DB00887	768
DB00659	2562
DB00929	5733
DB08896	5600
DB00328	3576
DB00961	6335
DB00122	6581
DB00257	1583
DB01026	1558
DB00349	1557
DB00477	1576
DB00199	6579
DB06729	1559
DB01159	338567
DB01039	5465
DB00306	1139
DB00254	55867
DB01028	2555
DB00526	6580
DB00562	762
DB06813	6573
DB06268	1909
DB00268	3357
DB00441	7298
DB00678	7364
DB00564	1558
DB01197	213
DB00627	6566
DB05294	140901
DB01024	54600
DB00401	779
DB01429	5004
DB01032	10257
DB01435	1555
DB00943	1559
DB00312	2566
DB00390	483
DB00104	6753
DB00754	6336
DB01032	10864
DB06148	3363
DB01165	1244
DB01241	1557
DB00531	1558
DB00997	7153
DB01186	1565
DB00497	1577
DB00441	978
DB00802	1577
DB00515	2952
DB00234	3358
DB00908	6331
DB01234	1543
DB00370	1558
DB00396	6554
DB01095	54658
DB00818	1557
DB00806	136
DB00809	1131
DB00728	1140
DB00429	5737
DB00779	6999
DB01068	1576
DB00371	2562
DB01234	1588
DB08865	2043
DB00652	4986
DB00726	1576
DB00425	100861540
DB06616	2242
DB00196	100861540
DB00216	1576
DB00270	776
DB00396	2908
DB01254	51776
DB01339	1140
DB00514	1565
DB00490	1565
DB00575	11188
DB01104	6530
DB01009	213
DB01110	1565
DB00647	1565
DB01254	1445
DB00139	8630
DB00530	25989
DB00751	3356
DB00399	9453
DB00540	3362
DB00682	1544
DB00425	1557
DB00434	3357
DB05812	1576
DB00945	213
DB01392	3355
DB01078	483
DB00333	100861540
DB00125	435
DB01100	1129
DB00544	10257
DB01245	1129
DB00404	2556
DB00091	5535
DB00184	1543
DB00509	53919
DB01056	6335
DB00750	6326
DB00431	2560
DB00184	6583
DB01198	2556
DB00587	10800
DB04946	150
DB00623	3269
DB00709	4830
DB00731	5004
DB00536	3736
DB01174	1555
DB01201	1576
DB00203	1571
DB00694	5243
DB00567	6584
DB08865	1576
DB00377	3359
DB00628	706
DB00172	5479
DB00611	4986
DB01158	6530
DB00741	100861540
DB01329	9376
DB00648	1583
DB00368	154
DB01096	1565
DB00554	1559
DB01236	3736
DB08896	54658
DB00605	213
DB01000	6584
DB01354	2558
DB00321	3786
DB01088	5739
DB00915	1644
DB00316	9356
DB01004	9376
DB01087	4835
DB00605	11251
DB00531	1557
DB01583	7067
DB00509	10599
DB00170	8858
DB00473	6323
DB01004	6580
DB00808	1576
DB01097	1544
DB00661	782
DB00975	8622
DB00446	1559
DB00518	1543
DB01268	3757
DB01268	8576
DB00617	1558
DB08896	5979
DB01559	1555
DB01018	1557
DB00145	6472
DB00184	1548
DB06589	5159
DB01028	2568
DB00519	6564
DB01086	6329
DB01013	1543
DB01589	1559
DB01156	1565
DB08864	8856
DB00863	1576
DB01083	7941
DB04855	778
DB01429	1565
DB01194	1576
DB00325	2977
DB00536	81033
DB01233	3359
DB01466	1555
DB00715	6532
DB00141	8702
DB00332	6583
DB00892	6326
DB00643	1576
DB01248	4134
DB01129	496
DB00692	151
DB01060	1557
DB05812	1558
DB00818	2166
DB00932	1565
DB01262	1788
DB00482	1559
DB00352	3614
DB00316	10
DB01229	84617
DB08881	5004
DB00139	55217
DB00328	1066
DB00169	120227
DB01339	5243
DB01558	2557
DB08865	11184
DB01036	1131
DB01583	353189
DB06637	3785
DB00786	4325
DB00988	1312
DB05039	154
DB00143	2940
DB00912	1576
DB01219	6261
DB00477	1565
DB00530	1543
DB01623	3356
DB01594	2556
DB08912	1558
DB00604	3359
DB08981	5742
DB01028	2563
DB01045	4363
DB01068	213
DB00624	10864
DB00731	5742
DB00770	28232
DB00273	2900
DB00398	9344
DB01406	367
DB01154	2558
DB00128	790
DB00869	762
DB00795	5743
DB00402	1559
DB00321	1131
DB00227	54658
DB01215	2555
DB01196	1576
DB01400	5243
DB00761	9990
DB01319	1576
DB00795	113235
DB00594	6580
DB00973	7366
DB01351	1139
DB00783	2100
DB00619	5742
DB00193	1576
DB01268	2081
DB00514	1571
DB00606	486
DB08866	1576
DB01191	1559
DB00179	240
DB00409	1814
DB08873	1515
DB00952	4128
DB08896	5894
DB06292	6523
DB00459	1592
DB00979	1131
DB00831	6275
DB01217	1588
DB08865	3654
DB00153	1594
DB00734	3351
DB00325	1544
DB00674	1134
DB00502	3357
DB01124	1559
DB00714	1816
DB01100	3269
DB00286	85320
DB00850	316
DB00182	6571
DB01059	1577
DB01232	1577
DB06290	1576
DB06712	776
DB08893	5004
DB01159	2554
DB08873	1215
DB08865	23235
DB05521	1990
DB04552	1187
DB00123	6583
DB08912	150094
DB06712	775
DB00148	6584
DB03147	9131
DB01254	4215
DB06795	766
DB01159	2566
DB01433	4988
DB00224	6580
DB00797	3269
DB01275	1576
DB00570	368
DB00770	6578
DB01147	9356
DB00434	54659
DB00206	1244
DB01160	5737
DB00281	1576
DB01159	3778
DB00381	779
DB01216	6718
DB00690	5243
DB00202	1140
DB00158	2350
DB01160	9376
DB01355	1557
DB01588	2555
DB01129	9429
DB01174	1579
DB01588	2554
DB00295	5243
DB00381	1559
DB00171	8883
DB01268	1196
DB00728	6580
DB00201	1558
DB01185	367
DB01076	4363
DB01215	2567
DB00177	185
DB00734	3363
DB00457	148
DB00171	207
DB01156	1544
DB01095	1558
DB00151	102724560
DB01149	6531
DB00385	7153
DB02703	8647
DB00127	6580
DB00608	1576
DB01159	1565
DB01212	213
DB00495	55867
DB00620	1576
DB00770	10257
DB00831	3350
DB08912	9356
DB00171	22978
DB01268	6198
DB00448	495
DB01224	3350
DB04930	1576
DB00945	1557
DB03147	35
DB00313	54659
DB08899	1576
DB01608	1812
DB01268	5604
DB05294	2322
DB01131	1571
DB00829	5742
DB00370	1559
DB01186	146
DB04855	779
DB08865	6198
DB00511	480
DB00726	1559
DB00594	6582
DB00800	152
DB00411	1129
DB00728	3359
DB01194	768
DB06616	2049
DB01348	6565
DB00909	762
DB00599	1139
DB00151	2805
DB08918	1558
DB01115	779
DB00619	9429
DB01116	1136
DB00674	1137
DB06772	7277
DB00773	5243
DB00908	3775
DB05294	11183
DB06201	1066
DB00312	2554
DB00448	1579
DB01412	1571
DB04845	10382
DB00420	3356
DB00773	1558
DB00621	367
DB00163	284904
DB00542	6564
DB01197	1636
DB01268	85443
DB01012	1565
DB06716	2555
DB00748	1557
DB00390	8647
DB00130	6510
DB01016	1374
DB00313	54576
DB06151	116443
DB00850	3363
DB00912	213
DB00620	866
DB01215	2562
DB00659	206358
