:START_ID(Disease)	:END_ID(Gene)
DOID:0050156	1796
DOID:986	369
DOID:1909	7869
DOID:1793	51514
DOID:418	284613
DOID:7693	23007
DOID:986	7905
DOID:9008	5701
DOID:8778	9989
DOID:2394	3845
DOID:3083	170627
DOID:1324	9530
DOID:2531	8672
DOID:13223	6455
DOID:11612	222
DOID:10652	54360
DOID:263	56905
DOID:14330	79188
DOID:219	9388
DOID:10652	858
DOID:1612	148113
DOID:12365	254102
DOID:11612	10868
DOID:8893	10492
DOID:1909	2821
DOID:332	375298
DOID:635	4496
DOID:12365	586
DOID:3083	10802
DOID:2531	375190
DOID:12365	9777
DOID:219	4488
DOID:12365	10231
DOID:2531	654
DOID:8778	7837
DOID:13223	586
DOID:0050742	218
DOID:5419	341799
DOID:14227	10957
DOID:418	127
DOID:7693	2207
DOID:7148	5877
DOID:8577	9079
DOID:9206	10753
DOID:10652	11177
DOID:7148	55686
DOID:10652	341
DOID:8893	29126
DOID:635	10581
DOID:635	6491
DOID:7148	81552
DOID:1793	6374
DOID:5419	57688
DOID:1612	63916
DOID:2986	5832
DOID:9206	9
DOID:418	898
DOID:0050741	3106
DOID:12365	58484
DOID:7147	902
DOID:1909	9826
DOID:14227	27257
DOID:10652	1031
DOID:0050741	56288
DOID:635	3434
DOID:12365	84272
DOID:7693	283600
DOID:1909	51647
DOID:1324	10962
DOID:1793	8190
DOID:5419	7150
DOID:7693	1803
DOID:8893	5704
DOID:2394	64710
DOID:0050742	8622
DOID:12365	56905
DOID:263	9560
DOID:263	54555
DOID:1324	30851
DOID:0050156	59345
DOID:1612	144455
DOID:0050741	55004
DOID:635	8836
DOID:986	118429
DOID:1793	10217
DOID:8778	3488
DOID:0050156	6387
DOID:418	22992
DOID:10652	51029
DOID:986	57559
DOID:13223	91752
DOID:11612	8672
DOID:0050742	64283
DOID:1909	56005
DOID:7148	366
DOID:7147	58488
DOID:14330	84148
DOID:8577	387758
DOID:418	10067
DOID:1793	9989
DOID:8577	633
DOID:11612	93517
DOID:10652	27185
DOID:8577	3576
DOID:3083	645369
DOID:10652	658
DOID:7148	6504
DOID:986	23408
DOID:12365	79035
DOID:11612	79849
DOID:10652	1675
DOID:12365	6293
DOID:418	5250
DOID:7148	5778
DOID:3083	8767
DOID:0050741	754
DOID:8893	3853
DOID:9206	2185
DOID:2394	1642
DOID:10763	57596
DOID:13223	5881
DOID:8893	6772
DOID:8893	84632
DOID:332	55027
DOID:263	57007
DOID:1612	6382
DOID:9206	3394
DOID:8893	22996
DOID:8893	9689
DOID:0050742	4257
DOID:5419	23347
DOID:9008	9874
DOID:2986	3588
DOID:11612	10881
DOID:1909	200316
DOID:2986	64780
DOID:12365	533
DOID:8778	5068
DOID:2531	23212
DOID:2986	23059
DOID:10652	56672
DOID:0050742	11015
DOID:8577	7791
DOID:1793	3065
DOID:1324	51491
DOID:219	55226
DOID:5419	340120
DOID:8577	6772
DOID:9008	245812
DOID:9206	8645
DOID:0050742	771
DOID:8893	204
DOID:7693	2237
DOID:8893	6541
DOID:1909	51364
DOID:14330	9103
DOID:8893	84985
DOID:0050742	11057
DOID:0050741	1052
DOID:1324	388569
DOID:10763	10554
DOID:3083	23139
DOID:14330	4983
DOID:1324	463
DOID:219	353
DOID:1793	8826
DOID:5419	22836
DOID:219	598
DOID:0050741	26993
DOID:1793	5791
DOID:7693	79159
DOID:12365	22978
DOID:1793	1356
DOID:332	85417
DOID:1909	2068
DOID:11612	23024
DOID:5419	23113
DOID:263	6374
DOID:2531	64393
DOID:1793	4288
DOID:2531	51324
DOID:1324	20
DOID:0050741	9605
DOID:13223	7043
DOID:7148	11119
DOID:1909	6472
DOID:1324	28
DOID:5419	7707
DOID:2531	23080
DOID:219	2146
DOID:11612	1593
DOID:8577	994
DOID:2531	6923
DOID:418	168544
DOID:0050156	6546
DOID:8893	9180
DOID:332	115677
DOID:0050742	2878
DOID:8778	22822
DOID:7693	79626
DOID:10652	8528
DOID:12365	2939
DOID:263	991
DOID:9008	79675
DOID:0050742	51363
DOID:9970	7855
DOID:5419	80216
DOID:332	1070
DOID:0050742	375791
DOID:986	8869
DOID:8778	11031
DOID:7148	100287718
DOID:1324	10755
DOID:2531	7251
DOID:9206	53838
DOID:986	6913
DOID:14227	440957
DOID:0050742	220002
DOID:12365	2717
DOID:8893	79094
DOID:2531	8334
DOID:2531	84814
DOID:3083	5329
DOID:332	91851
DOID:2986	2618
DOID:332	92749
DOID:1612	55342
DOID:8893	923
DOID:9206	57706
DOID:9206	334
DOID:11612	79153
DOID:0050741	3340
DOID:635	10616
DOID:986	1386
DOID:3083	9229
DOID:332	1901
DOID:9008	3981
DOID:1324	873
DOID:7693	441670
DOID:8893	64137
DOID:9206	22820
DOID:7148	1290
DOID:8577	3383
DOID:0050742	4097
DOID:9206	4067
DOID:635	10589
DOID:219	22948
DOID:1324	252969
DOID:1793	6286
DOID:219	5326
DOID:2531	56672
DOID:11612	51561
DOID:7693	11133
DOID:0050156	3598
DOID:5419	2064
DOID:824	37
DOID:7693	120425
DOID:10763	345757
DOID:263	54443
DOID:7148	2324
DOID:219	124222
DOID:1793	9787
DOID:2531	23271
DOID:2531	1025
DOID:12365	1785
DOID:14330	78994
DOID:635	3833
DOID:263	259266
DOID:2986	1175
DOID:2531	22845
DOID:3083	10717
DOID:10652	1193
DOID:0050156	50489
DOID:986	63939
DOID:1612	6185
DOID:418	51300
DOID:1909	3556
DOID:418	57532
DOID:263	951
DOID:14227	29097
DOID:7148	8530
DOID:332	85363
DOID:2986	3590
DOID:1612	7083
DOID:0050742	64282
DOID:5419	8895
DOID:11612	22998
DOID:7148	4068
DOID:1909	23528
DOID:7148	6940
DOID:11612	166979
DOID:8778	1670
DOID:5419	10797
DOID:7693	100
DOID:1612	55974
DOID:8577	23258
DOID:986	10087
DOID:8893	338382
DOID:9206	1719
DOID:2986	6666
DOID:2986	9399
DOID:418	204
DOID:14227	162394
DOID:219	23367
DOID:11612	9749
DOID:7693	5905
DOID:2531	2202
DOID:8577	7076
DOID:635	9768
DOID:8577	1051
DOID:1324	9575
DOID:0050156	967
DOID:10652	84168
DOID:14330	79999
DOID:8778	2634
DOID:263	912
DOID:418	54487
DOID:11612	54933
DOID:1324	4308
DOID:14227	203447
DOID:8893	5901
DOID:418	84188
DOID:263	302
DOID:12365	8538
DOID:219	28969
DOID:418	9202
DOID:986	7494
DOID:1612	983
DOID:1612	55165
DOID:3083	23207
DOID:1793	5704
DOID:1324	348110
DOID:635	2000
DOID:5419	388610
DOID:10283	2958
DOID:3393	90624
DOID:1793	7103
DOID:0050742	10745
DOID:635	5393
DOID:263	55601
DOID:635	5133
DOID:1793	113791
DOID:0050742	92737
DOID:7693	154313
DOID:9206	23385
DOID:8893	1978
DOID:332	80763
DOID:1324	5119
DOID:13223	79574
DOID:10652	587
DOID:13223	10092
DOID:635	7706
DOID:0050156	1294
DOID:10652	54535
DOID:3083	152503
DOID:2986	79751
DOID:8577	8140
DOID:7693	7718
DOID:3312	64215
DOID:13223	6534
DOID:11612	5213
DOID:2986	6895
DOID:14227	51108
DOID:0050742	55612
DOID:0050156	10126
DOID:986	154141
DOID:14330	9781
DOID:2531	7416
DOID:0050741	5339
DOID:14227	219972
DOID:263	157313
DOID:3083	132625
DOID:8893	9111
DOID:12365	8897
DOID:7693	390155
DOID:11612	245932
DOID:418	6668
DOID:635	80262
DOID:11612	127670
DOID:0050741	7078
DOID:5419	56994
DOID:7147	55620
DOID:1909	54928
DOID:0050156	140886
DOID:1324	80831
DOID:14227	51313
DOID:986	84859
DOID:11612	2953
DOID:219	5202
DOID:1612	22974
DOID:5419	407738
DOID:0050742	79152
DOID:14227	100132800
DOID:7148	335
DOID:14227	257194
DOID:1324	92714
DOID:1909	57569
DOID:635	284021
DOID:0050156	6447
DOID:0050742	5613
DOID:9970	100505502
DOID:0050742	54842
DOID:12365	53918
DOID:14227	153830
DOID:0050156	10437
DOID:10652	80152
DOID:5419	51228
DOID:14330	55196
DOID:12365	50484
DOID:7693	56833
DOID:263	23250
DOID:5419	124535
DOID:219	286148
DOID:2531	7453
DOID:12365	2710
DOID:11612	30820
DOID:11612	653643
DOID:1909	2597
DOID:8778	6648
DOID:1909	9227
DOID:7148	11332
DOID:8893	10197
DOID:0050741	91304
DOID:219	9521
DOID:219	55660
DOID:0050156	3958
DOID:7693	10451
DOID:1612	11031
DOID:2986	5603
DOID:1793	302
DOID:3393	10815
DOID:332	100506144
DOID:13223	7480
DOID:9008	146198
DOID:1324	374291
DOID:12365	10237
DOID:10652	10521
DOID:332	695
DOID:9008	147007
DOID:10283	5595
DOID:8778	9695
DOID:12365	7355
DOID:11612	191585
DOID:986	55916
DOID:8577	6373
DOID:8778	5968
DOID:0050742	57834
DOID:10763	767
DOID:1612	9837
DOID:12365	22948
DOID:986	8031
DOID:986	50640
DOID:332	64332
DOID:263	1524
DOID:7148	10190
DOID:0050741	9811
DOID:1612	641
DOID:7147	6283
DOID:3083	57615
DOID:14330	7799
DOID:0050156	25946
DOID:7147	7295
DOID:9206	64901
DOID:13223	8200
DOID:219	2717
DOID:2986	23242
DOID:418	10161
DOID:0050741	124540
DOID:8577	2357
DOID:7148	7298
DOID:219	56915
DOID:14227	7569
DOID:2986	22846
DOID:9206	351
DOID:418	5898
DOID:11612	117194
DOID:12365	155184
DOID:263	440
DOID:7693	2213
DOID:0050742	23142
DOID:1793	754
DOID:11612	140625
DOID:2986	25776
DOID:1909	64778
DOID:2986	23659
DOID:13223	91300
DOID:8778	11167
DOID:3083	3158
DOID:263	22898
DOID:1909	2705
DOID:1793	5357
DOID:0050741	9757
DOID:11612	7109
DOID:418	54809
DOID:2531	7903
DOID:332	2289
DOID:2531	199745
DOID:14227	3988
DOID:14330	57876
DOID:7147	55012
DOID:219	9088
DOID:263	1475
DOID:1793	55450
DOID:1793	3429
DOID:219	10528
DOID:8778	10226
DOID:418	64753
DOID:7148	140458
DOID:263	1363
DOID:11612	8100
DOID:14330	963
DOID:10652	8312
DOID:1909	375189
DOID:0050742	54682
DOID:11612	63027
DOID:2531	1465
DOID:9206	5993
DOID:7147	1337
DOID:14227	653427
DOID:635	3431
DOID:9008	7769
DOID:1324	23428
DOID:9970	1278
DOID:0050742	10434
DOID:7148	9232
DOID:0050742	2539
DOID:332	5142
DOID:2531	10551
DOID:986	119032
DOID:3083	2582
DOID:9206	1611
DOID:10652	9813
DOID:1612	1301
DOID:5419	92703
DOID:1612	64754
DOID:1793	57182
DOID:12365	10815
DOID:0050742	85477
DOID:0050742	79870
DOID:332	142910
DOID:3083	161829
DOID:0050156	9830
DOID:7148	51065
DOID:2986	3574
DOID:3083	9625
DOID:219	3608
DOID:1909	10501
DOID:2986	399687
DOID:8778	2633
DOID:10652	9411
DOID:1612	26003
DOID:8577	5341
DOID:7693	2350
DOID:2986	10664
DOID:10283	6166
DOID:635	7083
DOID:2531	2597
DOID:332	570
DOID:9008	120526
DOID:1793	3783
DOID:986	6646
DOID:7693	4682
DOID:14227	11017
DOID:9744	23310
DOID:0050742	8996
DOID:263	79365
DOID:13223	30845
DOID:8577	8942
DOID:0050156	950
DOID:986	945
DOID:1324	24142
DOID:14330	9682
DOID:7148	7429
DOID:0050742	57406
DOID:13223	1418
DOID:14227	56829
DOID:14227	1317
DOID:219	80777
DOID:1793	71
DOID:2531	7253
DOID:1793	3604
DOID:14330	23023
DOID:9008	50624
DOID:418	5430
DOID:5419	55454
DOID:219	5001
DOID:14330	4038
DOID:14330	23005
DOID:5419	79143
DOID:8577	6286
DOID:2986	23129
DOID:219	6790
DOID:9970	11098
DOID:8893	3014
DOID:418	90196
DOID:7148	976
DOID:1324	8321
DOID:7148	6195
DOID:986	5698
DOID:14330	4140
DOID:12365	149473
DOID:3083	9398
DOID:8778	23621
DOID:1909	1108
DOID:0050156	10631
DOID:8577	6289
DOID:418	3797
DOID:0050156	5979
DOID:635	3594
DOID:0050742	197259
DOID:9008	64432
DOID:263	167227
DOID:219	10969
DOID:986	286144
DOID:5419	5828
DOID:8893	3838
DOID:10763	6583
DOID:5419	5586
DOID:0050156	112616
DOID:10652	136
DOID:3393	145814
DOID:7148	56951
DOID:263	10058
DOID:14227	301
DOID:9206	9601
DOID:1909	84695
DOID:7693	80301
DOID:0050742	79745
DOID:9206	64418
DOID:1612	7355
DOID:14227	10427
DOID:7693	126014
DOID:1324	1742
DOID:7148	3779
DOID:635	1163
DOID:418	7813
DOID:8778	834
DOID:10652	57572
DOID:219	55257
DOID:11612	28968
DOID:5419	255967
DOID:7693	3557
DOID:1612	5050
DOID:2531	7481
DOID:418	167227
DOID:219	27161
DOID:3393	3209
DOID:5419	7425
DOID:219	7203
DOID:13223	9540
DOID:3083	1950
DOID:13223	5361
DOID:635	8634
DOID:2986	4591
DOID:5419	29851
DOID:1909	3281
DOID:2986	341
DOID:1612	6241
DOID:7148	5777
DOID:1324	127534
DOID:2986	23093
DOID:3083	6888
DOID:11612	2975
DOID:13223	7226
DOID:418	22884
DOID:1909	6746
DOID:2394	81856
DOID:0050741	51129
DOID:1793	84790
DOID:10283	10946
DOID:1793	9603
DOID:635	6241
DOID:2986	4126
DOID:7148	81030
DOID:0050741	8702
DOID:635	55388
DOID:418	7879
DOID:7148	355
DOID:7148	55500
DOID:332	3595
DOID:9008	730094
DOID:2531	717
DOID:11612	51669
DOID:14227	337972
DOID:1612	51659
DOID:5419	2073
DOID:1324	5976
DOID:13223	6206
DOID:635	837
DOID:263	161198
DOID:10652	60481
DOID:5419	79092
DOID:635	9928
DOID:14227	89122
DOID:12365	81127
DOID:1909	94056
DOID:418	27351
DOID:635	5610
DOID:9206	9603
DOID:9206	4642
DOID:1612	55872
DOID:2986	10592
DOID:0050741	9772
DOID:8778	833
DOID:986	57721
DOID:8778	6283
DOID:1612	3833
DOID:1793	7031
DOID:7693	64711
DOID:14227	9459
DOID:14227	514
DOID:7147	55974
DOID:0050741	9246
DOID:8577	5358
DOID:8778	80830
DOID:14227	8477
DOID:12365	5701
DOID:986	10179
DOID:12849	8349
DOID:13223	60312
DOID:10652	29894
DOID:9206	6558
DOID:263	8450
DOID:5419	64332
DOID:9008	57448
DOID:219	10616
DOID:8577	5699
DOID:0050156	10071
DOID:219	4176
DOID:10652	8644
DOID:635	3140
DOID:635	3902
DOID:1324	6202
DOID:7148	1810
DOID:219	3297
DOID:12365	7378
DOID:635	152789
DOID:635	7353
DOID:10652	55096
DOID:1612	124583
DOID:10283	79544
DOID:9206	79170
DOID:9008	140699
DOID:7693	1846
DOID:14227	1528
DOID:1612	4282
DOID:7693	124220
DOID:635	1164
DOID:10652	1979
DOID:263	713
DOID:12365	5927
DOID:8577	3159
DOID:2531	9380
DOID:1324	84266
DOID:10652	1950
DOID:2394	51639
DOID:332	116843
DOID:14330	9923
DOID:1324	56127
DOID:8893	1164
DOID:0050742	1730
DOID:14227	56898
DOID:2986	1677
DOID:8577	6533
DOID:13223	2583
DOID:10283	6835
DOID:14227	2188
DOID:8893	7162
DOID:635	890
DOID:8893	890
DOID:7148	51266
DOID:263	1522
DOID:9206	6432
DOID:7148	100506627
DOID:986	3667
DOID:9206	50854
DOID:263	54936
DOID:14227	5567
DOID:14330	653220
DOID:9008	64863
DOID:332	9015
DOID:12365	3687
DOID:332	23258
DOID:11612	10232
DOID:9008	65056
DOID:219	10576
DOID:332	57835
DOID:7148	5721
DOID:1793	86
DOID:7693	10327
DOID:9008	53981
DOID:9970	3075
DOID:5419	4087
DOID:1612	55732
DOID:1324	64854
DOID:3083	6947
DOID:7693	1441
DOID:219	1455
DOID:8778	3614
DOID:7148	4345
DOID:635	5932
DOID:1909	55131
DOID:8893	51167
DOID:0050156	388722
DOID:635	4277
DOID:9206	51283
DOID:418	1465
DOID:7693	84941
DOID:9970	2335
DOID:1793	5468
DOID:986	115362
DOID:418	2773
DOID:8577	3791
DOID:0050742	79874
DOID:2986	3430
DOID:418	8559
DOID:263	9595
DOID:263	1675
DOID:13223	9797
DOID:2531	10063
DOID:1612	9601
DOID:8893	23200
DOID:10652	1602
DOID:3083	148932
DOID:13223	58498
DOID:9206	8633
DOID:1324	29978
DOID:1793	1063
DOID:332	654483
DOID:635	2040
DOID:14330	2697
DOID:2531	85365
DOID:10763	4884
DOID:14330	55209
DOID:9206	79574
DOID:0050742	1029
DOID:9970	5730
DOID:9206	10050
DOID:1909	114026
DOID:219	92140
DOID:14330	10580
DOID:219	8896
DOID:1324	652
DOID:1612	7272
DOID:1612	51291
DOID:0050742	23194
DOID:2986	1432
DOID:10652	839
DOID:1612	5888
DOID:9206	4249
DOID:10652	3983
DOID:14330	80279
DOID:219	4891
DOID:219	23601
DOID:2986	5753
DOID:0050156	23213
DOID:9008	7298
DOID:0050741	129138
DOID:5419	6283
DOID:2531	93986
DOID:1324	57462
DOID:1612	79081
DOID:1909	54704
DOID:3083	8741
DOID:986	51643
DOID:1909	136288
DOID:9206	5007
DOID:14330	1000
DOID:7693	2841
DOID:14330	55367
DOID:263	627
DOID:1793	6277
DOID:332	55803
DOID:11612	5451
DOID:2394	9978
DOID:2531	65220
DOID:10763	63915
DOID:14227	10438
DOID:986	55529
DOID:332	1768
DOID:8893	84648
DOID:332	79832
DOID:1612	51248
DOID:8893	653606
DOID:3083	57458
DOID:986	11119
DOID:8577	1265
DOID:332	22803
DOID:8577	1604
DOID:3393	84293
DOID:2394	159
DOID:986	165918
DOID:14227	56681
DOID:986	221472
DOID:9206	93349
DOID:14330	440348
DOID:1612	7464
DOID:8577	8875
DOID:7693	54579
DOID:7148	2529
DOID:8577	2358
DOID:3083	94121
DOID:332	7097
DOID:2531	3597
DOID:0050742	148808
DOID:9744	1657
DOID:9008	285268
DOID:8577	81502
DOID:1909	728269
DOID:1909	5026
DOID:1909	7296
DOID:9008	8559
DOID:7148	7643
DOID:9008	178
DOID:418	29994
DOID:12365	116173
DOID:7693	64407
DOID:8577	22936
DOID:9008	79020
DOID:9206	55930
DOID:7147	10951
DOID:418	2298
DOID:635	259266
DOID:1324	80209
DOID:219	5690
DOID:14227	56900
DOID:635	10682
DOID:0050741	132160
DOID:2986	7136
DOID:2986	10227
DOID:9206	11015
DOID:13223	29802
DOID:9206	746
DOID:635	59269
DOID:14227	5478
DOID:1909	5435
DOID:635	4502
DOID:10652	395
DOID:1793	160851
DOID:2986	389
DOID:7148	7535
DOID:14227	6392
DOID:2986	11030
DOID:12365	10043
DOID:2531	1155
DOID:986	10424
DOID:0050742	4645
DOID:1612	23225
DOID:2986	10312
DOID:1324	4110
DOID:1612	7112
DOID:13223	10101
DOID:13223	57144
DOID:1793	8543
DOID:418	25794
DOID:14227	51449
DOID:1612	7292
DOID:10652	55501
DOID:635	3107
DOID:635	1111
DOID:7693	85464
DOID:9206	64429
DOID:2531	56882
DOID:418	26206
DOID:9970	9262
DOID:11612	8331
DOID:418	54432
DOID:9008	63915
DOID:11612	1950
DOID:5419	10668
DOID:9008	55843
DOID:5419	253959
DOID:0050741	64114
DOID:418	57654
DOID:11612	6517
DOID:12365	7879
DOID:986	55032
DOID:12365	10288
DOID:1324	5714
DOID:635	1741
DOID:11612	574537
DOID:10652	329
DOID:7148	26292
DOID:13223	79173
DOID:8577	5420
DOID:14330	5970
DOID:7147	57129
DOID:10652	22856
DOID:263	50807
DOID:7148	5873
DOID:12365	79847
DOID:14330	9667
DOID:0050742	200931
DOID:8577	29841
DOID:0050741	257106
DOID:0050156	521
DOID:12365	84067
DOID:9008	2213
DOID:635	6772
DOID:2986	51317
DOID:7148	7332
DOID:13223	1445
DOID:13223	51016
DOID:7693	284021
DOID:12365	5265
DOID:0050741	84717
DOID:1612	4085
DOID:7693	9595
DOID:263	6351
DOID:9008	84263
DOID:9008	284273
DOID:11612	138804
DOID:11612	57467
DOID:11612	4781
DOID:1909	91289
DOID:986	2060
DOID:13223	29999
DOID:1324	7301
DOID:3083	150297
DOID:263	4848
DOID:7148	9470
DOID:1909	347733
DOID:9206	6596
DOID:1909	83479
DOID:3083	344167
DOID:1324	129025
DOID:986	81555
DOID:2394	84717
DOID:2394	10450
DOID:13223	219595
DOID:986	131450
DOID:332	79152
DOID:7693	79713
DOID:635	993
DOID:8893	1824
DOID:0050742	85016
DOID:1612	6652
DOID:0050742	2205
DOID:8577	260293
DOID:418	26130
DOID:1909	131474
DOID:0050742	79937
DOID:7693	10288
DOID:263	1043
DOID:5419	23118
DOID:8778	710
DOID:14330	123872
DOID:263	55536
DOID:14330	26152
DOID:2531	9636
DOID:14227	199
DOID:2986	3635
DOID:12365	604
DOID:332	1536
DOID:1909	7094
DOID:263	1111
DOID:332	50852
DOID:418	8894
DOID:219	4053
DOID:635	7027
DOID:7693	346528
DOID:0050742	1955
DOID:1909	2553
DOID:7148	7130
DOID:418	1382
DOID:7693	201176
DOID:3083	5184
DOID:14227	116832
DOID:635	6941
DOID:0050742	2936
DOID:0050156	84314
DOID:0050742	26256
DOID:8893	55276
DOID:2986	5747
DOID:2531	51398
DOID:14227	9087
DOID:8577	5371
DOID:14330	5724
DOID:13223	2137
DOID:635	53
DOID:10652	10455
DOID:1612	10765
DOID:1612	8357
DOID:0050156	9145
DOID:8893	597
DOID:5419	27237
DOID:2531	9927
DOID:14227	84441
DOID:1793	9322
DOID:9206	26010
DOID:219	3730
DOID:2986	2232
DOID:1324	6146
DOID:1324	135644
DOID:332	3071
DOID:7147	597
DOID:14227	55573
DOID:3083	387775
DOID:9206	84720
DOID:11612	341116
DOID:8778	55236
DOID:1909	2070
DOID:11612	6334
DOID:9206	7163
DOID:12365	7127
DOID:1612	80728
DOID:263	1012
DOID:5419	80012
DOID:219	50854
DOID:9008	169981
DOID:635	6993
DOID:3083	8544
DOID:8778	11145
DOID:9206	81603
DOID:0050741	25920
DOID:9008	8452
DOID:12365	5165
DOID:12365	23307
DOID:14227	6146
DOID:263	196528
DOID:8893	7855
DOID:12365	653319
DOID:0050741	114990
DOID:11612	130827
DOID:3083	89796
DOID:2986	581
DOID:3083	2825
DOID:2986	9454
DOID:263	865
DOID:14227	79627
DOID:12365	8714
DOID:7148	4987
DOID:418	83440
DOID:0050156	3782
DOID:7148	342850
DOID:263	81575
DOID:1793	205
DOID:8893	79887
DOID:10652	120227
DOID:14227	3082
DOID:986	126364
DOID:1324	9479
DOID:0050741	1820
DOID:1324	388323
DOID:11612	54861
DOID:219	55332
DOID:0050156	26509
DOID:8778	139760
DOID:3393	84072
DOID:263	23452
DOID:8778	8484
DOID:3083	6453
DOID:10652	1604
DOID:13223	113277
DOID:2531	56061
DOID:7148	5910
DOID:0050742	23786
DOID:10652	1196
DOID:13223	23295
DOID:14330	388677
DOID:2986	22823
DOID:13223	26012
DOID:8893	708
DOID:10652	79098
DOID:9008	9994
DOID:1793	488
DOID:8778	10288
DOID:219	9289
DOID:1324	118611
DOID:9206	1666
DOID:0050156	9922
DOID:0050156	115265
DOID:9970	3222
DOID:14227	858
DOID:12365	10062
DOID:12365	730249
DOID:1909	5327
DOID:1324	124997
DOID:2986	10577
DOID:986	23032
DOID:14227	23414
DOID:8893	28998
DOID:3083	834
DOID:14330	80217
DOID:0050156	220323
DOID:263	649
DOID:332	79664
DOID:3393	5229
DOID:1909	55738
DOID:7148	1084
DOID:3083	100506742
DOID:9206	1119
DOID:9206	5832
DOID:7148	916
DOID:7147	1649
DOID:10652	649
DOID:8778	5315
DOID:7148	3101
DOID:9970	9332
DOID:8893	5223
DOID:824	9130
DOID:9970	2353
DOID:2531	439
DOID:10652	116285
DOID:8778	4318
DOID:5419	79901
DOID:1793	990
DOID:8893	5275
DOID:7693	6303
DOID:8778	2590
DOID:12365	8650
DOID:14330	4650
DOID:7693	4818
DOID:13223	27231
DOID:13223	114885
DOID:0050156	59342
DOID:13223	26502
DOID:0050156	81035
DOID:13223	6698
DOID:7693	79109
DOID:14330	23524
DOID:7693	10953
DOID:0050156	1308
DOID:0050742	26005
DOID:2531	54346
DOID:14330	4281
DOID:9008	55900
DOID:1909	6660
DOID:9008	5799
DOID:9206	10723
DOID:7147	51372
DOID:5419	9759
DOID:0050741	2152
DOID:7693	56996
DOID:263	920
DOID:635	2643
DOID:418	7027
DOID:14330	3633
DOID:219	10921
DOID:10763	56833
DOID:8778	7328
DOID:9008	55856
DOID:11612	23404
DOID:2531	388
DOID:9008	10745
DOID:0050742	3455
DOID:219	1786
DOID:5419	8693
DOID:1612	6509
DOID:1793	7850
DOID:219	86
DOID:10652	54583
DOID:9206	4065
DOID:1324	2887
DOID:12365	5036
DOID:8577	10581
DOID:0050742	25849
DOID:10652	25890
DOID:4481	10098
DOID:10652	185
DOID:10763	352909
DOID:0050742	56954
DOID:0050742	90161
DOID:1612	9052
DOID:7148	5341
DOID:0050742	51092
DOID:0050741	113675
DOID:219	1022
DOID:2986	57130
DOID:7693	401541
DOID:0050156	10226
DOID:1909	11025
DOID:1324	4043
DOID:7693	390197
DOID:8778	1755
DOID:1793	2810
DOID:8778	11254
DOID:7148	914
DOID:9206	6928
DOID:13223	1370
DOID:2986	60684
DOID:14227	27102
DOID:418	51228
DOID:3083	121006
DOID:8577	4478
DOID:635	4001
DOID:5419	1880
DOID:0050742	401474
DOID:8778	3426
DOID:2986	54496
DOID:1793	2000
DOID:7148	1164
DOID:9008	60491
DOID:10652	56898
DOID:219	6629
DOID:263	6362
DOID:11612	254065
DOID:824	1643
DOID:418	79587
DOID:263	595
DOID:14227	145581
DOID:14227	6197
DOID:1324	79869
DOID:332	64087
DOID:2531	9488
DOID:1324	8896
DOID:1324	5226
DOID:418	2060
DOID:418	57165
DOID:0050742	9435
DOID:2531	2992
DOID:219	1472
DOID:12365	364
DOID:14330	81856
DOID:0050742	91663
DOID:332	3909
DOID:14330	10411
DOID:14227	144983
DOID:7148	8840
DOID:263	57118
DOID:14227	653404
DOID:2531	723790
DOID:11612	140258
DOID:11612	122876
DOID:9008	79657
DOID:8893	7378
DOID:2841	259308
DOID:11612	3556
DOID:635	7726
DOID:7693	5373
DOID:12365	2634
DOID:14227	6419
DOID:7147	1193
DOID:635	9582
DOID:635	4938
DOID:10652	1489
DOID:219	8131
DOID:1324	201161
DOID:14330	8992
DOID:263	10669
DOID:13223	79412
DOID:8577	1282
DOID:2531	1491
DOID:3083	80896
DOID:8577	2869
DOID:1612	65244
DOID:2531	22916
DOID:1909	392617
DOID:1909	8237
DOID:10652	11176
DOID:8778	114788
DOID:332	9815
DOID:7148	120224
DOID:1612	1289
DOID:332	51088
DOID:1324	442213
DOID:8577	5068
DOID:986	2186
DOID:8577	16
DOID:8577	56938
DOID:8577	10745
DOID:263	109
DOID:8893	9833
DOID:1324	7458
DOID:2394	90268
DOID:2531	8519
DOID:263	8886
DOID:1793	11227
DOID:332	51365
DOID:13223	341
DOID:219	1515
DOID:219	56954
DOID:219	84900
DOID:14227	51163
DOID:13223	4983
DOID:2394	54865
DOID:635	64135
DOID:7693	154075
DOID:10763	92312
DOID:3083	4321
DOID:8577	5328
DOID:9008	8790
DOID:13223	222487
DOID:332	645843
DOID:14227	151636
DOID:332	9
DOID:9970	2589
DOID:263	301
DOID:9206	51809
DOID:1324	401145
DOID:14330	22877
DOID:10763	80008
DOID:8893	3308
DOID:7148	23590
DOID:10283	7167
DOID:10652	29980
DOID:8778	5328
DOID:0050741	90113
DOID:0050156	56155
DOID:2394	10808
DOID:0050156	1029
DOID:8893	3669
DOID:3083	1728
DOID:1793	3417
DOID:0050156	4316
DOID:3393	81786
DOID:5419	221154
DOID:8893	55775
DOID:2986	10261
DOID:8893	11164
DOID:1793	55165
DOID:418	124540
DOID:8893	2537
DOID:0050156	3485
DOID:13223	9989
DOID:0050742	2512
DOID:986	29799
DOID:0050156	1513
DOID:1324	10913
DOID:0050742	81579
DOID:14227	9445
DOID:7148	962
DOID:1793	10103
