:START_ID(Gene)	:END_ID(Gene)
8936	90410
6047	55293
285	9657
5218	7046
6208	83939
2730	55871
56852	81603
3320	51725
5411	6429
7341	9031
3178	54464
4738	6711
373	5296
1856	79159
3868	9775
7316	80709
890	996
2533	8935
4637	7431
7316	100507290
3676	8359
5728	55294
207	7534
2099	8204
7316	8733
10015	84557
6790	83540
2648	4609
1147	9276
4217	7139
1984	9657
79637	220082
351	79180
975	2672
3320	5753
293	1717
7316	8368
1874	132660
5757	8364
6197	387680
1029	2597
2011	7531
5036	56254
3681	3689
1642	261734
8087	23345
7916	51547
867	1956
3274	114928
125	9659
2199	3690
5347	10735
6176	55183
333	7572
2130	8341
6152	10419
8658	55662
2064	3326
7316	7318
2529	81793
7157	26013
2339	3099
25	5335
1999	10726
377	26088
9513	22934
5272	7088
9158	9982
817	202051
3065	64919
468	1051
7328	151636
6128	23521
6885	7189
3192	6144
4175	8361
4646	5058
8363	8453
71	5340
85302	159989
57801	84105
7324	79594
3921	6146
1487	64375
1759	51100
7316	9589
5311	7137
10399	54331
5706	8451
6232	79084
7316	51571
5347	51231
351	5358
6189	6222
6925	84914
6837	7316
3959	4811
5781	9021
8726	8991
54976	138046
7428	51504
8338	8358
2569	22953
2661	4715
3336	5931
1020	5813
58	1773
60592	100505385
646	27113
5966	6500
6711	25843
6625	7412
5433	5440
5683	23043
1385	3239
3929	6227
84708	257062
11043	84914
3651	5591
2932	5499
1436	8563
292	3313
6201	9775
1031	55791
4869	8065
6897	8450
1959	4665
6238	55729
6622	7051
2033	7026
2885	23126
3184	6749
9817	84557
8575	64393
10537	80173
10482	65110
1748	54881
7316	65985
476	10294
6633	7316
7316	65987
7514	22933
10808	83658
79001	120224
409	3310
834	4780
10537	79991
6714	201161
4215	8294
5976	51547
10946	10987
1360	7532
5597	128240
637	4170
369	5604
49856	55898
2885	6948
6627	8175
2130	6160
5830	9045
1786	115426
3437	5886
2733	7316
6139	7412
1020	2534
5359	9140
4287	9611
4300	27125
10165	79008
4086	4221
93973	352954
5764	6016
10691	79753
25898	51522
4904	26287
5090	57085
2702	9783
5921	10006
7157	23093
8290	11335
10856	23521
7048	8848
8813	23612
4093	6238
6139	55379
5571	85291
9555	9768
2674	4684
5566	150094
5885	63922
7458	83638
6632	79084
762	8671
10980	64127
444	7316
1759	7341
2987	7316
54882	80143
867	26191
4058	5295
2130	138065
142	7520
7846	65265
3551	10382
7316	23641
10488	84277
5930	9372
7415	147841
1019	1958
6184	11331
672	9656
7020	7681
3728	6925
7277	10013
6613	10537
2969	51691
6613	51593
5728	9863
2149	5657
2091	10987
26523	26986
207	3667
773	8997
5720	10436
23338	51147
1401	29926
2932	56950
7316	148103
23644	51547
6137	6156
7316	10657
1634	8840
2969	3360
3326	9349
118	10363
6667	6720
2790	654364
1654	4149
4287	83892
6191	8453
5819	51330
8611	81889
6477	79891
2495	51588
7316	26119
2099	55210
3263	8626
6293	54955
51056	51693
6222	23107
7316	23234
9183	55055
4094	4097
8892	114932
4738	6135
1616	6709
54715	84970
6137	54881
218	6722
6182	7316
6129	8454
3880	7316
2130	9709
3188	11224
2908	9967
2132	6921
7415	55829
8428	23012
5430	5976
7454	11193
6210	57835
815	1051
4591	10524
3623	3625
871	9638
4076	8452
5042	6143
5230	29982
3326	83983
3303	9020
998	8874
6136	6154
1314	11218
1856	5879
3093	100506742
1501	2534
3939	7534
166	386676
84221	84445
963	6733
22938	23281
23181	80256
7316	51283
6165	6612
2099	2959
51013	57379
6201	6206
983	5867
5686	6613
3725	22924
6605	7030
5359	8576
6191	57418
9939	55110
7316	9168
857	55698
2	26085
3009	7316
2175	7316
9169	342371
5566	7490
4690	84172
23641	84708
5708	8450
998	55183
8361	29947
1318	79001
8945	83593
7316	153218
8357	9015
27	2885
7159	55052
1994	6207
7514	8125
2023	6223
3376	7316
8454	23197
5518	11145
55293	130589
9802	56893
6617	10002
1459	23170
1571	5764
4673	7189
7128	55291
5859	8452
9584	23054
5819	57128
25	2887
8359	26013
6640	27165
7415	57122
10020	83899
1051	10155
4528	10788
9747	10262
951	5293
1994	6135
6189	10987
2932	8543
7186	9726
7083	23139
10533	83734
7316	23616
7316	9550
5204	25855
8365	9318
8079	9391
8402	10014
595	23582
891	9088
156	2769
54554	83743
7027	9792
8106	9768
125058	125115
2975	6950
7316	10155
5300	5894
9659	22919
3566	10425
3002	5747
396	843
7013	23770
7316	23471
432	1719
3799	9693
4331	5452
326	3837
9001	29997
6130	23405
3326	5871
2175	6117
5929	9070
4869	7514
5976	23521
6874	6881
10477	115992
7316	29943
392	7316
64400	90933
150	2775
60	6927
4223	10541
7430	7534
6633	83443
382	528
825	9581
6208	9063
5252	8357
1571	64902
479	7316
11338	222389
7316	348995
6138	9782
8431	10919
7773	81565
8454	140685
220108	339834
60	65057
7164	89882
7189	10890
5683	5713
7534	11329
983	5909
1027	3841
3190	10179
1738	10746
5300	10320
4131	8655
3312	10915
9784	51132
4869	23521
29903	58155
5705	150483
7422	55737
1994	4691
1937	29903
11007	220965
8313	10765
1107	10155
6749	8883
8665	8672
4174	8363
4536	23236
6883	8370
6160	6202
2801	9787
1454	80304
6147	51116
6880	23450
5226	7316
25763	80817
7756	7874
4978	5621
1956	3717
2017	23607
8395	8405
351	2803
26277	27232
6499	6792
3306	5704
966	6714
1192	7316
6637	10980
3676	92815
1958	3861
6613	79577
2241	7529
7046	51035
2932	7846
10454	80304
7328	81844
904	4609
6122	6176
4794	5686
8220	65268
729	4690
570	23657
7133	23041
2166	4311
6217	6323
7316	51429
7316	64759
4149	7528
7316	151230
90	650
7316	9555
6416	9020
6130	25885
6567	6906
7316	80230
10657	54806
6799	60491
3309	9451
10576	22948
51547	55660
5290	10049
6326	55160
408	9128
1741	116138
8204	10062
8355	9682
10973	55832
440	6908
8431	10013
351	6205
9869	78987
1386	1650
604	51076
160	4646
1411	84528
2185	58512
128710	548593
5092	163081
1462	6387
10513	221458
8882	387082
81887	284695
5414	9870
3054	6880
55646	84298
2661	5873
4223	124540
773	5125
23589	386682
8365	8968
3192	6606
1915	23095
2746	3164
6137	6147
356	4690
1936	23253
576	126626
4547	9601
8975	54874
5339	7415
6790	7316
5111	6125
7316	221035
5981	5984
6142	8335
7316	55700
351	7274
4311	6222
7428	64928
805	10540
10155	11200
2623	6605
6130	11269
5170	5599
4116	22938
7741	90933
84285	84656
6128	10772
5597	29968
4223	158399
1213	10617
8543	24144
3014	5888
3191	6139
2918	9063
580	50809
1457	3308
310	7415
405	7126
7316	9700
993	26291
2688	3183
898	6597
6189	84319
867	6503
231	7189
292	26354
1447	1460
11337	23192
5725	6095
25904	57132
9641	10944
3955	4851
2885	54165
166	80022
293	51065
351	10081
467	3725
8543	25959
4803	5340
3376	7189
1234	6776
6134	6158
6144	11040
7316	10897
51005	132789
10063	10980
528	5468
60	88
5111	6160
5422	23649
5092	10383
1318	10268
10847	79065
23049	56006
6389	9641
3181	6202
51324	151636
8354	9015
285679	386676
1509	2099
595	861
4790	7538
1879	91647
1917	6132
908	5522
4691	6147
7083	55112
1660	9349
9500	55147
7316	112942
7316	55312
4173	6125
7431	54544
3304	7265
23405	55090
2023	22992
10811	85376
9349	10643
8912	10765
8452	10419
9021	26136
1642	6125
2034	7341
301	27335
1284	9768
1154	1441
3312	54165
4144	64431
6613	56987
3956	6693
5694	51371
6885	8915
387	9138
9051	203068
3615	8412
1642	6156
5245	6189
5710	7316
2099	23212
55041	55729
8452	10949
5265	10956
9253	23118
840	100137049
3791	4690
5700	24140
8354	8535
79839	158067
6157	55832
7529	8352
2597	6201
386682	388818
9444	84749
51619	84937
667	5597
23637	23710
7316	51377
7314	7316
10910	25936
1460	3074
207	5364
7316	113802
2801	4236
351	1785
324	5783
331	8767
6521	26258
10987	23301
3676	27243
351	64927
2264	4323
8678	80305
4791	6129
4176	145282
902	2961
409	1500
5601	6207
3303	23640
1789	8467
6626	10421
3162	3184
5329	7297
988	10262
23118	92609
10594	10921
10605	51366
2869	10128
1387	4673
1173	1493
1958	27113
7316	23411
6158	27043
843	3002
5903	9693
7316	10079
6752	6753
11140	148266
4929	4976
4000	7703
8996	26277
5757	25942
6232	8607
2058	6142
4790	6356
1406	54870
995	1263
4747	26051
26040	30014
9586	386681
3326	4217
6809	6844
3556	7850
6857	10399
596	2048
6128	6155
5468	7791
5683	5691
10618	25865
8294	29117
10524	30836
2893	5582
8452	11052
57154	57761
2332	3987
1741	8344
8454	64839
4794	8454
3312	6206
3927	65057
6902	7428
2058	4793
4191	10987
6046	8294
5469	112950
7431	8764
3326	8664
2648	653604
22826	84844
6128	6613
6745	26523
2885	9649
8022	51132
3326	5609
7153	8337
7025	8648
1915	25885
7412	10383
3142	10241
5594	5595
4591	26240
3106	10134
90	58473
6613	23170
81	7534
6778	10153
4604	7273
1749	3224
25	8724
841	56957
811	6613
1175	7316
9158	154790
2122	8850
1508	79607
7316	10204
4049	8764
1233	6367
5198	51547
5250	25885
6137	7341
351	22976
85291	386676
7314	26994
1186	28962
5777	7316
3980	7515
7316	128869
11261	55290
10514	23405
55269	192669
351	11047
3376	8451
3181	10061
6176	55832
2773	4544
5347	9043
4236	222389
6737	7328
353145	388677
23499	84062
3024	10039
8266	10952
598	7159
7316	10865
7018	8029
325	3280
7137	7138
54819	55660
4088	23054
6876	65057
4086	51652
1398	23136
2139	222546
6733	7273
6129	170506
4087	5494
19	6645
348	27250
79720	84959
7138	9240
30061	57817
5552	29946
1649	3065
351	1601
5252	7157
6811	80124
79084	284695
11030	84904
1822	10197
1003	1495
8148	8453
4223	10768
506	91647
90	3626
597	638
3106	10726
8362	8850
369	10469
5431	5432
3185	8241
1457	9987
5090	7170
829	8517
2130	5885
1406	29948
7014	55157
2796	2798
282991	388552
6138	6187
3837	4609
10912	90007
6732	55147
320	9973
5243	56647
2688	5684
3320	4843
324	11259
7316	54502
64422	128710
5250	57418
5441	55145
3421	4609
488	1080
1915	23521
4609	26259
2275	5991
673	6009
7316	54978
974	7316
29946	53826
6134	10992
1654	7514
6256	10902
6144	8454
7316	129868
5708	6135
6500	11319
5093	26986
57096	57761
7311	23429
9768	140460
5551	57062
4904	50628
2006	4016
7316	375444
7319	146225
8623	10785
4690	10293
3376	8517
4793	8826
7139	7168
5518	29888
2885	91624
627	4915
10539	118427
30008	55367
6732	84193
11335	55737
23405	55124
29035	171483
25898	54663
6189	57418
1399	3480
19	1838
6449	155465
6189	10856
3939	8065
7316	10644
5865	9699
55615	79109
351	200172
9416	56257
2288	5571
3146	3836
6462	6722
1956	8471
1141	79174
808	25898
5478	7412
3312	5684
2280	11146
6470	7316
3320	8266
1964	10289
2785	2792
7532	23524
8945	79586
351	5264
338	7353
5594	9768
54955	125115
5566	10369
6185	55969
6189	6202
8553	80218
9140	10291
6477	7707
805	1936
5160	10869
2023	3181
4792	5770
22976	26471
55210	55290
6134	51202
51441	56257
2099	7001
6612	7276
54472	54476
3394	6688
2274	9421
1432	8878
4236	55734
841	25999
7316	23317
4149	8295
708	2296
7316	9477
2322	5777
1213	4952
6141	6207
4734	57610
6714	6772
7415	9026
9146	203068
5912	10900
23612	26155
7161	7329
1213	1759
4690	7287
5705	7431
7316	27257
6189	9768
9782	51065
2494	8721
8366	8968
948	3674
6601	55636
958	23054
5966	203228
3014	6187
1944	11098
7316	9128
51562	200081
79084	222235
4332	5934
1848	5595
3371	4225
2890	7220
6300	29904
71	1536
23556	24147
7277	8451
11007	157773
6427	11033
117286	147872
4137	6714
126003	100128327
9584	51547
6141	54881
1396	9737
7316	152518
6203	10289
10266	10267
351	11098
51280	124801
11091	23133
9869	79753
207	2100
9641	10716
2969	84316
5245	6193
5894	79444
1026	6774
1654	55588
7316	11154
5879	7917
862	3837
6695	7124
4869	6202
355	8717
3164	9557
9319	353323
3320	84078
5073	7316
3692	8668
10914	29894
3096	342371
5970	55743
4093	79586
84167	220082
373	115106
5286	10533
8175	23451
1413	79959
2534	5921
3326	6207
7316	84100
7918	64210
9513	23345
1894	219990
5788	5921
1600	23201
2740	386676
5879	55561
7323	90678
3181	3312
1104	8356
9775	26093
5008	9180
351	55052
125115	199720
5928	55723
2521	10289
8161	56899
1616	4089
7316	192669
1207	3313
23326	27044
3921	7416
387	9475
3915	10010
4318	222663
1314	6188
5018	55161
2886	3643
8355	8850
351	80111
1123	23542
1838	26088
5058	55552
9054	10014
6789	11345
8439	10399
7316	390916
9329	50628
79050	219541
4544	5297
3184	4904
7988	55138
6502	8065
6722	8841
7316	56910
575	8667
23132	29883
93	655
2495	54472
2197	7189
8601	10654
4924	5996
238	8525
51533	255488
8125	56257
9698	57479
1947	8440
9794	84441
8731	55832
10713	81603
325	722
7161	23028
5691	79008
8976	10094
5192	5830
2272	51176
7341	8243
3190	7297
9759	121504
5465	5594
8517	55655
6613	55324
3301	10454
4601	23309
351	56658
5000	26260
4690	6581
3676	6627
4301	5216
7316	84172
2099	9789
1933	1937
7316	54520
1938	4174
672	7157
3187	8453
634	1084
54815	125115
23450	54881
7316	728498
1107	55791
2130	326624
3191	11224
808	64581
5499	23645
3146	7538
351	5725
5516	55690
473	2202
301	8668
3187	10040
351	200765
1643	54532
7185	8744
2534	10040
4734	154796
7812	83638
10513	348303
4666	6908
6139	170506
920	3312
6152	6897
10534	51386
6431	7014
8434	80817
4790	4841
1665	56945
8360	80854
7316	23352
4005	7205
2130	5991
9612	23054
3621	8819
6655	23607
79735	84164
7316	51465
6124	10980
56998	386675
238	5787
6195	10140
580	23347
54	9410
11098	23542
468	7316
3643	5595
2932	6251
26073	84164
6165	64960
7919	80145
1080	84752
840	8837
898	8452
3326	51270
9232	51434
7329	79594
6733	167691
351	8605
892	9440
1654	26270
1958	4036
998	29109
8454	11136
1994	23451
6310	79633
387	7410
6908	9329
6124	23107
2534	27240
8353	9555
7316	55666
3815	5296
4900	5579
57088	81926
293	8717
1655	10128
1471	6310
8607	9051
2885	25759
7316	64786
7316	84911
859	57158
5175	5581
9636	79026
4908	4916
2176	3550
9775	54881
8362	9015
10987	221184
1080	10479
4176	10783
55832	117531
10260	30012
2035	2280
54865	147872
3491	3693
6885	8204
1460	7416
1759	53347
2801	22974
191	9768
7316	91748
4793	58477
2072	6205
2332	10514
55143	126961
4311	10202
267	7321
4238	7316
6347	6356
81607	201633
51571	60491
837	4627
10445	65109
6136	11269
2185	3690
8618	254173
51090	54860
10643	23450
6421	11052
5865	22895
1915	6613
1020	5111
51693	83638
7068	9612
7109	126003
3396	22868
1457	3066
3093	22888
3326	3790
14	7083
2203	64430
468	79571
3396	7019
1659	10179
5447	6613
1314	10972
10717	79177
6142	6159
7316	11056
306	5068
3642	4157
5930	119504
80306	220082
5578	9463
8360	11143
714	1991
4233	9146
29128	554313
4833	9319
3832	7316
7316	140576
9768	116541
1756	1838
4093	54893
610	7316
3187	3837
3039	3045
8543	84307
2869	51479
3562	3563
9093	10273
6233	10892
356	23380
7307	10992
7043	114990
3313	23405
930	8519
2961	2965
207	1499
6749	7416
51631	79576
7316	256364
1432	90324
5663	5689
2064	7294
11335	58499
10857	79682
3326	4215
11007	23265
3192	25885
2771	3577
3217	4792
2885	147179
3486	7018
6189	7846
1915	10643
7297	152789
1717	6194
4193	5987
29079	400569
7341	8473
3608	27292
3608	8487
4088	6497
4172	55388
6640	474384
10868	27005
1432	2038
5125	386681
5597	6045
2571	116173
6613	84629
5830	390916
7534	10298
5152	386682
3782	7316
6188	50628
4214	6416
7316	166336
861	10413
7381	9448
6201	10480
9963	386681
7486	56897
4846	7316
6136	9782
7341	79400
7324	165918
1855	4734
3312	7534
2099	59345
10081	23451
4616	5609
3308	10952
3725	4843
2036	7534
6207	8450
9045	11269
7534	9882
6188	8890
5411	51547
7316	9474
22806	85302
1001	3480
2975	6138
351	2620
1213	3092
114	5515
1959	90861
7316	201232
330	8717
7534	23387
10285	22826
8358	54623
1316	1869
3309	10980
6136	6165
50	342371
5217	29070
80128	81603
1080	10575
4659	6478
3676	11273
9778	65125
10181	27339
637	841
2318	51547
4361	4750
4193	53343
2017	50807
6726	22976
81603	84759
1604	7316
3297	5588
8723	10980
51013	54507
1195	6426
1499	2274
2033	8353
3187	10128
2355	9935
7132	10627
3815	10019
5777	146722
9911	85302
293	5970
1459	51547
5684	10385
6155	50649
26297	285381
10765	22865
2932	4137
6143	55003
6189	6191
72	6462
6129	6158
2885	10808
2908	9252
675	56647
7534	84612
2125	6700
7316	94120
4103	7381
7037	7534
2736	7546
3609	9329
990	4171
142	10039
2975	6207
3611	3690
6229	9020
6907	333932
27292	81887
5311	386681
6597	6722
11161	26151
7316	92105
3329	5519
23065	51643
85294	114971
23281	84914
8878	9817
213	341
9802	85479
2353	25920
229	582
128	405
4193	7280
6154	7341
7283	57787
6045	6048
6137	6139
1432	1978
10980	130535
55093	84905
6241	6502
5518	85407
2274	7316
190	5468
7319	79577
7185	8737
7316	22890
6045	23492
1457	6688
3609	6631
2932	4040
10537	54529
5917	51520
6613	79184
8370	253175
7278	9020
2534	7112
3297	10273
930	8503
3852	8452
54715	84445
3693	386681
3927	22899
5125	10513
9869	57761
6222	8668
1213	65125
1398	85358
834	64127
9929	83899
6714	7189
3184	10605
8731	8732
904	23119
3575	6777
7316	64710
23435	29978
3695	8174
5129	7534
51433	64682
4869	6138
5901	6129
1457	1933
5076	22976
3866	9586
7336	257218
2309	23410
1295	56893
166	3881
7024	84265
558	8651
1104	23043
3064	84447
9533	51202
8351	51592
2248	2260
3551	4069
57120	79839
6141	23560
3608	84319
4115	9412
5879	84218
1453	23557
7516	58189
1048	57540
2770	6001
9802	257397
10900	55110
2182	7316
3106	10632
6198	55607
5347	283373
5148	84456
49	5104
5700	81027
7014	55971
3728	5795
10270	10987
7316	22897
10657	55832
1432	4286
3866	51324
3843	23567
2207	2551
4175	10926
3308	22822
5111	6596
4528	8454
5571	29086
1277	6678
4000	219541
4223	440023
10537	55770
7158	8294
5037	7316
929	4057
8363	9031
5987	26505
87	324
2647	8363
5685	7189
7533	23380
3676	10694
9255	64750
1147	9462
481	23564
30851	80279
10907	24148
7316	11094
10197	84062
6777	10456
3320	65018
2107	255967
6895	10419
891	55669
8237	9391
6637	51639
5595	5791
660	55680
8819	57649
5683	5702
4869	8968
8678	22863
6477	54870
2889	9846
4316	728358
8366	8850
394	3678
991	3297
8353	80764
1017	10576
58508	79577
3551	4792
9025	9682
1756	3761
2896	6314
6633	11157
6134	8452
9076	10488
7316	348093
23647	115106
3310	8767
3320	8139
8676	10403
1647	8365
351	84681
4843	5339
10399	140890
808	5966
672	7392
4067	55024
57532	440023
3183	7316
84078	440738
805	100505385
27185	57731
2810	84951
7316	56172
60	4637
64101	79084
3551	4851
8502	22976
1504	5265
1660	7189
51003	400569
351	9978
10488	84102
2296	5087
6233	30011
1915	2932
3687	375056
862	9967
2801	158787
7316	55041
1647	146059
3667	7532
3326	127247
3308	9530
4514	9377
26994	54165
11133	11142
3172	9443
509	10989
2099	5929
6774	51701
2303	11030
7316	56938
8467	554313
54507	154313
23612	51647
3065	6886
7316	284129
301	7341
1655	55832
369	57085
5335	50807
3106	6203
4208	117581
659	10528
914	55646
23164	29127
8812	83878
55917	83992
6626	11193
6146	7431
5861	6613
8350	57332
27316	202559
1977	3676
7316	10001
6576	192670
2	3337
65125	256714
8125	8364
9440	9443
3609	91603
2664	29993
6629	6638
7189	9631
6386	54763
358	339834
7917	84223
8676	79165
4905	5780
808	6192
2353	7392
356	8601
1600	23126
5580	5595
472	1031
7316	283578
972	7316
1981	8667
2975	6188
546	8243
1314	284695
6137	6159
11267	84313
7316	55695
5092	53353
5530	91977
2260	6774
8678	149371
25	6764
4703	84675
2058	5976
3007	55646
7316	9914
1936	122953
7316	22932
7316	114794
5521	494115
4831	83481
7316	57599
657	2661
4634	60673
805	9933
7322	85300
2012	85027
3066	25855
4105	10282
7025	11331
5465	80205
5928	8362
3728	10987
3575	3718
55337	386677
55832	55900
7316	8329
10921	124790
1861	27348
3717	9021
8751	344558
10474	23326
4689	7316
29110	113457
2274	116496
54461	54926
51225	64333
3200	6663
9768	196463
10952	84100
9378	94120
10989	51295
3930	8365
1650	6128
4335	6945
6500	84893
55145	79169
2966	404672
1453	90861
488	9146
1378	1380
2099	25873
2623	26009
3608	6176
7316	90102
3608	23451
6182	9641
598	11244
7871	54764
6878	6882
4089	83871
9533	22907
1431	7316
8065	9093
64081	80258
7024	54360
221	388677
6132	6222
4236	64170
7316	55785
90	55120
7316	114659
4084	4149
7520	8352
7316	158158
7409	7846
6301	23043
473	79868
6310	284312
2332	5094
636	131034
1400	7319
2113	5598
6139	23521
8358	23286
60	585
1915	3014
81	815
8548	10011
331	672
2250	2264
23281	57088
6782	56655
566	7272
3838	203260
6507	7316
1717	3183
55832	83640
3837	22909
2091	29763
3551	5987
3659	7852
5340	7123
79008	80198
4090	5782
6125	6897
3676	9782
351	59353
4173	6228
4738	8315
11331	64960
2318	5565
9757	333932
4520	8907
7013	54758
2811	7532
8480	9232
4780	8452
1439	3815
85291	170082
3014	7520
5192	91445
2023	8452
758	51361
1259	9187
387	7430
6811	10989
351	5998
6128	9533
3064	7316
3065	6615
2261	55698
1655	3676
9744	25900
23637	27185
5062	8368
1213	54165
53918	55215
1843	7316
2885	8936
1915	6189
7083	8916
51028	79643
10923	11033
6348	7040
351	493856
1386	2963
7316	84759
10772	51639
7316	23143
3566	5777
1050	1649
808	4617
6175	10989
2064	10273
1813	6531
2332	9733
147	2767
3727	6613
7415	55602
4654	6925
8338	8363
48	26112
580	3837
2547	8291
9045	10772
4791	5705
5337	6622
3670	64843
5579	100506658
5515	29970
1104	3234
2130	387338
2099	6231
1511	3486
8294	10013
839	6667
1621	6453
22974	57215
1457	10541
4609	10949
6175	8487
7532	284114
10015	51160
4086	4087
2067	6883
8607	26228
5926	8364
4615	9208
7316	79931
86	7316
3096	3303
5245	11218
6853	10787
4093	64333
64976	386682
5286	10617
8453	23318
6059	51547
4066	10973
1432	23770
867	5578
466	7852
7316	171024
10567	79666
2554	2561
5688	64431
1742	85461
675	2177
6157	6224
2562	5515
51444	154313
7170	127703
5359	146664
2030	8859
2885	8664
2534	3265
596	5883
4773	7444
1147	3326
351	4668
10445	79913
1017	5714
842	1630
29781	83538
595	5501
5917	8452
5813	5925
7316	90933
1401	3569
58191	388677
6722	8648
7866	57602
4223	10213
3159	23492
6194	50649
5054	56893
2931	5578
6633	8266
580	23350
4173	6154
1956	27246
7316	10655
9688	23165
4000	4001
4654	8351
5929	79447
8878	55006
58	9712
142	8968
6142	57418
2771	3329
7316	654348
1385	151254
6193	51021
7186	81847
166	4253
324	667
79913	352954
6118	7374
5936	11338
351	56269
712	283600
6558	7316
1511	2811
4831	7013
1642	6207
7323	7337
9768	10762
10445	54531
4331	339976
7257	23353
5062	8361
6606	55791
23236	56288
7169	374659
311	55165
2661	7083
7322	55658
836	7052
1796	3693
2066	6777
4654	10498
358	125115
5565	85280
595	2932
4869	22907
4691	6829
9442	55738
3091	10014
22985	55324
3106	7174
8550	55143
7186	7316
2037	51547
7316	29937
5885	57609
6598	23309
84619	653121
51429	51678
2931	5582
3191	23020
8402	64210
10482	125115
23204	80221
6155	51065
57801	84319
2932	11076
57532	83899
8344	54606
6224	10985
351	1111
6229	10128
6202	11218
3936	5358
648	7157
2353	4536
2972	7316
7082	83700
5202	49856
4223	6696
9724	29911
4673	7316
580	25929
1017	64773
5905	64210
6224	6323
55929	85403
5058	5170
2091	3551
6233	7186
79036	84557
16	1017
351	3845
3163	28964
7189	63893
831	8500
6189	9146
7316	7542
4204	23468
2957	6872
2870	3678
387	2316
2908	4306
8361	9252
7529	50488
5868	79890
6613	55215
8503	57159
8848	23564
1019	2735
1482	2626
7307	10946
38	7412
2815	3198
8718	8996
11156	58477
3480	55816
26277	388536
5093	11189
3091	6612
3480	30818
3889	386675
7316	23729
4087	56342
6210	8065
4088	11171
60	3295
2263	6777
57418	170506
3678	10617
1400	55755
1525	8648
6421	9768
351	7529
4163	10197
387	23164
672	4999
207	121268
4438	5888
9728	140735
5394	9878
5664	6009
9695	64210
2081	3320
9240	221421
3320	4609
2115	5599
8241	192669
3065	25855
6386	57159
409	2091
3726	22981
5250	6132
639	3065
6774	55250
8028	84220
3939	22976
4999	7014
6166	8266
2185	5170
29979	83593
6613	29117
55166	79682
5903	5905
292	1717
3689	5657
2688	6189
7416	80025
4735	7428
6925	8520
9775	10971
1154	56911
6184	8193
4591	51655
55049	55644
1295	30008
23598	60468
1051	10068
9463	83700
5563	6794
7494	126070
5336	5587
5599	10018
1460	6249
8434	150483
2099	51635
2975	6132
801	64770
2189	10935
2130	4089
3150	7014
3576	6449
351	1404
3766	6477
3065	4790
1958	56253
3881	51142
808	6629
3172	23054
659	93973
2954	7316
196	135112
11030	85302
5966	6722
3306	10038
351	10714
6613	9044
54906	131377
509	25978
40	2040
10325	64121
3643	58533
9724	56159
892	2099
2896	51701
5664	80333
6310	9170
10989	23263
26289	29888
8350	55148
3376	9768
3309	54165
1974	3178
1017	84324
6143	27043
4583	7316
23450	26608
1281	4099
4720	79682
6139	10643
51564	92129
5925	6617
4040	84168
3191	6193
7321	51529
2561	2567
6232	8517
1432	7248
7316	9810
5885	7482
5597	23670
5170	5787
1605	6640
3688	23637
3735	6160
5966	6908
9733	26986
3937	5335
6662	7186
353144	388677
5499	8165
10513	255631
7316	26207
8805	11335
4236	145282
7538	54464
2271	9657
10243	84464
6629	6632
6130	23521
5925	6667
5707	8793
960	1051
375	22820
23405	83858
1052	8368
55197	373156
3725	149603
6228	8883
7316	51622
3326	9873
6531	6622
25	9187
4089	163126
4157	5443
2313	10661
204	6462
5873	25924
2027	5236
1020	6714
718	7052
9448	10313
50	7316
10036	25842
5906	10235
1029	7329
351	7549
3106	6905
60	6336
2787	51421
9051	50807
7534	9101
8733	94005
3309	6721
8454	23107
60	6176
6142	6203
1019	7917
10640	55770
351	1457
10197	79101
6205	49856
25	7275
51003	84878
997	1027
11091	57506
5584	11033
3106	8724
2316	5062
672	1488
3921	8662
8675	143187
1080	1434
5591	8356
6168	9349
3958	6693
4625	7003
373	55840
2931	23678
5473	54539
1956	1969
71	4192
3304	8452
2801	3001
6733	55692
3054	81857
3191	57418
1854	2665
166	5451
2099	5452
3184	9219
8803	116173
2948	55183
9690	9861
581	598
6134	23405
26121	80705
4624	58498
23581	51377
1874	5933
11069	22800
752	55660
9070	57154
5347	55958
2785	10681
4176	8317
2984	6714
7316	55844
7150	9343
86	10933
8359	8479
5587	6850
5694	5696
6732	140730
4700	7917
8743	8797
58	7168
7316	388697
10992	23107
4311	7416
5478	9131
80764	388677
9768	55110
50618	84466
6206	6613
602	1487
1147	7161
2648	8357
7329	22806
25	326
9440	219541
50848	56288
7020	7329
1660	10969
23389	29079
7316	9938
11218	11284
7316	7562
54906	283385
80230	117177
7290	25842
1956	23214
1975	6232
639	6839
8218	9768
3627	4790
3309	7534
4790	6359
2879	5603
1742	7804
6517	9961
10992	23345
7415	23636
793	8517
8662	8664
207	5894
650	25884
11165	54663
1213	7414
6152	6168
1822	643641
4170	4209
1788	1958
7257	55957
6132	7533
1123	8851
2649	51720
11224	11331
1756	8727
301	3646
4193	201254
3309	5971
1312	7316
1022	1523
4005	11151
2623	25925
3326	9252
7812	10492
5216	5295
945	6850
10260	338872
7088	30012
5546	27339
1965	5610
2885	5295
5581	5595
3280	3400
3665	55006
6147	8065
3454	8651
7316	9097
3643	7529
862	84105
3454	23291
1029	3320
1153	22927
1487	7014
9768	84823
5042	6157
307	4790
7531	27185
6386	171483
3188	50628
7316	9498
1642	222229
1871	2274
2034	7316
5334	7316
2316	5567
4086	4090
1305	2335
2060	10617
1385	2018
2992	5565
6156	6217
7316	23294
7316	54808
10537	81610
6158	6203
7347	57646
7534	55103
2064	6464
871	56893
