:START_ID(Compound)	:END_ID(Gene)
DB00643	9921
DB01074	1316
DB00783	10551
DB00248	178
DB00188	140459
DB00233	7494
DB01092	2770
DB01254	593
DB00970	4126
DB02546	6804
DB00444	1850
DB00324	4792
DB04865	6908
DB00928	54802
DB00398	6510
DB00947	23670
DB00641	10013
DB00928	81631
DB00773	10379
DB00970	81926
DB04865	8346
DB00631	64782
DB00997	8678
DB00188	55854
DB09020	64328
DB01077	10057
DB01179	9958
DB01118	57192
DB00947	9246
DB00643	7168
DB01024	6195
DB04865	10915
DB01074	4792
DB00481	57192
DB08911	10398
DB00444	8651
DB01204	79174
DB00305	54442
DB09020	9275
DB00622	23530
DB00997	9677
DB08912	468
DB00997	79090
DB00193	5058
DB04865	2669
DB00643	1958
DB00877	55837
DB00755	9246
DB00389	1958
DB00444	7286
DB00317	79187
DB01590	4851
DB00928	2908
DB01229	9712
DB00631	10904
DB00523	5580
DB00954	843
DB01158	29978
DB01204	25941
DB00205	79921
DB00283	2222
DB08865	64419
DB04865	91746
DB00223	1831
DB00523	51422
DB00570	7280
DB00613	3551
DB00643	1001
DB06803	10765
DB08912	3551
DB00305	51668
DB00563	1647
DB00444	7043
DB09020	55023
DB00367	25987
DB04865	9020
DB00970	79586
DB08865	9266
DB00694	57658
DB00624	55604
DB00539	5357
DB01179	1495
DB00880	148022
DB08901	23236
DB00390	5891
DB00877	9204
DB00451	5106
DB08865	6655
DB00694	34
DB01013	5580
DB01177	5054
DB00715	55062
DB08911	5480
DB01394	9361
DB00762	7942
DB01177	22875
DB00309	7168
DB01024	9134
DB01210	23635
DB01204	3815
DB00626	5359
DB09020	6314
DB01103	10057
DB01396	23161
DB00477	3156
DB00783	6427
DB01273	8522
DB08865	9641
DB04868	6509
DB02546	439
DB00783	79081
DB00213	79600
DB04865	55269
DB00959	1831
DB00261	7376
DB08860	467
DB08916	51019
DB00762	1649
DB01103	57515
DB01396	23368
DB00877	9641
DB01234	6747
DB00207	1001
DB00367	8349
DB00947	10550
DB08991	8821
DB01232	29978
DB01103	8573
DB00305	11188
DB00626	5743
DB00679	2887
DB02546	9761
DB00305	8744
DB08860	23659
DB02546	55033
DB01024	1848
DB00928	29916
DB01103	26512
DB00968	835
DB00758	23522
DB06287	5792
DB00877	1950
DB00392	57192
DB00481	64419
DB00180	4783
DB00989	9833
DB00390	10782
DB00398	55129
DB00409	10451
DB00679	11161
DB09009	8550
DB00877	6793
DB01229	8347
DB00585	1786
DB01590	55608
DB01590	6509
DB00091	10972
DB01396	10114
DB00398	468
DB00783	6839
DB00585	9053
DB00305	29978
DB00441	7099
DB01222	5997
DB00928	81576
DB01132	7074
DB00223	12
DB08881	8209
DB00374	10221
DB00633	51422
DB01188	2690
DB06287	23097
DB01177	10014
DB00490	10668
DB00961	8869
DB01030	6657
DB00188	840
DB00398	10491
DB08865	55062
DB06589	8870
DB01092	54454
DB01034	16
DB08860	5164
DB00570	8870
DB00398	8974
DB00445	7043
DB01204	6845
DB01229	84722
DB01590	3310
DB06803	3569
DB00205	9552
DB04842	9917
DB00947	7318
DB01396	728642
DB01177	59342
DB06287	81627
DB00877	5927
DB01254	8869
DB08604	57761
DB00748	9712
DB00374	51762
DB02546	3162
DB00367	5104
DB01204	83989
DB00997	79170
DB00715	728661
DB00361	9578
DB01104	4864
DB01024	11000
DB01024	7077
DB01211	729238
DB00877	3597
DB01590	230
DB00877	728661
DB00305	81669
DB00762	8744
DB08604	4925
DB00997	50865
DB01394	9817
DB01177	8859
DB08865	23219
DB01254	4720
DB00588	9531
DB08877	9816
DB01118	3638
DB00928	7637
DB00136	3628
DB01273	57209
DB00381	26471
DB00997	23536
DB08912	4303
DB00987	79947
DB00091	29926
DB01177	79187
DB00762	7108
DB01030	8273
DB00324	9124
DB00392	23131
DB01098	387
DB01234	1026
DB01179	5792
DB00831	55608
DB00755	5920
DB08881	5884
DB01590	23075
DB00615	4118
DB00997	4668
DB00997	79573
DB01047	8869
DB00783	85377
DB00679	56940
DB00390	54882
DB00434	54442
DB01204	79132
DB01179	10059
DB01047	3315
DB00631	8061
DB00717	30
DB01074	1026
DB00762	4043
DB00553	64428
DB01127	211
DB00444	2852
DB00170	26511
DB01149	5255
DB00947	373156
DB00694	23385
DB00443	5894
DB00367	9455
DB00508	50814
DB00846	5187
DB02546	1032
DB08958	3815
DB00947	80761
DB00836	230
DB00783	6396
DB01239	3988
DB01396	148022
DB00822	1052
DB08912	3988
DB00570	1192
DB00154	22794
DB00444	5993
DB01396	2113
DB09020	4763
DB00398	2920
DB00970	4791
DB00928	10797
DB00679	4088
DB00928	8227
DB00523	9249
DB00398	3628
DB00715	3422
DB00234	6714
DB00206	4783
DB00159	6908
DB01008	6449
DB00445	54850
DB04865	54957
DB01246	8869
DB00398	2617
DB00877	5290
DB00679	1595
DB00441	355
DB06616	3638
DB01030	4312
DB01273	8867
DB01051	4023
DB00877	10379
DB00305	2817
DB00982	9181
DB00963	1066
DB00162	3909
DB01179	9146
DB02546	5289
DB00367	3815
DB00305	2548
DB08916	57037
DB00717	9712
DB01030	10695
DB08881	23224
DB00456	1950
DB01034	24144
DB00091	54187
DB00947	9665
DB00434	23029
DB00570	1829
DB01204	8859
DB00822	57804
DB09020	80204
DB01138	8869
DB09020	9262
DB06287	3480
DB00390	54700
DB00866	3508
DB06803	55323
DB00928	57404
DB06803	5187
DB00726	3422
DB01590	211
DB01100	5106
DB00997	5699
DB01092	60493
DB00188	5289
DB00381	8553
DB00446	4312
DB00441	11182
DB00737	2920
DB00394	10318
DB01204	7043
DB01273	6595
DB00972	4303
DB00882	2548
DB00445	23113
DB08916	10057
DB01590	12
DB00481	7466
DB01396	8649
DB00279	25976
DB00836	6721
DB00223	4792
DB00851	23705
DB00570	3383
DB01238	54541
DB00882	50865
DB01624	2222
DB00762	4794
DB00091	2802
DB01396	10276
DB00381	1717
DB00963	6696
DB00679	6309
DB00570	22822
DB01024	9552
DB01034	10962
DB01396	7702
DB01100	3992
DB01146	4118
DB00925	1026
DB00390	9738
DB01013	7538
DB08860	29763
DB01339	5058
DB00763	29928
DB01092	55818
DB00864	51422
DB00570	57192
DB00970	6275
DB00229	1021
DB00631	3569
DB00507	4925
DB04865	2582
DB01105	1021
DB00715	23175
DB08912	55144
DB01179	6810
DB01034	29916
DB02546	26232
DB08881	60490
DB01179	57192
DB00855	4792
DB00390	466
DB01188	9903
DB00188	7128
DB00679	1051
DB02546	11151
DB00541	3725
DB00444	4616
DB06287	9851
DB01136	3638
DB00643	51599
DB00717	25803
DB00443	150094
DB00570	3800
DB00443	4154
DB00445	139322
DB01234	10954
DB01047	2817
DB08946	2289
DB01622	29928
DB00712	9641
DB01042	1026
DB00441	7726
DB00982	4088
DB00877	8722
DB06803	3069
DB08881	10610
DB01234	4023
DB00990	1645
DB00170	26747
DB00643	56623
DB00853	375346
DB01396	5782
DB01103	3383
DB00444	6560
DB08866	843
DB04573	29928
DB01254	23236
DB01074	2745
DB00321	843
DB08916	8974
DB00970	5498
DB00758	8349
DB08974	8061
DB00982	23378
DB00445	6919
DB00444	64787
DB01273	9848
DB00762	10007
DB00877	57658
DB06287	1200
DB00509	5106
DB00170	1839
DB01034	11147
DB00242	9134
DB00715	22889
DB01024	3315
DB06287	79443
DB01030	3107
DB00441	3976
DB00970	847
DB00445	348
DB00762	7099
DB08800	7485
DB01034	7571
DB01204	9540
DB04571	3551
DB04865	3628
DB00643	23277
DB00960	3576
DB01074	8835
DB01030	137886
DB06803	26036
DB01406	57804
DB08916	64167
DB00514	55033
DB06287	55893
DB00390	22889
DB00822	5366
DB00620	2817
DB00188	10221
DB01234	2040
DB00679	7982
DB00541	55700
DB00481	2946
DB01396	11193
DB02546	54541
DB00170	9531
DB00987	1026
DB00643	10494
DB01058	11197
DB00779	4850
DB00305	5641
DB01229	8061
DB00443	7485
DB08877	10664
DB00446	3815
DB00588	5627
DB00928	29915
DB01177	5261
DB00928	6472
DB01254	9488
DB01396	5366
DB01034	10668
DB00947	57048
DB01095	11031
DB00877	1974
DB01074	55454
DB01177	4200
DB06804	6301
DB00668	1831
DB01273	10891
DB00694	5613
DB01246	54541
DB00477	4864
DB08604	64080
DB00091	54386
DB00563	29978
DB00762	4303
DB00223	1509
DB01095	26959
DB00445	1774
DB00783	10015
DB00188	51646
DB00441	3909
DB00928	6301
DB00970	9653
DB00316	7485
DB00390	1956
DB08912	57007
DB01034	1026
DB08916	25840
DB00390	23210
DB00694	5538
DB00242	3978
DB00361	214
DB00170	1676
DB01254	1050
DB00762	55033
DB00947	2039
DB00091	8227
DB00970	26140
DB00997	51599
DB00468	3162
DB06616	4118
DB00390	10308
DB01188	3300
DB00987	55367
DB00623	11161
DB00398	5002
DB06287	5891
DB00162	3162
DB00445	10162
DB01273	23530
DB00846	3315
DB00997	3092
DB00398	8508
DB01003	1026
DB00541	1969
DB01246	8878
DB04573	55608
DB06803	4616
DB00643	1316
DB00585	23200
DB00857	3566
DB08916	7248
DB00482	64167
DB00591	4792
DB00390	7128
DB00973	26227
DB00485	1475
DB00253	2745
DB00361	3949
DB01418	5627
DB01396	23223
DB00882	80339
DB00715	50814
DB02546	51094
DB00472	1829
DB01092	1062
DB00523	9181
DB06803	6510
DB00390	10482
DB01030	9445
DB01204	5366
DB00717	9695
DB00530	6676
DB00679	16
DB06804	26227
DB02546	57804
DB01171	55604
DB00518	5347
DB00570	25829
DB01030	25977
DB00444	4636
DB00481	54961
DB01024	2876
DB08901	8835
DB06803	2617
DB00947	10893
DB01118	2224
DB00441	29915
DB00374	10123
DB01115	5831
DB00443	5037
DB01229	7159
DB08604	2058
DB06287	7915
DB08877	10915
DB00715	57761
DB01234	29103
DB00176	8900
DB00374	4783
DB08865	26959
DB00997	8835
DB01034	57192
DB00553	701
DB01092	5927
DB00694	10371
DB01179	6273
DB00541	3589
DB08877	64783
DB00623	6713
DB01034	2717
DB00530	1677
DB00227	9143
DB00188	64786
DB01103	10906
DB00643	4097
DB00947	64847
DB00317	6676
DB00441	3964
DB01234	4609
DB00987	4638
DB00863	23131
DB08860	230
DB00445	10525
DB04842	1717
DB00170	5912
DB01024	79921
DB06803	9885
DB00643	9275
DB02546	80127
DB00434	23131
DB08860	29890
DB00570	64834
DB00846	51422
DB00361	8682
DB01034	3310
DB00441	9134
DB00641	6919
DB01238	3638
DB01103	334
DB00928	3475
DB01074	9821
DB00188	11047
DB01204	3454
DB00717	9267
DB01074	25948
DB01030	57192
DB00305	55621
DB01234	10550
DB01034	26511
DB01179	10254
DB00947	9682
DB00643	1983
DB01246	3988
DB00398	25875
DB02546	5883
DB00756	1026
DB00928	10765
DB01179	960
DB08911	66008
DB00602	2805
DB00443	2997
DB08912	4669
DB01034	6697
DB00738	85377
DB00877	4851
DB08911	54541
DB00443	2935
DB00694	3553
DB00091	10282
DB01177	1176
DB00305	9533
DB00162	154
DB00643	4791
DB01024	51065
DB00261	23410
DB00570	51291
DB00091	80212
DB00468	54504
DB00322	6890
DB00675	4303
DB00762	27244
DB00091	1026
DB01177	7172
DB00188	9519
DB08911	51447
DB01030	3726
DB00390	26205
DB00426	8869
DB00575	2042
DB00170	8821
DB08881	3073
DB00694	5290
DB00587	10551
DB00928	3725
DB00494	3398
DB00170	54807
DB00170	79170
DB00857	9854
DB00305	29919
DB00694	6915
DB00427	840
DB00390	1649
DB00317	10610
DB00877	23097
DB01396	54442
DB01103	8727
DB08912	29911
DB00758	4931
DB01366	51466
DB00762	8726
DB00996	1021
DB01179	9266
DB09020	3202
DB01234	192286
DB06589	54504
DB00494	23530
DB01229	1514
DB00588	23097
DB01030	2852
DB00641	1646
DB00947	51741
DB00602	2309
DB00361	23212
DB01179	9645
DB02546	48
DB02546	9411
DB00441	4193
DB00449	23335
DB00205	11098
DB00679	3422
DB00762	11197
DB00374	23564
DB04842	47
DB00877	9695
DB00970	57493
DB00309	84617
DB08860	169611
DB00444	8870
DB00947	4123
DB08916	1201
DB00390	9667
DB01234	4582
DB01179	9267
DB01273	9849
DB08860	7852
DB00091	3162
DB00643	25966
DB00530	5058
DB01204	55367
DB02546	3337
DB00947	2804
DB08916	64786
DB00997	3073
DB00968	7982
DB04865	27297
DB08877	23212
DB00443	55324
DB00441	5275
DB08916	2264
DB00305	5588
DB02546	10978
DB04865	51742
DB01092	7750
DB00317	56940
DB01030	9246
DB00170	5271
DB00643	26017
DB04865	23223
DB00694	8720
DB00188	51569
DB00091	79947
DB00445	50
DB01234	10581
DB00180	4616
DB00570	6273
DB00694	10473
DB00679	1052
DB00997	51056
DB01181	9797
DB08912	64342
DB00570	56938
DB00441	2593
DB00445	4123
DB01590	7071
DB01179	11072
DB08865	10106
DB00928	11260
DB00374	51669
DB00762	64061
DB00374	868
DB08916	57763
DB01211	2625
DB06803	5154
DB01103	1368
DB08860	10903
DB00669	6812
DB00390	23135
DB00970	7360
DB00374	5209
DB00445	2588
DB01074	112950
DB01008	3122
DB06803	65117
DB00496	7494
DB06817	3385
DB04865	3725
DB00445	55620
DB00121	25825
DB04868	9641
DB08865	7099
DB01425	4303
DB08912	1200
DB00968	55008
DB00643	7039
DB00762	2197
DB00694	7020
DB00288	2309
DB00324	23131
DB00220	4925
DB01180	3638
DB01204	26993
DB00305	10813
DB08866	2185
DB00374	57658
DB00631	23378
DB01021	12
DB00180	4792
DB00367	4637
DB06803	64786
DB01204	4313
DB00398	64080
DB00441	3135
DB00783	3385
DB01204	1650
DB01622	5588
DB00947	5927
DB00336	23378
DB00445	2185
DB00675	11182
DB00390	2353
DB01188	9695
DB00541	28962
DB08860	3728
DB00547	1831
DB00570	1956
DB01034	6520
DB01177	6657
DB01246	4597
DB00613	836
DB01074	23522
DB00997	3553
DB00374	3162
DB00997	5046
DB01030	25809
DB08604	1649
DB00997	89845
DB08912	55825
DB01403	10695
DB01024	4681
DB00643	595
DB01177	6293
DB01074	1846
DB08604	7296
DB00602	26471
DB01406	4792
DB00970	79187
DB00444	54623
DB00970	29103
DB00758	7852
DB01396	9262
DB01254	9746
DB01396	6303
DB00810	3122
DB00602	5971
DB00477	11182
DB00459	3202
DB01239	6713
DB02300	55008
DB01074	2920
DB06803	10493
DB00444	3106
DB01016	6652
DB00758	54438
DB01273	7436
DB00481	55114
DB00390	1843
DB00643	3383
DB00987	5111
DB00990	10058
DB01254	25844
DB01590	4312
DB08912	1410
DB00541	8682
DB00481	155066
DB00857	83759
DB01092	54438
DB00456	9641
DB00970	80162
DB00193	1786
DB00947	2690
DB04865	23013
DB02300	7296
DB08916	8339
DB00381	47
DB01229	3930
DB01590	694
DB01113	2185
DB00997	5863
DB01103	2332
DB00877	4335
DB00445	5699
DB00588	1843
DB02546	2281
DB06287	64755
DB00427	4792
DB00787	1950
DB00970	23335
DB08916	2954
DB00850	10610
DB00679	7867
DB01273	6663
DB01406	63874
DB00265	4118
DB06803	1022
DB00481	2548
DB00322	5467
DB00997	2817
DB01177	51257
DB00322	355
DB00539	3638
DB01024	55325
DB00132	10451
DB00717	3628
DB00947	847
DB00445	25844
DB01095	55793
DB01138	23335
DB08912	51008
DB00443	54541
DB01204	10628
DB04865	466
DB01204	4794
DB00783	5867
DB00390	147179
DB01024	788
DB00576	2920
DB00374	55793
DB00843	6251
DB00441	23530
DB01179	10226
DB01254	9445
DB01077	1021
DB09020	9857
DB04865	1105
DB01024	10628
DB00188	2146
DB00783	10328
DB00970	3597
DB00374	81566
DB01394	10589
DB00441	55148
DB00381	3422
DB00091	9709
DB00170	2113
DB01222	5627
DB00444	7726
DB00441	6278
DB00481	11142
DB04573	4118
DB00679	5971
DB01273	55125
DB00091	64764
DB00641	9772
DB08916	3074
DB00836	79071
DB00481	10513
DB00481	6419
DB00796	5927
DB00191	1759
DB00170	80745
DB00296	8821
DB00602	3475
DB00215	5357
DB00539	1718
DB01234	79754
DB00576	5873
DB01396	1062
DB00292	57192
DB01229	2048
DB00188	8315
DB08901	24149
DB00242	5743
DB00694	2185
DB00374	10724
DB01406	10845
DB00539	4047
DB00374	26001
DB01166	3240
DB04868	1647
DB01044	4850
DB00227	10057
DB00679	80339
DB00694	5058
DB00715	6713
DB01115	11325
DB00273	1301
DB00823	2274
DB01177	55856
DB00570	10493
DB08916	56906
DB00481	79170
DB00187	51719
DB01234	51714
DB01239	10610
DB08865	7376
DB00188	9709
DB04573	4482
DB01204	79170
DB04865	55119
DB00481	30851
DB06287	25901
DB00441	3107
DB01013	4616
DB08865	3156
DB00358	54504
DB01110	3815
DB00928	2033
DB00523	81544
DB00877	79716
DB00641	55108
DB00485	55008
DB00643	5261
DB00934	200734
DB00541	23764
DB00755	11200
DB01235	57406
DB01034	29074
DB00877	51257
DB08974	9928
DB08901	3597
DB08911	60682
DB01204	9695
DB01034	3312
DB06803	1958
DB00947	29911
DB00857	6915
DB00513	56924
DB08881	1054
DB01024	51257
DB00783	310
DB01254	25837
DB08912	27244
DB00136	5770
DB00563	26020
DB00997	29937
DB00928	8897
DB00390	6102
DB00694	64781
DB01047	25976
DB00997	178
DB00426	55793
DB00223	29103
DB01034	440026
DB01396	9819
DB08865	55729
DB01074	6520
DB01034	55238
DB00963	11200
DB01204	2548
DB00426	5583
DB00465	1052
DB00390	3280
DB01254	64428
DB00444	8061
DB01179	4893
DB01396	23186
DB00643	3800
DB01024	10617
DB08860	780
DB00855	54915
DB00223	51422
DB01103	10857
DB00443	9797
DB01024	5349
DB00091	2309
DB01222	8800
DB08912	5796
DB00679	63874
DB00545	5588
DB00541	558
DB00509	2690
DB00762	29893
DB00553	843
DB00947	23550
DB01396	1649
DB01234	5782
DB00091	1314
DB01254	25949
DB00822	54541
DB00244	178
DB01273	2908
DB00982	55092
DB00850	3157
DB01590	10482
DB00390	2959
DB01224	23530
DB00570	26001
DB00540	6307
DB01273	6909
DB01034	25901
DB00445	23635
DB00694	1666
DB08916	93129
DB00947	9605
DB01366	6443
DB00367	10169
DB00540	4864
DB00846	6603
DB08916	56985
DB00692	5867
DB00444	3872
DB00997	6850
DB00481	2768
DB00361	51341
DB01249	29978
DB00331	10898
DB00643	90861
DB01425	11197
DB01092	3725
DB01623	80339
DB00694	10818
DB00877	8444
DB00783	23378
DB02546	2958
DB00694	7915
DB00564	5331
DB00987	26005
DB00288	51422
DB01092	25948
DB01234	5295
DB01177	5925
DB00188	29080
DB01176	54504
DB00810	5290
DB01103	55818
DB00643	23131
DB01030	27244
DB00091	26003
DB00997	51167
DB00679	1307
DB00641	90864
DB00947	9143
DB06803	8550
DB00890	10057
DB00353	56924
DB08866	23368
DB00390	5055
DB00997	57192
DB00947	3032
DB08877	64376
DB00251	47
DB00553	23536
DB01200	10797
DB00892	10695
DB00857	4783
DB01167	1021
DB00539	79921
DB09020	5187
DB00620	6603
DB00679	4597
DB00570	23597
DB00970	10554
DB00481	3964
DB06803	9275
DB00738	833
DB00624	81544
DB00762	2810
DB00305	4201
DB00188	64746
DB01092	481
DB01177	29058
DB01590	23335
DB00877	51386
DB08912	4851
DB00762	2962
DB00541	54442
DB08912	6659
DB01273	23522
DB08865	57658
DB01024	3430
DB00641	55219
DB00530	6850
DB00570	2152
DB00928	833
DB00381	50814
DB00755	55092
DB08865	9746
DB00836	10682
DB01204	25814
DB00441	10346
DB00390	5743
DB01249	7494
DB01030	1301
DB04865	2354
DB00444	24144
DB00477	5468
DB01234	5054
DB00613	6676
DB08912	8334
DB00091	11015
DB01095	7538
DB01234	80273
DB08881	1153
DB00541	3300
DB00694	9851
DB00877	2185
DB00374	9772
DB08604	7542
DB00928	4850
DB00903	63874
DB08901	8518
DB00928	55602
DB00783	7494
DB00970	7172
DB01181	5359
DB00715	54541
DB00643	51547
DB00762	355
DB01014	9695
DB05266	5641
DB01103	665
DB08912	58533
DB00539	4758
DB08881	3376
DB08865	54850
DB01590	3909
DB00623	39
DB00445	91543
DB00561	9267
DB01177	5164
DB08916	10014
DB00877	8878
DB00541	1454
DB00923	6839
DB04865	4850
DB01051	2065
DB06287	23321
DB00987	9134
DB01590	7799
DB00443	6182
DB01118	3988
DB01074	26993
DB06803	9289
DB00305	79600
DB00773	5884
DB00443	23590
DB00947	1891
DB00928	8780
DB01204	27244
DB08877	55781
DB01590	10724
DB01229	64781
DB00869	1021
DB01188	1643
DB08604	55323
DB01024	29095
DB01273	80146
DB06589	5696
DB00588	51422
DB01418	10557
DB00441	2195
DB08881	51093
DB00641	784
DB01179	7171
DB00762	114034
DB01590	10563
DB00398	6520
DB00444	3107
DB00227	6988
DB04865	29916
DB04865	55802
DB00507	10318
DB08865	8835
DB09020	51569
DB00220	1315
DB00570	823
DB00762	54681
DB01396	7158
DB00223	4616
DB00481	54469
DB01396	80745
DB06287	55008
DB00688	11098
DB01628	6509
DB01254	26471
DB00305	51569
DB00539	2224
DB04865	7538
DB00679	8731
DB00390	23360
DB06803	2353
DB00481	64847
DB01176	8396
DB01406	51026
DB00434	200081
DB01024	2109
DB00446	178
DB01392	10668
DB01177	8835
DB00374	57178
DB08865	26511
DB00762	9929
DB01200	2673
DB00265	23131
DB00188	7159
DB01242	7048
DB00970	6450
DB08860	93129
DB01013	12
DB01112	7485
DB08865	25844
DB00445	81544
DB00928	27297
DB06147	2042
DB00675	9710
DB00947	3398
DB02546	51706
DB01092	57396
DB00643	8704
DB01177	85377
DB04843	5627
DB00367	54541
DB00762	79003
DB02546	2771
DB00242	6347
DB00344	79143
DB00773	64393
DB00570	5526
DB00541	1465
DB01074	54438
DB01177	3628
DB00643	4793
DB01249	1021
DB00836	2745
DB00353	57406
DB01394	54442
DB01590	10628
DB00441	1475
DB00445	4303
DB08912	56940
DB08860	4313
DB00831	9903
DB01074	3422
DB00990	57804
DB00324	4783
DB00523	624
DB00441	51097
DB01100	3157
DB00762	2643
DB00317	3034
DB01030	11020
DB08901	57020
DB00390	23131
DB01254	6657
DB00291	5366
DB06803	58472
DB00441	2920
DB01104	27346
DB00445	23646
DB00398	51569
DB00361	3611
DB01103	6781
DB00398	6472
DB00641	10320
DB00957	1021
DB01092	1850
DB00570	80256
DB06287	57804
DB00443	64118
DB00390	54850
DB01115	4609
DB01254	8720
DB01204	283232
DB00445	2799
DB00923	896
DB01243	1514
DB01396	8349
DB04865	8331
DB04942	3383
DB06287	55251
DB06803	1052
DB00585	1500
DB01177	3105
DB00467	5627
DB01024	8869
DB00264	4850
DB01095	55108
DB00643	8061
DB00518	10112
DB01273	29928
DB00390	54454
DB08865	50814
DB00444	63874
DB01420	9053
DB01092	5271
DB01273	2534
DB00091	133619
DB01204	4200
DB01204	3553
DB00762	7297
DB00928	54386
DB00443	2180
DB04865	54454
DB00947	51279
DB00091	51465
DB00344	23097
DB08911	23522
DB01179	81
DB00787	9915
DB00188	4836
DB00997	4303
DB08860	9143
DB00882	1595
DB00755	25987
DB01024	4077
DB08865	10444
DB00206	57192
DB00188	3964
DB00445	23536
DB08911	3315
DB00694	4668
DB01010	7850
DB00367	55062
DB08860	7108
DB09020	28962
DB08865	10133
DB00523	8878
DB00947	4125
DB01092	63925
DB00443	23212
DB08860	51599
DB00457	58472
DB02546	84079
DB00810	388650
DB01204	6293
DB00206	1022
DB00585	79187
DB01204	55620
DB08901	5255
DB00481	9022
DB00481	57326
DB00305	4616
DB00441	3725
DB00541	5829
DB01024	8349
DB00947	55620
DB00990	7358
DB08974	7159
DB01204	3383
DB09020	3043
DB00947	5921
DB01177	27352
DB01034	11080
DB02546	115201
DB00426	10732
DB01103	51094
DB00993	23536
DB00441	56940
DB00647	5058
DB00530	2261
DB00434	1647
DB00972	5627
DB00358	54541
DB00441	26152
DB06803	3300
DB01239	79071
DB00643	56005
DB06287	4312
DB00928	25805
DB00970	2987
DB01179	79947
DB06287	51232
DB00641	9648
DB00783	8655
DB00223	3315
DB01179	10398
DB01103	10745
DB01177	3815
DB01590	1491
DB01234	6195
DB01412	5743
DB00541	754
DB01034	3508
DB01204	355
DB02546	3157
DB00445	393
DB01406	2745
DB01041	6603
DB00091	57761
DB01092	4289
DB00679	6713
DB00188	8480
DB00188	11319
DB06803	8444
DB00162	23588
DB00170	63925
DB00694	2747
DB01268	54541
DB00420	3156
DB00347	4851
DB00762	1845
DB04868	3909
DB00641	55008
DB06803	25948
DB08916	25809
DB00374	23161
DB00637	3156
DB00679	3988
DB01195	3162
DB00361	3628
DB00170	27297
DB01149	1001
DB01103	8804
DB01179	8754
DB00188	55219
DB00570	9531
DB00523	5359
DB00697	1021
DB00877	9812
DB06803	3156
DB00539	23131
DB00724	23212
DB01188	25805
DB00641	3725
DB08860	9913
DB00570	284119
DB01149	10898
DB00756	26036
DB00170	4792
DB00374	983
DB00585	2263
DB00381	3988
DB00877	8720
DB00997	11197
DB00305	3105
DB00441	3108
DB00623	2224
DB01008	84722
DB00523	92342
DB01034	51307
DB01095	5525
DB01188	664
DB01204	7852
DB00947	6622
DB06803	7050
DB01177	3032
DB01590	4791
DB00773	8651
DB04865	6617
DB00869	25
DB00970	23556
DB00242	7538
DB00374	901
DB01204	230
DB01254	10057
DB02546	5331
DB00445	5257
DB00982	54502
DB01413	10551
DB01092	26747
DB00822	55818
DB01024	7538
DB00970	7020
DB01235	1301
DB01396	1105
DB01092	64376
DB01179	6804
DB00444	64428
DB01273	4883
DB01222	1475
DB00481	5997
DB08911	9324
DB01200	9695
DB08881	5164
DB00309	5971
DB01590	4189
DB00188	8227
DB09020	4780
DB00947	25901
DB09020	22823
DB00997	2747
DB00170	650
DB00591	51422
DB00445	5971
DB01229	55011
DB01406	6696
DB08901	57658
DB08916	7050
DB00970	54438
DB01016	12
DB00412	6908
DB01396	3964
DB01158	5627
DB08912	51268
DB06804	8565
DB00445	1950
DB00970	6616
DB01229	8900
DB01030	57406
DB01229	8344
DB01030	2920
DB09020	1301
DB01034	25888
DB04865	8480
DB00923	23386
DB01024	57658
DB00305	200081
DB00390	5194
DB01204	727
DB00570	1781
DB00997	1290
DB00091	55254
DB01179	23210
DB08916	79685
DB00242	896
DB00390	9821
DB00361	51719
DB01177	116985
DB08946	4792
DB00367	1176
DB06287	9924
DB01030	79600
DB00588	7763
DB00444	2274
DB00091	727
DB00877	6451
DB00234	4850
DB00679	1831
DB08912	4711
DB00643	4851
DB00928	1026
DB00783	11001
DB00507	2920
DB00415	336
DB00928	1050
DB01053	10775
DB01234	5331
DB01179	55357
DB00915	4780
DB01590	7538
DB00928	8878
DB01578	8800
DB00091	6472
DB04842	9415
DB01103	221981
DB00188	5997
DB01366	22794
DB00982	92342
DB00970	54919
DB01241	10962
DB01618	7074
DB00523	79071
DB00305	152559
DB00188	10962
DB00091	2804
DB01590	26036
DB01254	9053
DB00679	7030
DB00374	23075
DB01394	5900
DB00928	1647
DB08911	10493
DB00997	5058
DB00523	9334
DB08604	4864
DB04868	84890
DB01103	5357
DB00694	2852
DB00928	65986
DB00762	896
DB01008	142
DB00810	8321
DB08877	1859
DB00585	29890
DB06803	6520
DB01222	4118
DB00882	1891
DB01188	5526
DB06698	4638
DB00170	1647
DB01034	8821
DB01234	8974
DB01234	5580
DB00762	29960
DB00928	26512
DB00305	7268
DB01034	206358
DB00601	7538
DB00694	2664
DB00602	10797
DB00997	5147
DB00374	7030
DB01112	5627
DB00928	23670
DB00390	9988
DB00530	23536
DB01394	7168
DB08860	55793
DB01176	56924
DB01590	5971
DB08865	79735
DB01590	5170
DB06804	7494
DB00987	8726
DB00780	79947
DB00679	5870
DB09020	23210
DB00643	3693
DB00997	4200
DB00091	440
DB01030	10039
DB02546	81544
DB00970	843
DB00982	5699
DB00810	23335
DB00305	81576
DB01234	51005
DB01177	23654
DB09020	374
DB00602	6520
DB09020	8870
DB00170	7286
DB04948	8091
DB00332	116832
DB00518	3930
DB00904	9170
DB00441	2582
DB01177	25809
DB01047	23338
DB08881	868
DB00762	4783
DB01064	5359
DB01074	1847
DB01254	9203
