:START_ID(Anatomy)	:END_ID(Gene)
UBERON:0000992	85301
UBERON:0000992	1307
UBERON:0001295	8905
UBERON:0000948	5157
UBERON:0002082	84696
UBERON:0000992	222696
UBERON:0002030	9652
UBERON:0000948	64087
UBERON:0002081	4946
UBERON:0002046	84267
UBERON:0002107	83875
UBERON:0001235	1936
UBERON:0003126	1314
UBERON:0002369	11186
UBERON:0001044	152815
UBERON:0001225	65125
UBERON:0000948	84304
UBERON:0001891	6014
UBERON:0000007	6335
UBERON:0000473	199745
UBERON:0002369	3915
UBERON:0000995	2331
UBERON:0001013	83443
UBERON:0000057	5970
UBERON:0000473	169026
UBERON:0001891	8933
UBERON:0002107	80201
UBERON:0002240	51315
UBERON:0002037	9722
UBERON:0000992	164091
UBERON:0002367	132671
UBERON:0001896	84249
UBERON:0001235	9217
UBERON:0002081	116362
UBERON:0002030	80352
UBERON:0000996	26509
UBERON:0001044	8764
UBERON:0000996	23543
UBERON:0002367	8764
UBERON:0000473	22911
UBERON:0001896	1964
UBERON:0000948	4166
UBERON:0000992	2944
UBERON:0002037	6456
UBERON:0001675	221178
UBERON:0001235	347862
UBERON:0001675	91
UBERON:0002046	10279
UBERON:0001044	1318
UBERON:0001296	118429
UBERON:0000178	9086
UBERON:0001013	26155
UBERON:0001296	1756
UBERON:0001896	91404
UBERON:0000955	221711
UBERON:0000955	5096
UBERON:0002371	10409
UBERON:0002369	113
UBERON:0000997	11211
UBERON:0000955	26084
UBERON:0002082	51059
UBERON:0001896	23787
UBERON:0001296	199221
UBERON:0002240	5516
UBERON:0001013	84439
UBERON:0000473	84193
UBERON:0002030	5609
UBERON:0000992	148479
UBERON:0000473	83659
UBERON:0001893	6624
UBERON:0000178	58510
UBERON:0001893	5909
UBERON:0002048	8463
UBERON:0000997	10857
UBERON:0000057	7204
UBERON:0002048	79961
UBERON:0002048	51421
UBERON:0002185	2296
UBERON:0001013	148479
UBERON:0001235	30817
UBERON:0000992	84432
UBERON:0000992	728194
UBERON:0001296	9132
UBERON:0000997	8668
UBERON:0002107	23193
UBERON:0000007	59352
UBERON:0002048	7855
UBERON:0001896	6750
UBERON:0000002	30061
UBERON:0001675	10367
UBERON:0000002	3678
UBERON:0002048	57519
UBERON:0001295	9124
UBERON:0002185	2222
UBERON:0002369	10936
UBERON:0000178	5499
UBERON:0001044	4357
UBERON:0002046	81706
UBERON:0002048	285761
UBERON:0000178	51013
UBERON:0000997	3119
UBERON:0000029	23225
UBERON:0000473	84525
UBERON:0000992	4692
UBERON:0000029	24149
UBERON:0002369	80833
UBERON:0000997	9882
UBERON:0000473	56171
UBERON:0001235	10644
UBERON:0001891	80333
UBERON:0001296	8309
UBERON:0000057	55081
UBERON:0000057	26005
UBERON:0000057	25798
UBERON:0002240	7957
UBERON:0002367	254394
UBERON:0000955	58526
UBERON:0002369	7307
UBERON:0002369	10220
UBERON:0001296	257397
UBERON:0001295	7171
UBERON:0002048	375
UBERON:0001044	8501
UBERON:0001135	6742
UBERON:0001295	55830
UBERON:0001013	643418
UBERON:0002369	475
UBERON:0002240	9413
UBERON:0000992	5108
UBERON:0002185	96459
UBERON:0001675	7402
UBERON:0000007	9988
UBERON:0002240	388135
UBERON:0001891	51451
UBERON:0002082	404093
UBERON:0001295	9733
UBERON:0000029	9180
UBERON:0001135	10095
UBERON:0000002	6117
UBERON:0002367	646450
UBERON:0001893	23365
UBERON:0000992	6122
UBERON:0002367	3712
UBERON:0001296	1266
UBERON:0002369	64175
UBERON:0000992	10761
UBERON:0000007	55520
UBERON:0002037	9543
UBERON:0002240	57231
UBERON:0000948	5465
UBERON:0001013	2058
UBERON:0001044	1950
UBERON:0000997	1212
UBERON:0000002	84132
UBERON:0001891	81034
UBERON:0000955	6271
UBERON:0002240	55916
UBERON:0002030	10534
UBERON:0000473	23070
UBERON:0000955	5110
UBERON:0000029	914
UBERON:0002046	29984
UBERON:0000955	1267
UBERON:0002082	2110
UBERON:0001891	388662
UBERON:0001891	10777
UBERON:0000948	252995
UBERON:0001044	1675
UBERON:0002107	64135
UBERON:0000178	9015
UBERON:0001235	4782
UBERON:0001296	79868
UBERON:0001675	113177
UBERON:0000178	140688
UBERON:0002240	358
UBERON:0001135	6238
UBERON:0000955	256471
UBERON:0002367	55054
UBERON:0001044	8677
UBERON:0002030	3206
UBERON:0002082	9958
UBERON:0002369	49856
UBERON:0002030	9274
UBERON:0001225	683
UBERON:0002107	23576
UBERON:0002107	10148
UBERON:0000057	26053
UBERON:0002046	6640
UBERON:0001893	149111
UBERON:0001235	1635
UBERON:0001235	4609
UBERON:0001235	10402
UBERON:0000992	64412
UBERON:0002030	4756
UBERON:0002107	284083
UBERON:0002048	3638
UBERON:0000948	10245
UBERON:0002369	146923
UBERON:0000178	6840
UBERON:0001891	203228
UBERON:0001891	43
UBERON:0001296	51230
UBERON:0000948	23410
UBERON:0000955	164395
UBERON:0002030	80264
UBERON:0000178	343171
UBERON:0000997	6282
UBERON:0002371	945
UBERON:0001896	51231
UBERON:0002240	23564
UBERON:0001891	116138
UBERON:0001013	185
UBERON:0000029	6603
UBERON:0000948	147808
UBERON:0003126	6016
UBERON:0000955	1006
UBERON:0000178	79668
UBERON:0000997	4033
UBERON:0002240	1837
UBERON:0001896	5521
UBERON:0000007	10956
UBERON:0002030	4013
UBERON:0001296	138050
UBERON:0000007	84861
UBERON:0002107	3698
UBERON:0001295	90333
UBERON:0001891	1995
UBERON:0001896	3996
UBERON:0002037	4149
UBERON:0002107	169355
UBERON:0000955	259217
UBERON:0002185	84171
UBERON:0001044	4256
UBERON:0000955	3628
UBERON:0000178	259197
UBERON:0000007	79665
UBERON:0000178	6729
UBERON:0002046	27250
UBERON:0002030	10869
UBERON:0002107	91445
UBERON:0002048	84689
UBERON:0002367	102724536
UBERON:0000948	8076
UBERON:0002240	4638
UBERON:0002371	2305
UBERON:0002369	7035
UBERON:0002369	340385
UBERON:0000955	51062
UBERON:0000057	54464
UBERON:0000473	5888
UBERON:0000992	340075
UBERON:0002240	1501
UBERON:0001296	4928
UBERON:0001296	170506
UBERON:0000948	23516
UBERON:0001891	160518
UBERON:0002371	132243
UBERON:0000057	57117
UBERON:0000473	81857
UBERON:0000992	2356
UBERON:0001891	23032
UBERON:0000473	27300
UBERON:0002369	150350
UBERON:0002369	29123
UBERON:0001295	9923
UBERON:0001013	7077
UBERON:0000997	10730
UBERON:0002371	3161
UBERON:0000473	152586
UBERON:0002369	55179
UBERON:0001044	3543
UBERON:0002371	23389
UBERON:0001893	5087
UBERON:0002107	2658
UBERON:0002081	5606
UBERON:0000997	84624
UBERON:0002046	26234
UBERON:0001295	1903
UBERON:0002371	84318
UBERON:0001235	5817
UBERON:0002369	84172
UBERON:0001296	8493
UBERON:0000948	9577
UBERON:0001296	4222
UBERON:0000948	165904
UBERON:0001896	140739
UBERON:0001896	22802
UBERON:0000948	28962
UBERON:0000948	124637
UBERON:0001235	79770
UBERON:0000057	55244
UBERON:0000007	56267
UBERON:0000178	11024
UBERON:0001225	84681
UBERON:0000997	7027
UBERON:0000948	64983
UBERON:0000178	7011
UBERON:0002081	467
UBERON:0002082	171024
UBERON:0000029	5777
UBERON:0000029	60436
UBERON:0002369	51018
UBERON:0000996	55328
UBERON:0002369	56269
UBERON:0002046	84310
UBERON:0001044	79589
UBERON:0002369	54910
UBERON:0000955	401647
UBERON:0002037	5581
UBERON:0000955	314
UBERON:0002046	51292
UBERON:0000473	221264
UBERON:0002240	85300
UBERON:0002371	10926
UBERON:0002369	11064
UBERON:0002081	342926
UBERON:0002107	221749
UBERON:0000178	359
UBERON:0002107	5426
UBERON:0002081	682
UBERON:0000057	57649
UBERON:0002037	51547
UBERON:0003126	9933
UBERON:0002030	10009
UBERON:0000473	84455
UBERON:0000029	2532
UBERON:0001013	89932
UBERON:0002240	7077
UBERON:0001225	7029
UBERON:0002048	100507436
UBERON:0000473	220047
UBERON:0000002	10549
UBERON:0000029	54851
UBERON:0002081	343450
UBERON:0000997	284207
UBERON:0000997	54751
UBERON:0000473	29083
UBERON:0001235	221395
UBERON:0002369	3725
UBERON:0002369	402778
UBERON:0000002	79987
UBERON:0000178	339559
UBERON:0000948	762
UBERON:0002371	9488
UBERON:0002037	100533181
UBERON:0000473	196051
UBERON:0001225	57210
UBERON:0002107	220032
UBERON:0001044	64332
UBERON:0000473	1911
UBERON:0001295	113763
UBERON:0000029	10125
UBERON:0002081	388962
UBERON:0000002	9936
UBERON:0000955	23037
UBERON:0000992	167153
UBERON:0002371	23476
UBERON:0000995	79188
UBERON:0000997	4267
UBERON:0002048	1846
UBERON:0000057	26010
UBERON:0001296	5737
UBERON:0001013	10400
UBERON:0001013	5780
UBERON:0002037	80205
UBERON:0001296	10336
UBERON:0001235	10516
UBERON:0002082	5782
UBERON:0001675	4135
UBERON:0000178	7846
UBERON:0002371	80709
UBERON:0002081	7957
UBERON:0001225	79767
UBERON:0000473	4009
UBERON:0002371	11031
UBERON:0001296	3135
UBERON:0000002	53827
UBERON:0002081	1909
UBERON:0001893	3992
UBERON:0001675	1665
UBERON:0000955	56906
UBERON:0000473	25862
UBERON:0002369	222642
UBERON:0000955	92715
UBERON:0000955	2209
UBERON:0002046	256764
UBERON:0001891	9530
UBERON:0000007	54942
UBERON:0001044	10380
UBERON:0000955	57489
UBERON:0002107	8895
UBERON:0001225	4705
UBERON:0000057	55118
UBERON:0001013	135112
UBERON:0002082	114769
UBERON:0002030	10319
UBERON:0002046	23705
UBERON:0002046	145814
UBERON:0002371	84131
UBERON:0001296	904
UBERON:0002240	51426
UBERON:0000007	2899
UBERON:0002048	10103
UBERON:0001891	2628
UBERON:0001893	6844
UBERON:0001891	9663
UBERON:0002046	51098
UBERON:0001235	10384
UBERON:0001891	26470
UBERON:0002048	3821
UBERON:0000948	79184
UBERON:0000007	2098
UBERON:0001896	20
UBERON:0001296	23704
UBERON:0001896	283450
UBERON:0000029	54814
UBERON:0002367	2346
UBERON:0002369	200081
UBERON:0001893	9844
UBERON:0000002	3491
UBERON:0002107	8508
UBERON:0001675	139341
UBERON:0001891	84890
UBERON:0000473	1750
UBERON:0001675	2212
UBERON:0001675	23582
UBERON:0000029	26279
UBERON:0001891	56262
UBERON:0001296	10802
UBERON:0002107	219
UBERON:0000057	112752
UBERON:0002081	2395
UBERON:0002037	3815
UBERON:0000992	7398
UBERON:0000473	7443
UBERON:0001295	55676
UBERON:0002107	91614
UBERON:0000178	57050
UBERON:0000178	126326
UBERON:0002107	64093
UBERON:0001296	23483
UBERON:0002048	10653
UBERON:0000002	6205
UBERON:0002046	54970
UBERON:0000997	132864
UBERON:0002240	6717
UBERON:0000948	8394
UBERON:0002369	23683
UBERON:0000178	10745
UBERON:0000029	10922
UBERON:0001225	9766
UBERON:0001295	3235
UBERON:0001044	4695
UBERON:0001675	221981
UBERON:0001891	4858
UBERON:0002367	51292
UBERON:0001896	23091
UBERON:0000997	307
UBERON:0002107	1984
UBERON:0000007	29122
UBERON:0000948	22875
UBERON:0000996	56681
UBERON:0002048	10541
UBERON:0000002	10516
UBERON:0001013	79073
UBERON:0000955	6713
UBERON:0002030	4258
UBERON:0001893	79673
UBERON:0001891	8605
UBERON:0002048	9989
UBERON:0002030	5738
UBERON:0000948	51429
UBERON:0002048	3912
UBERON:0001896	8850
UBERON:0001896	27254
UBERON:0000178	5993
UBERON:0003126	3149
UBERON:0002369	11218
UBERON:0000473	23175
UBERON:0000473	80127
UBERON:0001296	55835
UBERON:0001675	91851
UBERON:0000178	3433
UBERON:0002369	3757
UBERON:0002030	148479
UBERON:0001225	6414
UBERON:0000992	79966
UBERON:0001295	840
UBERON:0000002	65062
UBERON:0003126	57489
UBERON:0000029	342892
UBERON:0000948	11235
UBERON:0000997	5874
UBERON:0002369	23114
UBERON:0001891	143425
UBERON:0000002	79925
UBERON:0001044	1364
UBERON:0000178	7697
UBERON:0002371	283948
UBERON:0002369	3635
UBERON:0000002	57209
UBERON:0002371	80896
UBERON:0002107	157638
UBERON:0003126	8795
UBERON:0001296	1264
UBERON:0001013	7291
UBERON:0002081	54516
UBERON:0002371	6117
UBERON:0002037	84451
UBERON:0002030	158584
UBERON:0001675	84302
UBERON:0002082	3384
UBERON:0000057	79056
UBERON:0001225	9813
UBERON:0000955	2774
UBERON:0002369	8809
UBERON:0001235	3134
UBERON:0002030	10078
UBERON:0001044	54942
UBERON:0000992	25913
UBERON:0000002	1001
UBERON:0000992	56916
UBERON:0002046	199746
UBERON:0001225	26040
UBERON:0001225	400916
UBERON:0001296	254048
UBERON:0000178	84033
UBERON:0000473	79819
UBERON:0002046	27109
UBERON:0000473	375593
UBERON:0001296	10308
UBERON:0001295	7706
UBERON:0000002	5500
UBERON:0002082	130827
UBERON:0001675	875
UBERON:0001893	23127
UBERON:0002037	10938
UBERON:0002369	80343
UBERON:0000178	65999
UBERON:0000997	7130
UBERON:0003126	221091
UBERON:0002185	3937
UBERON:0000948	91607
UBERON:0000473	55211
UBERON:0000029	23218
UBERON:0000057	57648
UBERON:0001044	113235
UBERON:0001135	51330
UBERON:0002107	6505
UBERON:0000029	3082
UBERON:0001044	23242
UBERON:0000955	83989
UBERON:0002081	50808
UBERON:0000955	114569
UBERON:0000955	142680
UBERON:0001896	5747
UBERON:0002369	176
UBERON:0002371	51535
UBERON:0000473	55764
UBERON:0001013	4076
UBERON:0000007	130940
UBERON:0000057	1662
UBERON:0001225	6183
UBERON:0000992	6907
UBERON:0000029	165
UBERON:0002030	8662
UBERON:0000955	25900
UBERON:0001013	3868
UBERON:0000473	55704
UBERON:0000992	5768
UBERON:0000955	7379
UBERON:0000057	8412
UBERON:0000029	339541
UBERON:0001235	83594
UBERON:0000948	79770
UBERON:0002081	171024
UBERON:0002371	6790
UBERON:0000955	23671
UBERON:0002081	517
UBERON:0000995	7431
UBERON:0001296	54510
UBERON:0002369	1072
UBERON:0001893	23673
UBERON:0000473	81491
UBERON:0000997	5648
UBERON:0000178	7770
UBERON:0002081	10252
UBERON:0000057	285636
UBERON:0000997	51083
UBERON:0002367	155054
UBERON:0000996	6599
UBERON:0001013	83590
UBERON:0001235	23210
UBERON:0002048	11170
UBERON:0000002	8846
UBERON:0000057	7871
UBERON:0001296	3241
UBERON:0002107	28990
UBERON:0002030	23654
UBERON:0000948	4878
UBERON:0001295	203062
UBERON:0000948	6258
UBERON:0000473	653550
UBERON:0000178	8161
UBERON:0000948	140706
UBERON:0000029	81567
UBERON:0002369	275
UBERON:0000992	167555
UBERON:0000029	256949
UBERON:0001013	9950
UBERON:0002367	6902
UBERON:0001135	6897
UBERON:0001675	25844
UBERON:0001225	57142
UBERON:0001893	23204
UBERON:0000955	197342
UBERON:0001893	9915
UBERON:0002371	144404
UBERON:0002185	58503
UBERON:0001675	1303
UBERON:0000029	1120
UBERON:0002240	9604
UBERON:0001896	23093
UBERON:0000178	10207
UBERON:0003126	59352
UBERON:0001891	3267
UBERON:0000948	2321
UBERON:0000955	162466
UBERON:0000997	3223
UBERON:0002369	653140
UBERON:0000007	84277
UBERON:0000473	23493
UBERON:0001044	27102
UBERON:0000178	55262
UBERON:0000178	9766
UBERON:0001044	59084
UBERON:0000997	51105
UBERON:0000002	2744
UBERON:0002185	4146
UBERON:0002030	23022
UBERON:0002046	129685
UBERON:0000948	57169
UBERON:0000473	5764
UBERON:0002369	2827
UBERON:0000057	23398
UBERON:0002369	89822
UBERON:0001013	8036
UBERON:0000007	55628
UBERON:0002369	85409
UBERON:0002369	9111
UBERON:0002107	3700
UBERON:0001891	84932
UBERON:0001135	4312
UBERON:0001135	858
UBERON:0002107	22949
UBERON:0001296	975
UBERON:0001296	3836
UBERON:0000473	10881
UBERON:0000992	55040
UBERON:0002037	11180
UBERON:0002369	54329
UBERON:0000029	7106
UBERON:0001044	1632
UBERON:0001296	9645
UBERON:0002371	5313
UBERON:0002369	10781
UBERON:0001044	11264
UBERON:0000057	5033
UBERON:0002037	100101267
UBERON:0000029	6793
UBERON:0001235	11282
UBERON:0000007	203228
UBERON:0002046	56943
UBERON:0001013	23556
UBERON:0000029	121006
UBERON:0002369	8631
UBERON:0000948	2621
UBERON:0002371	91862
UBERON:0002107	118788
UBERON:0000955	115752
UBERON:0002037	22997
UBERON:0002037	9515
UBERON:0002037	767
UBERON:0000007	26267
UBERON:0002185	84629
UBERON:0000178	3732
UBERON:0000473	347736
UBERON:0000057	80760
UBERON:0001675	85465
UBERON:0003126	6746
UBERON:0001675	83608
UBERON:0002369	4636
UBERON:0000997	121643
UBERON:0001044	167691
UBERON:0002369	25926
UBERON:0002371	196385
UBERON:0001044	5537
UBERON:0001891	253982
UBERON:0000473	56155
UBERON:0002240	83544
UBERON:0002107	91133
UBERON:0001893	29106
UBERON:0001295	6788
UBERON:0002240	8100
UBERON:0000992	152518
UBERON:0002046	10879
UBERON:0001675	55425
UBERON:0001295	81562
UBERON:0000007	6829
UBERON:0000007	2664
UBERON:0000997	6649
UBERON:0000948	9556
UBERON:0000057	80208
UBERON:0002369	9096
UBERON:0003126	254956
UBERON:0002369	161742
UBERON:0002369	83893
UBERON:0002240	5924
UBERON:0000473	379
UBERON:0002107	245908
UBERON:0001891	5478
UBERON:0001013	6193
UBERON:0002030	121391
UBERON:0002081	152273
UBERON:0000473	79846
UBERON:0002030	84262
UBERON:0003126	79876
UBERON:0002240	7852
UBERON:0000948	9342
UBERON:0001295	1912
UBERON:0000997	84733
UBERON:0000955	8526
UBERON:0000473	24144
UBERON:0001235	51097
UBERON:0001675	3897
UBERON:0002369	79968
UBERON:0001013	8412
UBERON:0000997	3909
UBERON:0000997	57381
UBERON:0002037	7204
UBERON:0001135	9638
UBERON:0000997	3861
UBERON:0002046	388335
UBERON:0002107	201232
UBERON:0000997	165918
UBERON:0000992	64172
UBERON:0002037	7008
UBERON:0002048	55691
UBERON:0001675	143684
UBERON:0001135	3267
UBERON:0000473	64708
UBERON:0000178	4905
UBERON:0002371	81628
UBERON:0001891	29886
UBERON:0000178	57642
UBERON:0000997	23002
UBERON:0002030	51619
UBERON:0001044	57186
UBERON:0000007	93594
UBERON:0000948	284723
UBERON:0000473	414157
UBERON:0001675	58472
UBERON:0000473	123803
UBERON:0002240	9117
UBERON:0000473	151648
UBERON:0000955	149041
UBERON:0000057	84898
UBERON:0002367	800
UBERON:0000178	9935
UBERON:0001235	9231
UBERON:0003126	8870
UBERON:0000997	64747
UBERON:0002046	348303
UBERON:0000473	57154
UBERON:0002367	388886
UBERON:0002240	22920
UBERON:0002369	316
UBERON:0002030	29914
UBERON:0002240	57531
UBERON:0001296	1122
UBERON:0000057	64766
UBERON:0000002	80853
UBERON:0001135	6259
UBERON:0000029	5411
UBERON:0000178	4864
UBERON:0001013	79465
UBERON:0002046	23641
UBERON:0001013	100653515
UBERON:0002037	51062
UBERON:0002367	3673
UBERON:0000473	51244
UBERON:0000997	833
UBERON:0000992	388633
UBERON:0002107	26469
UBERON:0000029	5293
UBERON:0000007	100293516
UBERON:0001891	1272
UBERON:0002046	4915
UBERON:0002046	374403
UBERON:0001013	84135
UBERON:0001044	5771
UBERON:0000178	7805
UBERON:0000948	6284
UBERON:0000007	51669
UBERON:0002082	183
UBERON:0002367	651
UBERON:0001893	56172
UBERON:0000029	10780
UBERON:0002240	796
UBERON:0000992	1611
UBERON:0000007	122481
UBERON:0001675	3359
UBERON:0002037	23462
UBERON:0000996	84859
UBERON:0002371	23770
UBERON:0000473	10960
UBERON:0001891	105
UBERON:0000178	27433
UBERON:0001896	8622
UBERON:0002369	133308
UBERON:0001896	340554
UBERON:0002046	6249
UBERON:0001295	581
UBERON:0000029	4837
UBERON:0001891	56848
UBERON:0002081	55810
UBERON:0002371	23306
UBERON:0002367	2274
UBERON:0000995	57608
UBERON:0000007	5228
UBERON:0001044	5576
UBERON:0002081	1286
UBERON:0002037	81559
UBERON:0000057	154743
UBERON:0003126	79669
UBERON:0001225	79876
UBERON:0000007	11094
UBERON:0002048	1003
UBERON:0000948	54819
UBERON:0000996	29934
UBERON:0002369	79707
UBERON:0001295	23524
UBERON:0002046	51115
UBERON:0000997	79092
UBERON:0001235	51259
UBERON:0002081	23187
UBERON:0001891	340481
UBERON:0000995	38
UBERON:0002082	140893
UBERON:0002369	54456
UBERON:0000007	741
UBERON:0000029	64005
UBERON:0002081	8639
UBERON:0001295	4833
UBERON:0002371	10717
UBERON:0001225	84245
UBERON:0002369	3640
UBERON:0001013	8975
UBERON:0000178	6483
UBERON:0000473	6261
UBERON:0000955	192669
UBERON:0000029	90865
UBERON:0002367	152485
UBERON:0002369	90060
UBERON:0001893	7531
UBERON:0000007	5451
UBERON:0000057	8976
UBERON:0002082	2626
UBERON:0002369	575
UBERON:0001296	8886
UBERON:0002037	51046
UBERON:0002030	4921
UBERON:0001135	5646
UBERON:0002030	23541
UBERON:0000992	23742
UBERON:0002030	3321
UBERON:0000948	55111
UBERON:0001013	6711
UBERON:0000955	56903
UBERON:0002240	369
UBERON:0000178	146429
UBERON:0000178	144097
UBERON:0001296	51163
UBERON:0001296	2263
UBERON:0000995	1287
UBERON:0000996	1824
UBERON:0002082	55222
UBERON:0001891	25953
UBERON:0000996	64123
UBERON:0001044	221806
UBERON:0002240	481
UBERON:0001675	11037
UBERON:0003126	9058
UBERON:0000955	343637
UBERON:0000996	7112
UBERON:0002371	55167
UBERON:0000955	401145
UBERON:0000007	23136
UBERON:0002369	10024
UBERON:0002107	2040
UBERON:0000997	51385
UBERON:0001891	282809
UBERON:0000057	7010
UBERON:0000029	8740
UBERON:0002046	728656
UBERON:0001135	2896
UBERON:0000178	23094
UBERON:0002369	7469
UBERON:0002046	23530
UBERON:0002107	51441
UBERON:0000007	25789
UBERON:0000057	57343
UBERON:0002369	57379
UBERON:0002369	55033
UBERON:0000948	55151
UBERON:0001296	580
UBERON:0000178	51172
UBERON:0000029	114757
UBERON:0000948	23034
UBERON:0002046	1113
UBERON:0002367	51449
UBERON:0000955	219790
UBERON:0001013	125981
UBERON:0002037	10123
UBERON:0002367	340895
UBERON:0002369	114034
UBERON:0000955	51299
UBERON:0002369	397
UBERON:0000955	114822
UBERON:0002240	6536
UBERON:0002371	50807
UBERON:0000948	23608
UBERON:0000992	80204
UBERON:0002369	9940
UBERON:0000473	55770
UBERON:0000473	10445
UBERON:0000996	23268
UBERON:0000948	56922
UBERON:0000029	51554
UBERON:0002081	11331
UBERON:0002037	3756
UBERON:0000948	58
UBERON:0000948	9255
UBERON:0000178	7673
UBERON:0002367	27151
UBERON:0000057	9518
UBERON:0002107	93436
UBERON:0001013	3654
UBERON:0000992	5997
UBERON:0002369	79915
UBERON:0000992	23428
UBERON:0001044	90427
UBERON:0000178	2057
UBERON:0001675	8611
UBERON:0002185	10327
UBERON:0002037	11133
UBERON:0000057	9122
UBERON:0000997	1388
UBERON:0000002	83439
UBERON:0002082	10234
UBERON:0002107	23197
UBERON:0002369	10410
UBERON:0003126	64747
UBERON:0000057	56243
UBERON:0002037	10587
UBERON:0001891	9040
UBERON:0001675	3841
UBERON:0002048	256394
UBERON:0000955	9920
UBERON:0000029	11132
UBERON:0002369	283989
UBERON:0000948	7075
UBERON:0001675	3696
UBERON:0000057	25928
UBERON:0001675	25800
UBERON:0001235	80381
UBERON:0000178	95681
UBERON:0000997	10274
UBERON:0001135	7298
UBERON:0000057	8578
UBERON:0000029	157
UBERON:0000002	79443
UBERON:0002185	10875
UBERON:0002030	2099
UBERON:0000473	728403
UBERON:0000948	55833
UBERON:0000057	633
UBERON:0000948	6513
UBERON:0001295	55634
UBERON:0000955	399947
UBERON:0002037	339768
UBERON:0002367	2813
UBERON:0001235	10452
UBERON:0002082	5573
UBERON:0002369	10627
UBERON:0000029	7092
UBERON:0001013	51338
UBERON:0000057	285237
UBERON:0001013	3655
UBERON:0002240	4857
UBERON:0000997	54815
UBERON:0001296	1687
UBERON:0002030	55765
UBERON:0001295	84159
UBERON:0000178	4317
UBERON:0002369	130502
UBERON:0002371	30011
UBERON:0001013	153090
UBERON:0000473	10048
UBERON:0000992	649
UBERON:0000992	51186
UBERON:0001296	4076
UBERON:0001235	81848
UBERON:0001675	91653
UBERON:0001896	79817
UBERON:0000955	10621
UBERON:0001675	57381
UBERON:0002369	55008
UBERON:0001013	667
UBERON:0001296	6671
UBERON:0001295	84365
UBERON:0000002	285382
UBERON:0002037	25948
UBERON:0000057	23161
UBERON:0001296	23609
UBERON:0000948	844
UBERON:0000178	55501
UBERON:0000007	3268
UBERON:0000997	4175
UBERON:0000955	100101467
UBERON:0000948	6259
UBERON:0000997	11123
UBERON:0002107	26517
UBERON:0002037	10116
UBERON:0000955	158405
UBERON:0001896	158747
UBERON:0001295	7472
UBERON:0001296	55209
UBERON:0000007	7733
UBERON:0000948	2107
UBERON:0002107	23788
UBERON:0000002	2335
UBERON:0000473	86
UBERON:0000948	2624
UBERON:0001013	8754
UBERON:0002369	60676
UBERON:0002082	10105
UBERON:0001896	26059
UBERON:0001235	152579
UBERON:0000007	5432
UBERON:0003126	7264
UBERON:0001225	4437
UBERON:0000473	57282
UBERON:0000002	5359
UBERON:0002081	28971
UBERON:0001013	66002
UBERON:0000178	126259
UBERON:0001235	54928
UBERON:0002081	5465
UBERON:0000007	9295
UBERON:0002240	81631
UBERON:0002037	5354
UBERON:0000992	2939
UBERON:0000992	79931
UBERON:0003126	200958
UBERON:0002369	81539
UBERON:0000002	79070
UBERON:0002367	8622
UBERON:0002185	54829
UBERON:0001235	136895
UBERON:0001893	50813
UBERON:0000178	7171
UBERON:0000473	57562
UBERON:0002240	26045
UBERON:0000029	246100
UBERON:0000029	5341
UBERON:0002082	10891
UBERON:0000002	79901
UBERON:0001675	1266
UBERON:0002367	25802
UBERON:0002048	1730
UBERON:0001896	89765
UBERON:0000948	126432
UBERON:0000955	321
UBERON:0000007	3841
UBERON:0000473	2222
UBERON:0001013	1796
UBERON:0000029	7756
UBERON:0002030	55536
UBERON:0002185	8544
UBERON:0000178	55653
UBERON:0002037	9655
UBERON:0000955	8482
UBERON:0000995	5501
UBERON:0002048	400757
UBERON:0000992	10058
UBERON:0000948	9551
UBERON:0003126	10899
UBERON:0002048	4811
UBERON:0002048	84106
UBERON:0003126	4084
UBERON:0002081	7871
UBERON:0000057	91304
UBERON:0000955	344838
UBERON:0001013	307
UBERON:0001675	4185
UBERON:0002030	151295
UBERON:0000002	154743
UBERON:0002048	132160
UBERON:0002185	2810
UBERON:0001296	22897
UBERON:0000007	9118
UBERON:0000057	374378
UBERON:0002030	22893
UBERON:0000057	54677
UBERON:0000002	905
UBERON:0001893	784
UBERON:0002030	5118
UBERON:0001891	57713
UBERON:0001135	23450
UBERON:0002371	57018
UBERON:0000007	9197
UBERON:0002046	79190
UBERON:0002048	2760
UBERON:0001013	65988
UBERON:0000178	1606
UBERON:0000955	163882
UBERON:0002107	1401
UBERON:0000473	344787
UBERON:0002037	7391
UBERON:0000002	3930
UBERON:0001675	3691
UBERON:0000473	117178
UBERON:0001235	65992
UBERON:0002081	51574
UBERON:0000029	5279
UBERON:0000029	123803
UBERON:0001013	7851
UBERON:0002081	84967
UBERON:0000029	27010
UBERON:0000057	9213
UBERON:0002240	183
UBERON:0000178	5686
UBERON:0002369	10717
UBERON:0002240	389337
UBERON:0001891	5824
UBERON:0000057	59277
UBERON:0001295	7414
UBERON:0001893	7280
UBERON:0001893	5601
UBERON:0002371	51427
UBERON:0001135	6396
UBERON:0002369	260436
UBERON:0002185	84229
UBERON:0000995	10457
UBERON:0000057	54838
UBERON:0002107	1579
UBERON:0000997	3269
UBERON:0000057	23194
UBERON:0000057	10782
UBERON:0001896	321
UBERON:0000473	646627
UBERON:0001891	50512
UBERON:0001295	79188
UBERON:0001225	65993
UBERON:0000057	4070
UBERON:0002240	55763
UBERON:0002369	51135
