:START_ID(Compound)	:END_ID(Gene)
DB00409	10969
DB01396	3275
DB04572	7538
DB00631	10013
DB06287	54733
DB01106	79080
DB00972	8050
DB00540	79902
DB00968	10797
DB00481	4144
DB08877	4927
DB04865	64854
DB00481	5255
DB00810	55012
DB00925	10112
DB00357	5696
DB01156	533
DB04865	79071
DB08912	54962
DB01254	6839
DB08912	2305
DB00754	22796
DB00602	55355
DB00445	1051
DB00541	994
DB00748	6253
DB00441	55734
DB00679	55388
DB00441	9801
DB00968	10146
DB02546	5699
DB06616	8607
DB00755	5898
DB00700	11073
DB02546	8454
DB00783	6657
DB08916	22794
DB00675	4927
DB08911	146909
DB01008	10013
DB00927	9133
DB01130	10112
DB00340	670
DB00390	9531
DB00641	9212
DB01623	10190
DB02546	9700
DB00227	4830
DB00146	991
DB01034	3956
DB00694	4792
DB08912	3976
DB04865	79143
DB08916	79707
DB01254	3337
DB00970	5018
DB01074	51154
DB08860	10465
DB00755	2958
DB00481	55226
DB01188	79866
DB00224	4282
DB00947	84617
DB00959	8061
DB00624	26520
DB00091	23234
DB00367	5696
DB00643	6821
DB06287	4043
DB00643	201229
DB00754	23406
DB01092	51097
DB01590	51121
DB00715	79019
DB00613	10112
DB08912	8318
DB00671	51021
DB00420	2146
DB00481	4605
DB08860	28977
DB08865	2237
DB08916	5036
DB01396	10434
DB00188	57819
DB00675	23223
DB06803	9134
DB06287	2958
DB00970	991
DB00882	2958
DB00206	51293
DB04868	949
DB01590	8508
DB01261	211
DB00196	9531
DB00854	3303
DB00928	5092
DB00260	51001
DB00669	11044
DB00227	79833
DB00970	79697
DB00317	51382
DB00444	23512
DB00877	6790
DB06287	79029
DB01103	10273
DB01235	7358
DB00324	5720
DB01234	10049
DB01030	7443
DB00704	8870
DB00445	27346
DB00180	8878
DB00715	23234
DB01296	9842
DB01243	8520
DB00987	9493
DB00444	1213
DB00563	23585
DB00091	11004
DB00444	22934
DB00305	23338
DB01114	22934
DB06710	6894
DB01024	1802
DB00539	10131
DB00947	83461
DB00762	701
DB06710	3486
DB02300	3028
DB00227	80746
DB08865	10038
DB06803	10432
DB00443	3280
DB01420	79902
DB08912	83461
DB01074	51495
DB01034	6636
DB09020	1666
DB08946	2274
DB00721	1738
DB00694	80335
DB00398	25976
DB08881	990
DB00643	8726
DB01273	10921
DB01620	79902
DB01034	1445
DB00982	4609
DB00928	11331
DB08604	9833
DB00563	83743
DB00857	50813
DB01024	9793
DB01273	3157
DB00773	9055
DB00854	4891
DB06803	6182
DB00854	9690
DB00987	22934
DB00390	10617
DB00762	9493
DB00990	976
DB00928	10935
DB00374	80746
DB01179	3202
DB00541	9518
DB00091	9401
DB00588	4088
DB01074	10592
DB01188	332
DB08860	10915
DB01179	8318
DB00261	7511
DB00570	8322
DB06589	5796
DB00857	10362
DB01119	57215
DB08912	4927
DB00762	79023
DB01261	114884
DB01296	4998
DB01204	79902
DB00928	5351
DB01177	6166
DB08881	3981
DB00441	146909
DB01032	701
DB01396	30968
DB01030	8202
DB01222	7358
DB00679	5019
DB01074	2997
DB01396	10535
DB00602	51203
DB01137	55893
DB00305	10973
DB01024	8241
DB01095	54881
DB08866	308
DB00547	51293
DB00390	6697
DB08912	131566
DB01273	51053
DB00715	7167
DB02546	6184
DB01222	11098
DB02546	10606
DB01254	8682
DB00923	79143
DB00863	6382
DB00398	9817
DB00441	60491
DB08860	6627
DB00947	29781
DB00206	1861
DB01177	9217
DB01059	80758
DB01074	55723
DB01622	79850
DB04786	976
DB00741	347902
DB00190	26520
DB00822	51021
DB06803	4833
DB00518	4172
DB00970	1662
DB01179	6146
DB00188	55635
DB08604	6839
DB01188	6877
DB00970	9531
DB04865	10376
DB01092	10329
DB01074	3978
DB00481	596
DB00468	9093
DB01074	8607
DB01179	2956
DB01092	8266
DB06803	7485
DB00091	10362
DB00518	51495
DB00783	6382
DB00305	991
DB01254	23076
DB00591	1345
DB00170	23095
DB01273	328
DB00878	5441
DB00762	4482
DB00563	9055
DB00601	6347
DB00508	4792
DB01176	10318
DB00367	3396
DB00793	9768
DB01188	5427
DB00445	5511
DB01034	10409
DB01234	9060
DB01030	4850
DB01254	5216
DB01156	6812
DB00390	2064
DB00854	637
DB04865	4615
DB00224	10813
DB01623	55226
DB00715	6839
DB01030	23214
DB00715	23076
DB01074	11065
DB00331	10190
DB06803	9768
DB06710	11007
DB01177	10668
DB00170	6787
DB01103	10915
DB00091	23463
DB00717	55759
DB00679	7443
DB00390	23076
DB00960	8569
DB00970	7398
DB00563	8480
DB00412	9133
DB01406	10947
DB01103	25
DB01137	26136
DB01034	4173
DB00461	5290
DB01229	51382
DB01179	55151
DB08916	23649
DB09020	6919
DB00223	7298
DB01421	9518
DB00688	55010
DB00374	5050
DB00445	55183
DB00204	55038
DB00762	11011
DB00398	9531
DB00481	64318
DB00641	80155
DB00242	4899
DB01034	55272
DB00398	55256
DB00995	5715
DB00441	55635
DB01098	4792
DB00774	23326
DB00970	200081
DB00679	5888
DB01436	9183
DB00626	26136
DB00643	5111
DB00322	56992
DB08901	80758
DB00507	57215
DB00762	4154
DB00602	4001
DB01590	51018
DB01396	4351
DB01030	124583
DB01100	3312
DB01095	5198
DB00679	54948
DB01590	9801
DB00641	26519
DB01627	8985
DB01168	1738
DB00822	51116
DB00679	81873
DB00679	10621
DB00997	22828
DB06589	1500
DB01273	5018
DB00523	25874
DB01113	1738
DB00367	2161
DB00634	91949
DB00508	10190
DB01034	5019
DB00602	24137
DB00481	9221
DB00877	622
DB00987	54733
DB00309	128
DB06803	9212
DB00443	3084
DB01030	3161
DB00541	10058
DB00288	1676
DB00643	57001
DB08912	891
DB00361	4172
DB00214	11232
DB04865	10682
DB00853	29082
DB06804	5696
DB00446	55012
DB00997	9928
DB00374	5836
DB00261	23326
DB00398	9189
DB00390	890
DB08860	9801
DB09020	23300
DB00091	9700
DB00390	25809
DB01177	7272
DB00997	10073
DB00367	9055
DB01030	23210
DB04865	2539
DB01254	6428
DB02546	3693
DB01254	55388
DB06616	22827
DB01024	80233
DB00434	622
DB00783	9915
DB00694	874
DB00206	865
DB00445	22827
DB01188	79084
DB00748	2034
DB01030	5108
DB00091	1445
DB00643	7319
DB01590	51603
DB01396	23212
DB00301	2697
DB00694	10845
DB00206	9134
DB06287	2146
DB01273	11065
DB08911	24147
DB00836	10131
DB00091	1786
DB01177	10733
DB00563	699
DB01394	3303
DB01013	1019
DB00415	3875
DB01191	5216
DB01396	25813
DB04573	23271
DB00762	5236
DB01095	4176
DB01024	51466
DB00305	7153
DB00970	51182
DB01246	1802
DB00602	7153
DB00444	9055
DB00412	51053
DB00508	6182
DB00223	6347
DB00877	891
DB06287	6047
DB00331	5261
DB00441	7866
DB01091	80758
DB00223	8878
DB01208	51160
DB00758	11041
DB00762	8821
DB01204	5894
DB00441	23326
DB01044	1978
DB00132	533
DB00170	10198
DB00170	9270
DB00305	3312
DB00207	5982
DB08865	899
DB00441	9937
DB01623	55699
DB01024	466
DB00170	23788
DB00643	51056
DB00207	5438
DB00699	11044
DB01246	79080
DB00679	9133
DB00679	79672
DB00305	3930
DB01274	6192
DB06589	79143
DB00170	987
DB00970	10884
DB00170	310
DB01092	5836
DB00322	11065
DB00857	3956
DB00620	26227
DB01239	8050
DB00846	9181
DB01103	79590
DB01013	3978
DB09020	158
DB08881	1846
DB00877	3419
DB00305	10644
DB01074	25813
DB06710	23107
DB01406	79073
DB01024	51187
DB00624	56915
DB00997	29080
DB01013	5111
DB00448	7043
DB00762	55165
DB09020	115939
DB01406	9156
DB00091	9133
DB08865	23649
DB00877	51081
DB00629	51382
DB04865	291
DB00660	29082
DB08916	6277
DB00934	9833
DB00381	23212
DB00445	5520
DB09020	64427
DB09020	55324
DB00445	1039
DB00188	51021
DB09020	9847
DB00367	54892
DB00445	27095
DB01024	1855
DB08881	60493
DB08916	64216
DB00857	8870
DB06803	4830
DB01229	8974
DB00640	891
DB00367	10523
DB00367	8883
DB00441	28977
DB01273	8284
DB00923	8985
DB00188	339229
DB00518	1017
DB00361	54677
DB01204	60493
DB00266	54681
DB00863	23326
DB00188	25959
DB01590	2064
DB00227	1503
DB00688	124583
DB01177	25983
DB01254	10398
DB00947	10849
DB08865	6390
DB01092	5092
DB00568	22827
DB06804	54205
DB00409	9688
DB08877	10898
DB00322	10051
DB00397	670
DB00530	4501
DB01229	22926
DB00762	10403
DB00434	9813
DB01054	5796
DB00688	4216
DB04786	6050
DB00798	29978
DB01103	64223
DB00227	7371
DB01273	79709
DB00553	63933
DB00398	10112
DB01188	79892
DB01243	11041
DB01254	10523
DB01024	3939
DB00624	3033
DB00620	1846
DB00671	10617
DB08877	9847
DB00755	84159
DB00928	8914
DB00541	64418
DB01092	23029
DB00300	200081
DB01092	9183
DB08860	201254
DB00374	6723
DB00740	22827
DB00367	5982
DB01268	79850
DB01366	994
DB00602	25874
DB00384	991
DB01259	6832
DB00223	4925
DB08916	4860
DB01092	51368
DB08881	3337
DB00091	79077
DB00367	790
DB04865	6050
DB00721	9518
DB00444	81611
DB00970	22827
DB00960	11044
DB00361	11130
DB00783	10221
DB00206	65057
DB01077	1351
DB00305	5128
DB01177	25
DB00242	81930
DB06287	6195
DB01222	3280
DB00206	58478
DB08865	51293
DB00643	286148
DB01179	994
DB00857	11011
DB00523	5898
DB01143	55818
DB06803	79697
DB08860	51650
DB01273	5720
DB00591	26227
DB01030	10902
DB01092	9801
DB00252	6277
DB00445	874
DB00997	4609
DB04786	79001
DB00783	26959
DB00305	6938
DB00997	26589
DB01229	9833
DB00477	1738
DB00443	11020
DB00299	55256
DB08911	2175
DB01211	9093
DB00866	29083
DB01074	7298
DB00391	572
DB00367	976
DB00305	3832
DB00390	3206
DB08881	8273
DB08860	7979
DB01248	4172
DB00530	10112
DB00715	84549
DB01024	26517
DB08912	79693
DB00227	5971
DB00877	1503
DB00773	1063
DB00694	6182
DB01586	57761
DB00688	899
DB01030	23047
DB08604	1633
DB01400	5223
DB00401	3303
DB00509	5529
DB01273	1603
DB00398	55699
DB00602	9217
DB01030	10051
DB00194	891
DB08912	55775
DB00445	8061
DB00374	54433
DB08860	5898
DB00679	4201
DB00970	22828
DB01254	10197
DB01074	6192
DB01274	2064
DB08912	80155
DB08860	2037
DB06287	9221
DB02546	891
DB09020	79643
DB01204	10733
DB00694	22954
DB04865	149603
DB00524	81539
DB04868	994
DB00444	22929
DB00445	1859
DB00968	23076
DB04865	5111
DB01296	23
DB00810	7167
DB01024	23077
DB04865	8914
DB00188	2971
DB00317	390
DB00305	11065
DB00715	4927
DB06287	4830
DB01059	51015
DB08916	1917
DB01074	79084
DB08995	124583
DB00744	55893
DB01200	54733
DB00704	54205
DB08877	6195
DB00539	23082
DB00715	1633
DB00361	5096
DB01024	5034
DB00613	51021
DB00508	29083
DB08911	10447
DB01100	55699
DB01204	890
DB01254	3925
DB00444	7112
DB08916	8893
DB00602	5111
DB01074	4702
DB01268	29083
DB01273	1509
DB08912	55247
DB00877	11072
DB04865	10857
DB00758	5223
DB08911	3329
DB00441	3190
DB01024	2553
DB00970	9833
DB00443	8349
DB00443	55337
DB01177	51441
DB08901	1808
DB00188	1841
DB00641	5018
DB00947	5612
DB00694	1849
DB00444	1164
DB01273	8668
DB08911	23764
DB01034	8815
DB00641	4609
DB00398	23397
DB02546	58516
DB01222	10589
DB00206	4154
DB00762	1062
DB00679	3396
DB00444	6599
DB00754	79080
DB01229	10190
DB00947	25987
DB00170	332
DB00091	55388
DB00444	4154
DB00694	23338
DB00810	58533
DB00397	1978
DB08912	2935
DB00773	55165
DB01091	3682
DB08916	10904
DB08866	1643
DB00982	7837
DB00602	57405
DB01030	23360
DB00227	58478
DB00188	55152
DB01092	1429
DB00576	54512
DB08916	51116
DB08877	672
DB04865	23593
DB00445	79736
DB00445	10528
DB00877	5471
DB00675	54962
DB01199	11011
DB00563	4927
DB00762	9786
DB01222	6657
DB08912	8324
DB01177	10112
DB00322	55635
DB01030	54881
DB00671	2548
DB02300	5982
DB00773	1058
DB08865	9270
DB00367	5422
DB01261	6461
DB00712	994
DB00857	58478
DB08865	8270
DB01095	6908
DB08911	7262
DB00481	10131
DB00679	5438
DB01396	1059
DB08865	3682
DB06589	23
DB01177	8202
DB00188	28958
DB01254	79084
DB04942	6182
DB00694	79959
DB00773	2491
DB01113	23210
DB01177	55839
DB00694	29080
DB00970	9819
DB00374	8061
DB00631	332
DB00641	5054
DB00671	4282
DB08865	55052
DB06287	51182
DB01074	4615
DB08860	5888
DB01166	57761
DB04573	22926
DB00855	6182
DB00970	2146
DB08912	10589
DB00857	5720
DB09020	51337
DB00928	203068
DB01024	890
DB08604	1429
DB00715	3028
DB01204	1983
DB09020	1351
DB01034	29082
DB00544	347902
DB00622	8318
DB00206	54512
DB01229	51324
DB00588	1643
DB00694	10668
DB01254	5393
DB00631	29127
DB00547	7358
DB00305	9493
DB00755	5096
DB08865	2146
DB08901	2014
DB01032	5255
DB01074	51805
DB06803	7419
DB00783	10206
DB00715	4173
DB00288	39
DB01179	582
DB00367	29902
DB01177	216
DB00252	55748
DB01104	9833
DB00367	11340
DB08865	53838
DB08916	3276
DB00445	4792
DB01137	5566
DB01030	23397
DB00305	79902
DB00188	10273
DB00679	51021
DB00445	23212
DB00170	1267
DB00317	8061
DB01024	55038
DB01103	56954
DB00758	5715
DB00441	83743
DB06803	3303
DB00982	207
DB01273	5702
DB00843	1861
DB00412	8243
DB08865	80758
DB00867	10099
DB04865	7846
DB01254	10051
DB00159	22905
DB01092	80349
DB00561	10221
DB00679	3066
DB00624	1802
DB00305	55131
DB00367	3329
DB08877	3300
DB01299	51382
DB08881	831
DB08916	390
DB01067	56654
DB01074	5982
DB01024	3329
DB08881	4927
DB04570	3682
DB00878	10775
DB00982	55699
DB00810	25987
DB08865	4953
DB00477	8318
DB00501	51495
DB00591	10190
DB01590	3028
DB00585	10434
DB00669	79094
DB01199	5720
DB00188	5037
DB00091	5050
DB01179	5985
DB00481	9928
DB09020	310
DB00741	9289
DB06287	1977
DB00903	9847
DB01092	51734
DB00136	23076
DB00846	7431
DB00444	55775
DB01406	56992
DB01176	29978
DB06287	9775
DB00206	983
DB00361	51495
DB00877	26520
DB06287	10969
DB01119	54205
DB01590	90480
DB01234	1788
DB00733	6192
DB01034	6166
DB00444	10926
DB00604	10493
DB02546	23360
DB01590	6839
DB00648	4931
DB00523	5525
DB00968	8624
DB08604	994
DB00960	2113
DB00749	51071
DB00715	23512
DB00162	39
DB00959	8870
DB00481	53615
DB01273	4885
DB00398	55818
DB01406	55794
DB00374	57019
DB00947	51659
DB00509	2274
DB00643	29083
DB01222	23764
DB00444	10362
DB01590	84908
DB01103	11007
DB00210	10921
DB00390	23107
DB00857	1983
DB00811	7106
DB01396	55699
DB01578	63933
DB00541	8324
DB01590	10915
DB00170	6166
DB00227	51491
DB00381	51116
DB01179	183
DB01254	58478
DB00584	114884
DB02546	55839
DB00810	975
DB00793	1738
DB00444	9019
DB00947	9134
DB01103	9517
DB08860	8891
DB06287	3098
DB01273	57804
DB00933	831
DB00223	1633
DB00444	51155
DB01034	3856
DB08916	1738
DB00305	9712
DB00712	2896
DB01590	26020
DB08865	4521
DB08912	30836
DB01092	7088
DB00445	51018
DB00381	22827
DB00531	58478
DB00982	10775
DB00679	85236
DB00206	1666
DB08866	51070
DB00244	4478
DB06804	3303
DB08911	627
DB00602	56992
DB01008	22934
DB00987	55143
DB00367	51293
DB00762	9918
DB01024	8550
DB00206	672
DB01177	55272
DB00631	9847
DB00170	7257
DB00889	533
DB01014	6182
DB01179	23331
DB01273	59286
DB06147	1022
DB00694	2960
DB00322	332
DB00990	1802
DB00715	4605
DB04573	55748
DB00928	28955
DB00947	4609
DB01261	4232
DB00367	23107
DB01204	22944
DB01013	2274
DB00970	1027
DB01428	991
DB00997	55178
DB00643	10436
DB01254	54442
DB08912	8985
DB01074	63931
DB00390	7298
DB00305	10020
DB00679	65057
DB00773	699
DB00928	4282
DB01024	79718
DB01008	7485
DB00947	5427
DB00162	23597
DB00445	10664
DB00717	7296
DB09020	85002
DB00923	3329
DB00367	2305
DB01074	51367
DB01137	23089
DB08901	10273
DB00188	6192
DB00091	1017
DB00870	10362
DB01177	54478
DB00374	51466
DB01204	11065
DB01254	29893
DB01396	7494
DB00570	23556
DB08881	22809
DB00455	9093
DB00541	6821
DB00717	2648
DB00679	51382
DB00539	23210
DB00960	7378
DB00445	80347
DB00367	83743
DB00227	10606
DB00443	6461
DB00507	3303
DB08865	6603
DB00170	23225
DB01366	8140
DB00361	10007
DB04573	2896
DB01177	10523
DB00366	6192
DB00758	7866
DB00481	55635
DB01199	5018
DB00943	3303
DB00678	5529
DB06803	64785
DB01179	1050
DB00367	10280
DB01188	23212
DB06287	4927
DB01590	9133
DB01224	6184
DB00668	5287
DB00960	701
DB00997	55596
DB00679	9088
DB00481	3852
DB00553	7088
DB04835	56654
DB00541	9500
DB08881	7538
DB00619	51282
DB04865	55734
DB00983	2064
DB01024	4899
DB01273	6382
DB04865	102
DB00836	5223
DB00694	10127
DB00870	57761
DB00773	4478
DB00296	55082
DB00755	9270
DB00467	10318
DB01024	55127
DB01103	54995
DB04842	10099
DB00679	4175
DB01024	3033
DB01054	388650
DB00451	6192
DB01229	51116
DB01243	5696
DB00367	10953
DB00679	55969
DB00367	27346
DB00305	23211
DB00715	5111
DB00982	1212
DB00445	8731
DB00398	983
DB00434	79143
DB00697	6284
DB00444	11065
DB01273	10421
DB00570	847
DB09020	7372
DB01034	26135
DB00997	874
DB00641	10775
DB00444	142
DB00643	8574
DB00694	2146
DB01204	11319
DB06803	5888
DB00649	1027
DB01085	23029
DB00679	23512
DB00507	10112
DB00445	8872
DB01034	10969
DB00227	4609
DB00091	4175
DB00291	991
DB00374	26520
DB00367	10273
DB01008	533
DB01204	51155
DB00997	3838
DB01103	64417
DB00950	9518
DB00796	211
DB00563	6790
DB01229	22889
DB01254	1802
DB00641	5347
DB00999	51026
DB00755	79902
DB01030	5393
DB00970	6166
DB08877	8318
DB01590	25998
DB01204	1445
DB00374	23590
DB00441	1070
DB08877	291
DB00563	3028
DB00477	4172
DB01103	11260
DB08911	3655
DB01407	79902
DB00441	55005
DB00180	5982
DB00643	9801
DB00518	6241
DB08916	5236
DB08860	2274
DB00715	5438
DB01177	5883
DB00398	2491
DB04865	23254
DB00523	23463
DB01074	2958
DB00643	2678
DB00878	6192
DB00688	11065
DB02546	3978
DB01254	5829
DB06589	727
DB00997	51651
DB00398	50628
DB00305	22926
DB01299	23210
DB00738	1069
DB01092	10190
DB08916	9217
DB00773	1662
DB00773	142
DB00832	6119
DB01024	3320
DB01590	1445
DB01234	5366
DB01254	1058
DB00621	3485
DB00223	347902
DB00853	51382
DB01224	39
DB01024	7264
DB01100	896
DB01239	5216
DB01008	11319
DB00633	26064
DB00523	51116
DB00762	8573
DB00443	4931
DB09020	9937
DB00390	55848
DB02546	50810
DB01034	1977
DB04839	5300
DB01618	6184
DB00995	51160
DB01179	3131
DB06287	201254
DB01259	9093
DB01184	6253
DB00960	6461
DB00679	1854
DB01254	63933
DB00857	80758
DB01053	51031
DB00201	9093
DB00997	3312
DB00441	902
DB04865	873
DB01179	7374
DB01396	3312
DB00970	3396
DB04571	6192
DB01268	642
DB00374	10153
DB00188	1666
DB00928	7846
DB00381	60528
DB00409	1666
DB00982	596
DB01009	57215
DB01179	11232
DB08912	79180
DB04573	55818
DB01590	27258
DB00441	1164
DB00445	9493
DB00943	51375
DB00398	54478
DB00374	1677
DB01030	3480
DB00641	10523
DB01188	9688
DB00877	10328
DB00374	7804
DB00970	80789
DB00688	64118
DB08911	4501
DB08877	664
DB08881	10576
DB00444	23326
DB04573	3611
DB01008	8520
DB00970	10575
DB01158	57761
DB01034	51024
DB08916	81034
DB01092	3206
DB01030	25998
DB01623	51154
DB00374	10206
DB00679	9183
DB00810	10318
DB00441	63935
DB01590	64318
DB00441	80346
DB00694	25926
DB00444	2146
DB08916	4706
DB00641	8533
DB00854	8870
DB01254	29980
DB09020	11222
DB00292	6284
DB00305	1022
DB08916	23378
DB00762	55133
DB01024	994
DB06287	54529
DB01103	23107
DB00381	9133
DB00170	665
DB01241	6184
DB00968	9943
DB01273	9847
DB00227	51659
DB00675	9688
DB00877	8726
DB00374	22827
DB06589	6832
DB01034	79140
DB01030	23326
DB01030	55012
DB00481	79075
DB08912	200734
DB01580	5438
DB01204	5520
DB00947	332
DB00188	51016
DB01024	9712
DB08911	54780
DB00317	3930
DB00481	51053
DB00374	29914
DB08911	23397
DB00831	60528
DB00643	55074
DB00390	254531
DB08860	9736
DB01103	1738
DB00367	55922
DB08881	10523
DB01234	1917
DB00877	10244
DB08912	993
DB06287	8884
DB00715	79902
DB00575	9093
DB00525	29978
DB01034	9039
DB01177	55149
DB00441	1429
DB00928	642
DB00541	4172
DB00567	6192
DB00641	11098
DB01273	5216
DB08860	6742
DB00477	64943
DB00854	5018
DB00999	55324
DB01178	6284
DB00170	3956
DB01259	23210
DB00417	6390
DB00783	9813
DB00443	9842
DB00762	51512
DB00870	991
DB08881	55388
DB01030	890
DB00679	55143
DB02300	9928
DB00970	55209
DB00322	6790
DB01024	11137
DB00444	10024
DB01229	5111
DB00531	23326
DB01188	9787
DB08912	5111
DB00229	10318
DB01074	6342
DB00091	55635
DB00412	701
DB00445	11319
DB00679	83460
DB00643	3251
DB00783	51495
DB00923	4125
DB00531	6284
DB00445	9928
DB00317	10112
DB00730	8318
DB01202	3682
DB08881	148022
DB08860	23421
DB00541	582
DB00970	10190
DB00443	29775
DB00541	10069
DB01234	5167
DB01115	7159
DB09020	7485
DB00190	6192
DB01008	896
DB00997	51491
DB00675	672
DB00170	124583
DB08911	55450
DB00970	5511
DB00412	9915
DB01171	11007
DB00472	54205
DB08881	896
DB08916	5709
DB00947	9319
DB00602	332
DB00857	65057
DB01103	5511
DB00602	54821
DB00481	5116
DB01299	23029
DB01254	1647
DB00441	10195
DB00539	11065
DB08901	23386
DB00091	128
DB00570	55847
DB06287	51118
DB00445	9817
DB08866	63933
DB01041	10123
DB01254	990
DB00227	5888
DB01177	7705
DB01030	3066
DB01095	54475
DB04865	81619
DB00624	8607
DB08881	80219
DB01137	4313
DB00877	4830
DB00928	1340
DB01243	10273
DB00679	10273
DB06804	10112
DB08866	2548
DB01188	10007
DB04865	10494
DB00544	55893
DB00445	55272
DB00162	64943
DB01095	6723
DB01590	10322
DB01406	5984
DB00445	1633
DB01103	4172
DB00679	10165
DB08911	54982
DB01204	2309
DB00947	6182
DB00188	57570
DB01175	25825
DB00928	5438
DB00495	4726
DB08881	9168
DB00374	23077
DB01092	392
DB00934	983
DB08604	80010
DB00929	1051
DB00317	3182
DB00331	6184
DB00170	55699
DB00694	1983
DB06803	51203
DB00550	6050
DB00539	9133
DB06151	10687
DB00866	26520
DB00541	9837
DB01578	10153
DB00570	6117
DB00970	7994
DB06803	6502
DB01607	8607
DB09020	23386
DB01034	55210
DB00970	29107
DB00982	3315
DB00591	200081
DB00882	6182
DB08860	3480
DB04865	84722
DB00523	3315
DB00878	79622
DB01600	5800
DB01149	55699
DB01034	10298
DB01074	3329
DB00091	10131
DB00170	11198
DB00748	211
DB09020	10038
DB06698	158471
DB00170	1738
DB00162	994
DB01053	10953
DB01204	54906
DB06803	60528
DB00997	3930
DB00213	39
DB00857	10212
DB01074	56954
DB00570	1050
DB00242	22794
DB01590	51491
DB01204	9686
DB08912	54512
DB08911	11169
DB00398	4171
DB00443	57178
DB00170	22796
DB06803	5111
DB00404	4609
DB08860	3336
DB00970	25976
DB00367	5198
DB00518	55664
DB01103	1983
DB00481	64943
DB08912	23210
DB00541	22889
DB01273	28956
DB06147	5777
DB00855	10221
DB00570	10732
DB01008	10904
DB00982	10273
DB00481	55706
DB00762	23517
DB04572	390
DB01420	5696
DB00928	5931
DB00317	3875
DB01590	23512
DB01077	23513
DB00882	54881
DB01092	55324
DB00602	7027
DB08901	83442
DB00877	51154
DB00531	533
DB00846	8061
DB01204	10432
DB01396	8195
DB04865	900
DB04842	51021
DB00627	7866
DB06616	5054
DB08911	83743
DB01103	26354
DB01030	79893
DB04786	1808
DB00481	10285
DB00970	10541
DB00374	23082
DB06589	10559
DB08860	10190
DB01095	481
DB00132	10285
DB00441	79902
DB01024	23386
DB01273	5690
DB01208	6382
DB01092	80010
DB00398	23585
DB00417	51026
DB00367	54478
DB00374	10641
DB00281	2697
DB01299	124583
DB00344	11325
DB01103	5438
DB00997	10797
DB00968	4783
DB06803	51659
DB01366	3638
DB00541	9768
DB01034	1019
DB01211	4282
DB01177	3157
DB00641	54881
DB01177	79736
DB00997	10904
DB00361	9768
DB01034	54733
DB00688	83461
DB01103	11232
DB00570	9868
DB00390	124583
DB01177	30836
DB00374	1019
DB01268	4175
DB01024	3185
DB01396	80746
DB00762	64151
DB01008	50810
DB00993	22934
DB00374	58478
DB00390	55748
DB01177	3396
DB09019	3157
DB00390	3303
DB08866	3385
DB00374	10273
DB01030	1387
DB08865	9833
DB00539	51053
DB00655	51382
DB00997	8480
DB01396	26227
DB01273	8520
DB00588	1846
DB08865	4860
DB00390	51097
DB01204	1434
DB01024	6047
DB00398	27346
DB00374	10813
DB00854	7088
DB00762	899
DB01024	51441
DB00591	6192
DB01188	55872
DB00421	4609
DB08865	4927
DB00553	25976
DB00877	9275
DB01103	51287
DB00305	23093
DB00866	55256
DB00679	201254
DB00541	11198
DB01013	23406
DB01034	1059
DB00972	9093
DB00947	51021
DB08916	2237
DB01008	55324
DB01234	3454
DB04842	51070
DB02546	218
DB00928	51659
DB01095	55759
DB00132	3091
DB06803	1434
DB00641	8834
DB00823	10059
DB01095	4792
DB00588	79902
DB00441	79080
DB00717	1802
DB01590	57819
DB00441	10933
DB00798	55748
DB01273	1349
DB00970	890
DB01622	10190
DB00717	976
DB00647	991
DB00584	23
DB09020	55272
DB00970	23401
DB00970	1033
DB01243	9133
DB00188	9924
DB01268	3312
DB01034	9847
DB06287	642
DB00928	9123
DB00361	79178
DB01074	4043
DB01590	55759
DB00970	5597
DB00909	22796
DB00091	64429
DB00441	22796
DB04865	8508
DB01396	2530
DB01124	533
DB00877	55706
DB04865	9791
DB06589	26064
DB08860	4833
DB08911	27340
DB00688	6919
DB00273	991
DB00188	4282
DB00997	11041
DB01208	11142
DB01030	11325
DB01014	9133
DB08860	5715
DB00445	7705
DB00877	23435
DB00679	30836
DB00697	55748
DB06694	10273
DB00675	705
DB01436	5438
DB00530	23210
DB00688	23076
DB00518	10190
DB00987	51512
DB00762	9575
DB01590	124583
DB00585	8624
DB00481	80304
DB00850	991
DB00679	11065
DB01239	4927
DB00613	22827
DB01616	6050
DB00570	10128
DB01234	8871
DB01396	3988
DB00675	23029
DB00317	5216
DB04865	3925
DB01034	9552
DB00882	30836
DB00995	1509
DB06804	5300
DB00882	1983
DB00317	2582
DB00857	57761
DB00444	56992
DB00317	79902
DB00570	11198
DB00641	29083
DB00575	1051
DB00715	23378
DB00121	54205
DB00547	50813
DB01030	10664
DB00947	54821
DB09020	91782
DB01177	6908
DB00570	4172
DB00970	25926
DB00445	54915
DB01188	54205
DB00584	8446
DB00170	1213
DB00309	5883
DB01156	23076
DB00412	664
DB00374	55759
DB00947	8727
DB00434	11041
DB00972	58478
DB08911	4830
DB00541	1351
DB01092	55900
DB00390	79023
DB01103	80097
DB01179	7994
DB01211	4478
DB01590	80347
DB00882	4927
DB00717	64943
DB00244	5300
DB01590	1434
DB06287	5347
DB01590	6184
DB01034	55635
DB01179	55020
DB00903	8574
DB01179	55148
DB00367	1802
DB00959	10123
DB00928	949
DB08912	81848
DB00822	1786
DB01024	10730
DB00822	79902
DB00540	1738
DB00305	23076
DB00481	2237
DB01103	24140
DB09020	81627
DB00374	11222
